NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.2,20.0,10.0,8.0,2.54,0.83,0.5,0.43,46.93,116.0,92.0,23.0,35.0,514.0,09-01 14:16:25,0
27.22,20.0,10.0,8.0,2.16,1.03,0.47,0.42,46.88,116.0,91.0,23.0,35.0,524.0,09-01 14:16:26,0
27.4,21.0,11.0,8.0,2.42,1.05,0.39,0.53,46.8,116.0,91.0,23.0,35.0,527.0,09-01 14:16:27,0
27.4,21.0,11.0,9.0,2.51,0.88,0.56,0.42,46.79,116.0,91.0,22.0,35.0,529.0,09-01 14:16:28,0
27.4,20.0,11.0,8.0,2.03,1.11,0.46,0.42,46.87,116.0,91.0,22.0,36.0,523.0,09-01 14:16:29,0
27.25,20.0,11.0,8.0,2.54,1.0,0.36,0.56,46.9,116.0,91.0,22.0,36.0,528.0,09-01 14:16:30,0
27.2,19.0,10.0,7.0,2.49,0.75,0.65,0.33,46.88,116.0,91.0,22.0,36.0,522.0,09-01 14:16:31,0
27.2,18.0,11.0,8.0,1.95,1.21,0.41,0.43,46.88,116.0,92.0,23.0,36.0,520.0,09-01 14:16:32,0
27.3,20.0,11.0,8.0,2.58,0.95,0.38,0.57,46.89,116.0,92.0,22.0,35.0,526.0,09-01 14:16:33,0
27.5,20.0,12.0,7.0,2.38,0.79,0.62,0.38,46.98,116.0,91.0,23.0,36.0,520.0,09-01 14:16:34,0
27.43,20.0,11.0,8.0,2.07,1.25,0.32,0.47,47.02,116.0,91.0,23.0,36.0,515.0,09-01 14:16:35,0
27.4,19.0,11.0,8.0,2.76,0.82,0.49,0.53,47.0,116.0,91.0,22.0,36.0,516.0,09-01 14:16:36,0
27.4,19.0,11.0,8.0,2.3,0.95,0.65,0.35,46.95,116.0,91.0,22.0,35.0,513.0,09-01 14:16:37,0
27.42,21.0,12.0,8.0,2.12,1.28,0.32,0.52,46.92,116.0,91.0,22.0,35.0,511.0,09-01 14:16:38,0
27.5,20.0,11.0,9.0,2.76,0.76,0.5,0.5,46.9,116.0,91.0,23.0,35.0,511.0,09-01 14:16:39,0
27.44,21.0,11.0,8.0,2.12,0.94,0.59,0.37,46.91,116.0,91.0,22.0,36.0,519.0,09-01 14:16:40,0
27.4,20.0,11.0,8.0,2.21,1.27,0.32,0.54,46.92,116.0,91.0,23.0,36.0,511.0,09-01 14:16:41,0
27.4,19.0,11.0,7.0,2.69,0.73,0.5,0.48,46.92,116.0,91.0,23.0,35.0,523.0,09-01 14:16:42,0
27.38,21.0,11.0,7.0,1.97,1.01,0.52,0.38,46.95,116.0,92.0,23.0,36.0,528.0,09-01 14:16:43,0
27.2,20.0,11.0,8.0,2.35,1.16,0.3,0.55,46.94,116.0,91.0,23.0,36.0,514.0,09-01 14:16:44,0
27.2,20.0,11.0,9.0,2.68,0.66,0.59,0.43,46.9,116.0,91.0,23.0,36.0,521.0,09-01 14:16:45,0
27.2,21.0,11.0,8.0,1.98,1.12,0.48,0.41,46.96,116.0,91.0,23.0,35.0,520.0,09-01 14:16:46,0
27.2,19.0,11.0,8.0,2.43,1.08,0.36,0.57,46.93,116.0,91.0,23.0,35.0,518.0,09-01 14:16:47,0
