NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.0,20.0,12.0,8.0,2.31,0.74,0.34,0.49,45.56,77.0,41.0,23.0,35.0,526.0,08-27 04:34:02,0
27.0,20.0,12.0,8.0,1.99,0.88,0.38,0.44,45.71,77.0,41.0,23.0,36.0,524.0,08-27 04:34:03,0
27.0,20.0,13.0,8.0,2.06,1.04,0.3,0.54,45.8,77.0,41.0,23.0,36.0,529.0,08-27 04:34:04,0
27.0,20.0,13.0,8.0,2.3,0.76,0.33,0.5,45.89,77.0,41.0,22.0,35.0,528.0,08-27 04:34:05,0
27.05,19.0,13.0,8.0,2.3,0.76,0.38,0.45,45.84,77.0,41.0,22.0,35.0,518.0,08-27 04:34:06,0
27.1,20.0,12.0,10.0,1.96,0.9,0.33,0.45,45.92,77.0,41.0,23.0,35.0,519.0,08-27 04:34:07,0
27.1,20.0,12.0,9.0,2.21,0.94,0.37,0.54,46.18,77.0,41.0,23.0,36.0,524.0,08-27 04:34:08,0
27.1,20.0,12.0,8.0,2.26,0.8,0.4,0.46,46.19,77.0,41.0,23.0,35.0,517.0,08-27 04:34:09,0
27.2,20.0,12.0,8.0,1.96,0.99,0.32,0.48,46.18,77.0,41.0,23.0,35.0,522.0,08-27 04:34:10,0
27.2,20.0,12.0,8.0,2.1,1.08,0.32,0.54,46.31,77.0,41.0,22.0,36.0,520.0,08-27 04:34:11,0
27.3,20.0,13.0,9.0,1.98,0.86,0.39,0.44,46.37,77.0,41.0,23.0,36.0,511.0,08-27 04:34:12,0
27.37,20.0,12.0,9.0,2.07,1.0,0.3,0.5,46.37,77.0,41.0,22.0,36.0,529.0,08-27 04:34:13,0
27.4,20.0,12.0,8.0,2.24,0.74,0.4,0.47,46.46,77.0,41.0,23.0,36.0,527.0,08-27 04:34:14,0
