NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.1,20.0,12.0,9.0,2.69,0.94,0.56,0.32,43.27,86.0,60.0,22.0,35.0,524.0,08-27 06:23:39,0
27.1,21.0,12.0,9.0,2.53,1.11,0.47,0.37,43.24,86.0,60.0,22.0,35.0,513.0,08-27 06:23:40,0
27.1,20.0,12.0,7.0,2.4,1.04,0.6,0.3,43.22,86.0,60.0,23.0,36.0,519.0,08-27 06:23:41,0
27.1,19.0,11.0,7.0,2.22,1.38,0.44,0.38,43.27,107.0,55.0,22.0,36.0,515.0,08-27 06:23:42,0
27.1,20.0,12.0,7.0,2.74,0.92,0.56,0.34,43.25,86.0,58.0,23.0,35.0,529.0,08-27 06:23:43,0
27.1,20.0,13.0,9.0,2.1,1.29,0.5,0.33,43.22,83.0,61.0,22.0,35.0,515.0,08-27 06:23:44,0
27.13,20.0,12.0,9.0,2.74,1.11,0.51,0.4,43.19,83.0,61.0,23.0,35.0,524.0,08-27 06:23:45,0
27.2,20.0,13.0,9.0,2.41,1.04,0.59,0.3,43.13,108.0,57.0,22.0,36.0,515.0,08-27 06:23:46,0
27.14,19.0,13.0,8.0,2.26,1.38,0.46,0.38,43.17,83.0,61.0,23.0,35.0,524.0,08-27 06:23:47,0
27.1,20.0,12.0,8.0,2.62,0.93,0.58,0.33,43.25,86.0,60.0,23.0,36.0,529.0,08-27 06:23:48,0
27.19,20.0,12.0,8.0,2.07,1.38,0.47,0.36,43.24,108.0,57.0,23.0,35.0,512.0,08-27 06:23:49,0
27.19,20.0,12.0,9.0,2.74,0.99,0.55,0.38,43.32,84.0,65.0,23.0,35.0,525.0,08-27 06:23:50,0
27.1,20.0,12.0,8.0,2.18,1.18,0.56,0.31,43.35,86.0,60.0,23.0,36.0,519.0,08-27 06:23:51,0
27.16,20.0,12.0,8.0,2.44,1.22,0.47,0.4,43.34,84.0,65.0,22.0,35.0,529.0,08-27 06:23:52,0
27.2,20.0,12.0,7.0,2.43,0.98,0.58,0.3,43.35,84.0,65.0,22.0,36.0,520.0,08-27 06:23:53,0
27.2,20.0,12.0,8.0,2.14,1.4,0.44,0.38,43.34,84.0,65.0,23.0,36.0,517.0,08-27 06:23:54,0
27.2,20.0,12.0,10.0,2.77,0.91,0.51,0.37,43.37,83.0,60.0,22.0,35.0,513.0,08-27 06:23:55,0
27.2,21.0,12.0,8.0,2.02,1.36,0.5,0.35,43.53,86.0,60.0,22.0,35.0,530.0,08-27 06:23:56,0
