NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.2,19.0,12.0,6.0,2.05,1.15,0.5,0.4,42.96,86.0,60.0,22.0,35.0,512.0,09-14 06:32:44,0
27.2,20.0,12.0,9.0,2.3,1.19,0.41,0.39,42.96,86.0,60.0,23.0,36.0,517.0,09-14 06:32:45,0
27.2,20.0,12.0,8.0,2.49,0.9,0.5,0.33,43.11,86.0,60.0,23.0,36.0,512.0,09-14 06:32:46,0
27.2,20.0,13.0,7.0,2.02,1.26,0.42,0.39,43.08,85.0,61.0,22.0,35.0,525.0,09-14 06:32:47,0
27.2,20.0,12.0,8.0,2.63,1.04,0.42,0.44,43.16,86.0,61.0,23.0,35.0,530.0,09-14 06:32:48,0
27.2,20.0,12.0,8.0,2.34,1.02,0.48,0.32,43.18,86.0,61.0,22.0,36.0,522.0,09-14 06:32:49,0
27.2,20.0,13.0,9.0,2.29,1.38,0.38,0.44,43.15,86.0,61.0,23.0,35.0,514.0,09-14 06:32:50,0
27.2,20.0,12.0,8.0,2.74,0.85,0.48,0.36,43.13,86.0,61.0,23.0,35.0,526.0,09-14 06:32:51,0
27.2,20.0,12.0,8.0,2.02,1.37,0.43,0.4,43.1,86.0,61.0,22.0,36.0,523.0,09-14 06:32:52,0
27.2,19.0,12.0,8.0,2.8,1.02,0.44,0.43,43.11,84.0,66.0,23.0,35.0,514.0,09-14 06:32:53,0
27.2,19.0,12.0,7.0,2.22,1.1,0.49,0.34,43.08,84.0,66.0,23.0,36.0,521.0,09-14 06:32:54,0
27.2,20.0,13.0,7.0,2.46,1.26,0.38,0.44,43.17,85.0,61.0,23.0,36.0,515.0,09-14 06:32:55,0
27.2,20.0,12.0,8.0,2.58,0.84,0.5,0.35,43.18,86.0,59.0,22.0,36.0,530.0,09-14 06:32:56,0
27.2,20.0,12.0,9.0,2.11,1.37,0.39,0.41,43.15,85.0,66.0,22.0,36.0,516.0,09-14 06:32:57,0
27.2,19.0,12.0,9.0,2.74,0.84,0.46,0.38,43.11,86.0,59.0,22.0,35.0,523.0,09-14 06:32:58,0
27.2,20.0,13.0,8.0,2.0,1.22,0.42,0.36,43.16,85.0,66.0,23.0,35.0,530.0,09-14 06:32:59,0
27.2,20.0,12.0,8.0,2.55,1.12,0.38,0.43,43.25,85.0,66.0,23.0,35.0,529.0,09-14 06:33:00,0
27.2,20.0,13.0,9.0,2.43,0.97,0.49,0.33,43.26,86.0,61.0,22.0,35.0,520.0,09-14 06:33:01,0
27.2,20.0,11.0,8.0,2.2,1.32,0.34,0.42,43.29,85.0,66.0,23.0,35.0,519.0,09-14 06:33:02,0
27.2,20.0,12.0,9.0,2.8,0.86,0.48,0.36,43.3,85.0,61.0,23.0,35.0,512.0,09-14 06:33:03,0
27.2,20.0,12.0,8.0,2.08,1.3,0.41,0.35,43.31,85.0,61.0,22.0,35.0,511.0,09-14 06:33:04,0
27.2,20.0,12.0,8.0,2.59,1.1,0.41,0.43,43.28,86.0,61.0,22.0,35.0,520.0,09-14 06:33:05,0
27.2,21.0,12.0,10.0,2.37,1.03,0.48,0.34,43.26,86.0,61.0,23.0,35.0,514.0,09-14 06:33:06,0
27.2,20.0,11.0,7.0,2.3,1.33,0.37,0.4,43.18,85.0,65.0,23.0,36.0,525.0,09-14 06:33:07,0
27.2,19.0,12.0,8.0,2.63,0.88,0.49,0.34,43.19,85.0,65.0,22.0,35.0,517.0,09-14 06:33:08,0
27.2,19.0,12.0,8.0,2.04,1.34,0.34,0.38,43.2,85.0,65.0,23.0,35.0,514.0,09-14 06:33:09,0
27.2,19.0,12.0,8.0,2.72,0.88,0.44,0.39,43.2,86.0,61.0,23.0,35.0,528.0,09-14 06:33:10,0
27.2,20.0,12.0,6.0,2.17,1.11,0.47,0.34,43.19,84.0,66.0,23.0,36.0,513.0,09-14 06:33:11,0
27.2,20.0,11.0,7.0,2.46,1.23,0.4,0.44,43.2,86.0,61.0,23.0,35.0,525.0,09-14 06:33:12,0
27.2,20.0,12.0,7.0,2.41,1.31,0.37,0.44,44.35,86.0,61.0,22.0,35.0,523.0,09-14 06:33:13,0
27.2,20.0,12.0,8.0,2.37,1.4,0.33,0.43,45.52,85.0,61.0,23.0,35.0,523.0,09-14 06:33:14,0
27.2,20.0,12.0,7.0,2.79,0.92,0.46,0.4,45.95,85.0,61.0,22.0,35.0,519.0,09-14 06:33:15,0
27.2,20.0,12.0,8.0,2.09,1.19,0.41,0.36,46.22,84.0,60.0,23.0,36.0,518.0,09-14 06:33:16,0
27.2,20.0,11.0,9.0,2.62,1.04,0.4,0.42,46.39,84.0,60.0,22.0,36.0,511.0,09-14 06:33:17,0
27.2,20.0,12.0,7.0,2.29,0.99,0.49,0.32,46.37,84.0,60.0,23.0,36.0,530.0,09-14 06:33:18,0
27.2,20.0,12.0,8.0,2.21,1.36,0.34,0.4,46.41,84.0,60.0,22.0,36.0,528.0,09-14 06:33:19,0
27.2,20.0,12.0,8.0,2.9,0.9,0.4,0.4,46.44,84.0,60.0,22.0,36.0,512.0,09-14 06:33:20,0
27.1,20.0,13.0,8.0,2.21,1.39,0.33,0.4,46.46,84.0,60.0,22.0,35.0,526.0,09-14 06:33:21,0
27.19,20.0,12.0,9.0,2.78,0.86,0.47,0.37,46.37,84.0,60.0,22.0,35.0,515.0,09-14 06:33:22,0
27.2,20.0,11.0,9.0,2.02,1.25,0.41,0.35,46.29,84.0,60.0,22.0,35.0,530.0,09-14 06:33:23,0
27.2,21.0,12.0,8.0,2.6,1.1,0.42,0.43,46.19,84.0,60.0,22.0,35.0,522.0,09-14 06:33:24,0
27.2,19.0,12.0,8.0,2.31,1.0,0.48,0.33,46.09,84.0,60.0,22.0,35.0,517.0,09-14 06:33:25,0
27.2,21.0,12.0,9.0,2.26,1.31,0.34,0.4,45.99,84.0,60.0,23.0,35.0,529.0,09-14 06:33:26,0
27.2,20.0,12.0,7.0,2.7,0.79,0.48,0.35,45.97,84.0,60.0,23.0,35.0,517.0,09-14 06:33:27,0
27.2,20.0,12.0,7.0,2.03,1.26,0.37,0.37,45.91,84.0,60.0,23.0,36.0,522.0,09-14 06:33:28,0
27.2,20.0,12.0,8.0,2.66,0.94,0.42,0.43,45.79,84.0,60.0,22.0,35.0,523.0,09-14 06:33:29,0
27.2,20.0,13.0,8.0,2.13,1.09,0.46,0.33,45.68,84.0,60.0,23.0,36.0,527.0,09-14 06:33:30,0
27.2,20.0,12.0,9.0,2.36,1.29,0.32,0.4,45.57,84.0,60.0,23.0,36.0,511.0,09-14 06:33:31,0
27.2,20.0,12.0,9.0,2.61,0.84,0.49,0.34,45.5,83.0,61.0,22.0,35.0,512.0,09-14 06:33:32,0
27.2,20.0,12.0,7.0,2.06,1.3,0.33,0.38,45.47,83.0,61.0,23.0,35.0,530.0,09-14 06:33:33,0
27.2,20.0,12.0,9.0,2.71,0.86,0.46,0.37,45.4,83.0,61.0,23.0,35.0,528.0,09-14 06:33:34,0
27.16,20.0,12.0,9.0,2.02,1.2,0.42,0.34,45.32,83.0,61.0,23.0,35.0,516.0,09-14 06:33:35,0
27.1,20.0,12.0,8.0,2.52,1.08,0.38,0.43,45.26,85.0,66.0,22.0,36.0,521.0,09-14 06:33:36,0
27.17,20.0,12.0,8.0,2.41,0.96,0.49,0.33,45.22,83.0,61.0,23.0,35.0,514.0,09-14 06:33:37,0
27.2,20.0,12.0,8.0,2.2,1.4,0.36,0.44,45.23,84.0,60.0,22.0,35.0,530.0,09-14 06:33:38,0
27.1,20.0,12.0,9.0,2.73,0.88,0.48,0.38,45.24,84.0,60.0,22.0,36.0,519.0,09-14 06:33:39,0
27.1,20.0,13.0,8.0,2.02,1.26,0.43,0.38,45.18,84.0,60.0,22.0,36.0,530.0,09-14 06:33:40,0
27.1,20.0,12.0,8.0,2.62,1.03,0.42,0.43,45.08,84.0,60.0,22.0,36.0,513.0,09-14 06:33:41,0
27.1,21.0,12.0,8.0,2.26,1.02,0.48,0.33,45.03,84.0,60.0,22.0,36.0,527.0,09-14 06:33:42,0
27.1,20.0,12.0,7.0,2.34,1.29,0.36,0.4,44.97,85.0,66.0,23.0,36.0,523.0,09-14 06:33:43,0
27.1,20.0,12.0,9.0,2.6,0.86,0.49,0.33,44.89,83.0,61.0,23.0,35.0,523.0,09-14 06:33:44,0
27.1,20.0,12.0,8.0,2.07,1.32,0.38,0.38,44.87,84.0,60.0,22.0,35.0,530.0,09-14 06:33:45,0
27.1,21.0,12.0,7.0,2.69,0.94,0.44,0.42,44.87,84.0,60.0,22.0,36.0,526.0,09-14 06:33:46,0
27.1,20.0,11.0,8.0,2.12,1.18,0.47,0.33,44.92,84.0,60.0,23.0,35.0,516.0,09-14 06:33:47,0
27.1,20.0,12.0,9.0,2.5,1.22,0.34,0.4,44.91,84.0,60.0,22.0,36.0,521.0,09-14 06:33:48,0
27.1,19.0,11.0,8.0,2.54,0.88,0.5,0.32,44.89,84.0,60.0,23.0,35.0,517.0,09-14 06:33:49,0
27.11,19.0,12.0,8.0,2.13,1.35,0.36,0.4,44.8,86.0,59.0,23.0,36.0,513.0,09-14 06:33:50,0
27.2,20.0,12.0,6.0,2.6,1.11,0.4,0.5,44.81,84.0,60.0,22.0,35.0,527.0,09-14 06:33:51,0
27.14,19.0,12.0,8.0,2.1,1.38,0.38,0.38,44.83,84.0,60.0,22.0,36.0,516.0,09-14 06:33:52,0
27.1,20.0,12.0,8.0,2.7,0.96,0.44,0.43,44.88,84.0,60.0,22.0,36.0,524.0,09-14 06:33:53,0
27.18,20.0,12.0,8.0,2.16,1.06,0.46,0.33,44.89,84.0,60.0,23.0,36.0,526.0,09-14 06:33:54,0
27.19,19.0,12.0,7.0,2.4,1.23,0.34,0.4,44.89,84.0,60.0,22.0,35.0,525.0,09-14 06:33:55,0
27.1,20.0,13.0,8.0,2.53,0.88,0.5,0.33,44.82,84.0,60.0,22.0,36.0,512.0,09-14 06:33:56,0
27.1,20.0,12.0,7.0,2.02,1.38,0.34,0.39,44.81,84.0,60.0,23.0,35.0,520.0,09-14 06:33:57,0
27.1,20.0,12.0,8.0,2.74,0.89,0.43,0.37,44.8,84.0,60.0,22.0,35.0,520.0,09-14 06:33:58,0
27.1,21.0,12.0,8.0,2.0,1.25,0.42,0.36,44.9,86.0,61.0,23.0,36.0,522.0,09-14 06:33:59,0
27.1,20.0,13.0,7.0,2.61,1.11,0.39,0.43,44.84,83.0,61.0,23.0,36.0,518.0,09-14 06:34:00,0
27.2,20.0,12.0,8.0,2.28,0.96,0.47,0.31,44.86,84.0,60.0,22.0,36.0,513.0,09-14 06:34:01,0
27.2,20.0,12.0,9.0,2.3,1.37,0.34,0.39,45.0,86.0,60.0,22.0,36.0,525.0,09-14 06:34:02,0
27.2,19.0,12.0,8.0,2.75,0.83,0.49,0.36,45.02,86.0,60.0,22.0,36.0,518.0,09-14 06:34:03,0
27.14,20.0,13.0,8.0,2.01,1.33,0.4,0.36,44.99,85.0,66.0,23.0,35.0,525.0,09-14 06:34:04,0
27.1,20.0,11.0,7.0,2.7,1.02,0.4,0.41,44.95,85.0,65.0,23.0,36.0,519.0,09-14 06:34:05,0
27.1,19.0,12.0,8.0,2.16,1.16,0.47,0.32,44.92,85.0,65.0,23.0,36.0,522.0,09-14 06:34:06,0
27.09,19.0,12.0,8.0,2.35,1.34,0.34,0.4,44.89,83.0,61.0,22.0,36.0,526.0,09-14 06:34:07,0
27.0,20.0,12.0,8.0,2.6,0.93,0.48,0.34,44.87,83.0,61.0,23.0,36.0,529.0,09-14 06:34:08,0
27.04,19.0,12.0,8.0,2.06,1.38,0.36,0.39,44.87,84.0,60.0,22.0,35.0,529.0,09-14 06:34:09,0
27.1,20.0,12.0,7.0,2.73,0.97,0.46,0.38,44.87,83.0,61.0,22.0,35.0,512.0,09-14 06:34:10,0
27.1,20.0,12.0,8.0,2.04,1.25,0.41,0.34,44.87,83.0,61.0,23.0,36.0,517.0,09-14 06:34:11,0
27.1,20.0,13.0,8.0,2.52,1.21,0.36,0.4,44.87,83.0,61.0,23.0,36.0,521.0,09-14 06:34:12,0
27.1,20.0,12.0,8.0,2.41,0.97,0.48,0.32,44.88,83.0,61.0,23.0,36.0,511.0,09-14 06:34:13,0
27.1,19.0,12.0,7.0,2.17,1.38,0.33,0.4,44.88,83.0,61.0,22.0,35.0,514.0,09-14 06:34:14,0
27.1,19.0,12.0,8.0,2.7,0.89,0.48,0.36,44.87,83.0,61.0,23.0,36.0,517.0,09-14 06:34:15,0
27.1,20.0,12.0,9.0,1.99,1.35,0.38,0.35,44.86,83.0,61.0,22.0,36.0,526.0,09-14 06:34:16,0
27.09,19.0,12.0,6.0,2.59,1.1,0.4,0.42,44.84,84.0,60.0,22.0,36.0,518.0,09-14 06:34:17,0
27.0,20.0,12.0,8.0,2.27,1.1,0.47,0.31,44.84,84.0,60.0,23.0,36.0,511.0,09-14 06:34:18,0
27.04,20.0,12.0,8.0,2.29,1.39,0.36,0.4,44.87,85.0,65.0,23.0,36.0,530.0,09-14 06:34:19,0
27.1,20.0,12.0,6.0,2.7,0.9,0.46,0.34,44.91,84.0,60.0,22.0,35.0,526.0,09-14 06:34:20,0
27.1,20.0,13.0,8.0,1.89,1.4,0.4,0.36,44.88,85.0,65.0,23.0,35.0,529.0,09-14 06:34:21,0
27.1,19.0,14.0,10.0,2.7,0.91,0.5,0.3,44.86,83.0,61.0,23.0,35.0,527.0,09-14 06:34:22,0
27.1,20.0,12.0,8.0,1.96,1.38,0.4,0.37,44.78,83.0,61.0,22.0,35.0,525.0,09-14 06:34:23,0
27.1,19.0,12.0,8.0,2.7,1.11,0.39,0.4,44.78,85.0,65.0,22.0,36.0,529.0,09-14 06:34:24,0
27.1,20.0,12.0,8.0,2.15,1.15,0.48,0.31,44.77,84.0,60.0,23.0,35.0,511.0,09-14 06:34:25,0
27.1,19.0,12.0,7.0,2.27,1.46,0.34,0.4,44.76,85.0,65.0,23.0,36.0,518.0,09-14 06:34:26,0
27.1,20.0,11.0,7.0,2.58,0.98,0.48,0.34,44.76,85.0,65.0,22.0,36.0,515.0,09-14 06:34:27,0
27.1,20.0,11.0,8.0,2.01,1.42,0.34,0.37,44.76,85.0,65.0,23.0,35.0,516.0,09-14 06:34:28,0
27.1,20.0,13.0,8.0,2.79,1.04,0.44,0.39,44.77,11.0,82.0,22.0,35.0,519.0,09-14 06:34:29,0
27.1,20.0,12.0,9.0,2.16,1.25,0.44,0.32,44.75,85.0,65.0,22.0,35.0,522.0,09-14 06:34:30,0
27.1,19.0,12.0,8.0,2.34,1.35,0.34,0.4,44.72,13.0,81.0,23.0,35.0,520.0,09-14 06:34:31,0
27.1,20.0,12.0,8.0,2.51,1.08,0.48,0.32,44.66,85.0,66.0,23.0,35.0,523.0,09-14 06:34:32,0
27.1,19.0,12.0,6.0,2.04,1.57,0.35,0.4,44.78,85.0,65.0,23.0,35.0,527.0,09-14 06:34:33,0
27.1,20.0,12.0,8.0,2.81,1.06,0.44,0.38,44.85,85.0,65.0,22.0,36.0,518.0,09-14 06:34:34,0
27.1,19.0,12.0,7.0,2.07,1.37,0.42,0.34,44.83,85.0,65.0,23.0,36.0,512.0,09-14 06:34:35,0
27.1,20.0,11.0,7.0,2.6,1.32,0.39,0.4,44.83,85.0,65.0,23.0,35.0,512.0,09-14 06:34:36,0
27.1,20.0,12.0,7.0,2.38,1.18,0.48,0.33,44.84,85.0,65.0,23.0,36.0,522.0,09-14 06:34:37,0
27.1,20.0,12.0,7.0,2.16,1.57,0.34,0.4,44.83,85.0,65.0,22.0,35.0,515.0,09-14 06:34:38,0
27.1,20.0,12.0,8.0,2.69,1.04,0.46,0.36,44.85,85.0,65.0,23.0,36.0,518.0,09-14 06:34:39,0
27.1,20.0,12.0,8.0,1.94,1.49,0.38,0.35,44.85,85.0,65.0,23.0,35.0,522.0,09-14 06:34:40,0
27.1,20.0,11.0,8.0,2.64,1.22,0.41,0.41,44.78,11.0,82.0,22.0,35.0,518.0,09-14 06:34:41,0
27.1,20.0,12.0,7.0,2.09,1.3,0.46,0.32,44.77,5.0,81.0,23.0,36.0,527.0,09-14 06:34:42,0
27.1,19.0,12.0,8.0,2.31,1.52,0.32,0.4,44.72,85.0,65.0,23.0,36.0,519.0,09-14 06:34:43,0
27.1,20.0,12.0,8.0,2.62,1.07,0.48,0.34,44.79,11.0,82.0,22.0,36.0,520.0,09-14 06:34:44,0
27.1,20.0,12.0,8.0,2.1,1.66,0.36,0.39,44.84,11.0,82.0,22.0,36.0,526.0,09-14 06:34:45,0
27.1,20.0,12.0,8.0,2.71,1.23,0.44,0.44,44.86,11.0,82.0,23.0,35.0,514.0,09-14 06:34:46,0
