NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.36,20.0,12.0,8.0,2.3,1.58,0.53,0.6,41.1,88.0,67.0,23.0,36.0,517.0,08-27 08:46:44,0
27.4,20.0,13.0,9.0,2.1,1.68,0.64,0.65,40.98,88.0,67.0,23.0,35.0,527.0,08-27 08:46:45,0
27.4,20.0,13.0,9.0,2.68,1.59,0.63,0.7,41.12,81.0,15.0,22.0,35.0,516.0,08-27 08:46:46,0
27.4,20.0,12.0,7.0,2.66,1.26,0.74,0.64,41.12,81.0,15.0,23.0,35.0,521.0,08-27 08:46:47,0
27.4,20.0,12.0,8.0,2.08,1.77,0.62,0.67,41.18,81.0,15.0,22.0,35.0,521.0,08-27 08:46:48,0
27.31,20.0,11.0,9.0,2.74,1.42,0.64,0.72,41.48,81.0,15.0,22.0,36.0,519.0,08-27 08:46:49,0
27.2,21.0,12.0,8.0,2.47,1.4,0.74,0.6,41.68,81.0,15.0,22.0,36.0,524.0,08-27 08:46:50,0
27.05,21.0,12.0,7.0,2.21,1.78,0.6,0.7,41.72,88.0,67.0,22.0,36.0,514.0,08-27 08:46:51,0
27.0,20.0,13.0,8.0,2.89,1.38,0.64,0.7,41.7,88.0,67.0,23.0,36.0,514.0,08-27 08:46:52,0
27.0,20.0,12.0,8.0,2.36,1.42,0.74,0.6,41.66,88.0,67.0,22.0,36.0,526.0,08-27 08:46:53,0
27.0,20.0,12.0,8.0,2.55,1.52,0.6,0.7,41.61,81.0,15.0,23.0,35.0,529.0,08-27 08:46:54,0
27.0,20.0,12.0,7.0,2.85,1.25,0.72,0.65,41.59,81.0,15.0,23.0,35.0,529.0,08-27 08:46:55,0
27.0,20.0,13.0,8.0,2.07,1.66,0.66,0.64,41.58,88.0,67.0,23.0,35.0,524.0,08-27 08:46:56,0
27.0,19.0,12.0,7.0,2.59,1.67,0.62,0.7,41.62,88.0,67.0,22.0,36.0,519.0,08-27 08:46:57,0
27.0,20.0,13.0,8.0,2.72,1.29,0.74,0.62,41.56,81.0,15.0,23.0,35.0,515.0,08-27 08:46:58,0
27.02,20.0,12.0,8.0,2.13,1.73,0.63,0.67,41.53,81.0,15.0,22.0,36.0,512.0,08-27 08:46:59,0
27.1,19.0,12.0,8.0,2.64,1.45,0.64,0.7,41.46,88.0,67.0,23.0,36.0,519.0,08-27 08:47:00,0
27.04,21.0,12.0,7.0,2.57,1.37,0.74,0.62,41.41,88.0,67.0,23.0,36.0,521.0,08-27 08:47:01,0
27.0,20.0,12.0,8.0,2.17,1.86,0.62,0.69,41.35,88.0,67.0,23.0,35.0,520.0,08-27 08:47:02,0
27.18,21.0,12.0,7.0,2.87,1.32,0.66,0.69,41.27,81.0,15.0,22.0,36.0,522.0,08-27 08:47:03,0
27.2,20.0,12.0,8.0,2.34,1.4,0.69,0.6,41.28,81.0,15.0,23.0,36.0,527.0,08-27 08:47:04,0
27.2,21.0,11.0,7.0,2.3,1.8,0.6,0.7,41.27,81.0,15.0,23.0,35.0,512.0,08-27 08:47:05,0
27.2,20.0,12.0,9.0,2.82,1.29,0.67,0.7,41.44,81.0,15.0,23.0,35.0,515.0,08-27 08:47:06,0
27.2,20.0,13.0,8.0,2.18,1.54,0.68,0.62,41.46,81.0,15.0,23.0,36.0,529.0,08-27 08:47:07,0
27.28,20.0,13.0,8.0,2.38,1.78,0.6,0.7,41.48,81.0,15.0,22.0,35.0,527.0,08-27 08:47:08,0
27.3,20.0,12.0,8.0,2.86,1.27,0.68,0.66,41.48,81.0,15.0,23.0,35.0,520.0,08-27 08:47:09,0
27.2,19.0,11.0,8.0,2.13,1.62,0.68,0.65,41.47,81.0,15.0,22.0,36.0,526.0,08-27 08:47:10,0
27.2,20.0,12.0,8.0,2.4,1.9,0.6,0.69,41.48,81.0,15.0,22.0,35.0,517.0,08-27 08:47:11,0
27.24,20.0,12.0,8.0,2.24,1.84,0.61,0.68,42.49,81.0,15.0,23.0,35.0,513.0,08-27 08:47:12,0
27.28,20.0,12.0,8.0,2.09,1.79,0.62,0.67,43.49,81.0,15.0,22.0,35.0,529.0,08-27 08:47:13,0
27.3,20.0,13.0,9.0,2.47,1.8,0.6,0.7,43.93,81.0,15.0,23.0,35.0,526.0,08-27 08:47:14,0
27.4,20.0,10.0,9.0,2.31,1.41,0.69,0.61,44.14,81.0,15.0,23.0,35.0,525.0,08-27 08:47:15,0
27.38,21.0,12.0,8.0,2.3,1.82,0.6,0.69,44.27,81.0,15.0,23.0,36.0,520.0,08-27 08:47:16,0
27.3,20.0,12.0,9.0,2.86,1.23,0.68,0.67,44.22,81.0,15.0,22.0,35.0,517.0,08-27 08:47:17,0
27.35,20.0,12.0,8.0,2.21,1.52,0.7,0.64,44.2,81.0,15.0,22.0,36.0,511.0,08-27 08:47:18,0
27.4,20.0,12.0,8.0,2.4,1.71,0.58,0.7,44.06,81.0,15.0,22.0,36.0,530.0,08-27 08:47:19,0
27.31,20.0,11.0,8.0,2.83,1.2,0.69,0.64,43.83,81.0,15.0,22.0,35.0,520.0,08-27 08:47:20,0
27.32,20.0,12.0,7.0,2.08,1.63,0.66,0.63,43.68,81.0,15.0,23.0,36.0,518.0,08-27 08:47:21,0
27.4,20.0,11.0,10.0,2.49,1.61,0.62,0.7,43.68,81.0,15.0,22.0,35.0,529.0,08-27 08:47:22,0
27.36,21.0,12.0,8.0,2.8,1.28,0.74,0.64,43.66,81.0,15.0,23.0,35.0,524.0,08-27 08:47:23,0
27.3,20.0,12.0,10.0,2.09,1.67,0.6,0.68,43.71,81.0,15.0,22.0,36.0,519.0,08-27 08:47:24,0
27.38,21.0,12.0,8.0,2.68,1.49,0.63,0.7,43.77,81.0,15.0,22.0,35.0,513.0,08-27 08:47:25,0
27.39,20.0,13.0,8.0,2.54,1.3,0.7,0.6,43.7,81.0,15.0,22.0,36.0,522.0,08-27 08:47:26,0
27.3,20.0,12.0,7.0,2.09,1.78,0.57,0.67,43.59,81.0,15.0,23.0,36.0,513.0,08-27 08:47:27,0
27.33,21.0,12.0,6.0,2.73,1.39,0.66,0.7,43.53,81.0,15.0,23.0,36.0,529.0,08-27 08:47:28,0
27.4,20.0,12.0,8.0,2.36,1.42,0.71,0.6,43.46,81.0,15.0,23.0,36.0,530.0,08-27 08:47:29,0
27.4,19.0,12.0,7.0,2.26,1.74,0.58,0.7,43.42,81.0,15.0,23.0,36.0,524.0,08-27 08:47:30,0
27.4,20.0,12.0,9.0,2.82,1.24,0.65,0.68,43.34,81.0,15.0,23.0,35.0,518.0,08-27 08:47:31,0
27.49,20.0,12.0,8.0,2.27,1.46,0.68,0.61,43.32,81.0,15.0,23.0,35.0,527.0,08-27 08:47:32,0
27.48,20.0,12.0,7.0,2.34,1.79,0.6,0.7,43.28,81.0,15.0,22.0,36.0,527.0,08-27 08:47:33,0
27.4,20.0,12.0,9.0,2.84,1.26,0.67,0.64,43.17,81.0,15.0,23.0,36.0,519.0,08-27 08:47:34,0
27.4,20.0,12.0,8.0,2.12,1.58,0.66,0.64,43.0,81.0,15.0,23.0,35.0,516.0,08-27 08:47:35,0
27.4,20.0,12.0,8.0,2.49,1.69,0.58,0.7,42.94,81.0,15.0,23.0,36.0,524.0,08-27 08:47:36,0
27.48,19.0,12.0,7.0,2.74,1.23,0.7,0.63,42.92,81.0,15.0,22.0,36.0,517.0,08-27 08:47:37,0
27.5,20.0,12.0,9.0,2.03,1.71,0.64,0.64,42.85,81.0,15.0,22.0,36.0,525.0,08-27 08:47:38,0
27.5,21.0,12.0,7.0,2.62,1.48,0.61,0.7,42.78,81.0,15.0,22.0,36.0,524.0,08-27 08:47:39,0
27.5,19.0,13.0,9.0,2.62,1.26,0.7,0.61,42.74,81.0,15.0,22.0,36.0,522.0,08-27 08:47:40,0
27.5,20.0,12.0,8.0,2.16,1.75,0.63,0.65,42.69,81.0,15.0,22.0,36.0,517.0,08-27 08:47:41,0
27.5,21.0,11.0,8.0,2.71,1.41,0.64,0.69,42.65,81.0,15.0,23.0,35.0,528.0,08-27 08:47:42,0
27.5,21.0,12.0,8.0,2.42,1.42,0.74,0.61,42.59,81.0,15.0,23.0,35.0,527.0,08-27 08:47:43,0
27.5,21.0,12.0,7.0,2.22,1.79,0.62,0.7,42.62,81.0,15.0,22.0,35.0,524.0,08-27 08:47:44,0
27.5,19.0,12.0,6.0,2.65,1.67,0.62,0.7,42.68,81.0,15.0,23.0,36.0,526.0,08-27 08:47:45,0
27.5,20.0,13.0,7.0,2.19,1.63,0.71,0.64,42.93,81.0,15.0,22.0,36.0,518.0,08-27 08:47:46,0
27.5,21.0,12.0,8.0,2.48,1.63,0.63,0.7,45.87,22.0,7.0,22.0,36.0,515.0,08-27 08:47:47,0
27.5,20.0,12.0,10.0,2.86,1.24,0.72,0.64,47.68,22.0,7.0,22.0,36.0,524.0,08-27 08:47:48,0
27.5,20.0,12.0,8.0,2.07,1.62,0.67,0.66,48.54,22.0,7.0,22.0,35.0,511.0,08-27 08:47:49,0
27.52,21.0,12.0,9.0,2.54,1.54,0.64,0.7,49.26,22.0,7.0,23.0,36.0,527.0,08-27 08:47:50,0
27.6,21.0,13.0,7.0,2.71,1.33,0.74,0.62,49.72,22.0,7.0,23.0,35.0,527.0,08-27 08:47:51,0
27.6,20.0,11.0,8.0,2.08,1.78,0.62,0.68,50.19,22.0,7.0,22.0,36.0,520.0,08-27 08:47:52,0
27.6,20.0,11.0,8.0,2.75,1.46,0.68,0.7,50.44,22.0,7.0,23.0,35.0,525.0,08-27 08:47:53,0
27.68,20.0,12.0,8.0,2.49,1.4,0.79,0.6,50.66,22.0,7.0,23.0,35.0,517.0,08-27 08:47:54,0
27.7,20.0,12.0,8.0,2.23,1.79,0.66,0.69,50.74,22.0,7.0,23.0,36.0,518.0,08-27 08:47:55,0
27.7,20.0,12.0,8.0,2.79,1.34,0.73,0.68,51.13,22.0,7.0,22.0,36.0,530.0,08-27 08:47:56,0
27.66,21.0,12.0,8.0,2.24,1.52,0.75,0.6,51.18,22.0,7.0,23.0,35.0,527.0,08-27 08:47:57,0
27.6,20.0,12.0,8.0,2.23,1.87,0.68,0.69,51.35,22.0,7.0,23.0,36.0,522.0,08-27 08:47:58,0
27.67,19.0,12.0,8.0,2.84,1.3,0.75,0.66,51.36,22.0,7.0,23.0,36.0,521.0,08-27 08:47:59,0
27.7,20.0,12.0,7.0,2.14,1.59,0.74,0.61,51.55,22.0,7.0,23.0,36.0,518.0,08-27 08:48:00,0
27.7,20.0,13.0,9.0,2.46,1.85,0.68,0.69,51.8,22.0,7.0,23.0,36.0,518.0,08-27 08:48:01,0
27.73,21.0,13.0,8.0,2.8,1.29,0.81,0.64,51.71,22.0,7.0,23.0,35.0,520.0,08-27 08:48:02,0
27.8,20.0,12.0,7.0,2.12,1.73,0.76,0.62,51.78,22.0,7.0,22.0,35.0,522.0,08-27 08:48:03,0
27.87,20.0,12.0,9.0,2.54,1.69,0.72,0.7,51.95,22.0,7.0,23.0,36.0,524.0,08-27 08:48:04,0
27.9,20.0,12.0,9.0,2.59,1.39,0.82,0.61,52.08,22.0,7.0,23.0,36.0,522.0,08-27 08:48:05,0
27.9,20.0,12.0,8.0,2.06,1.9,0.74,0.65,52.35,22.0,7.0,23.0,36.0,512.0,08-27 08:48:06,0
27.9,19.0,12.0,8.0,2.72,1.58,0.76,0.7,52.72,22.0,7.0,23.0,35.0,517.0,08-27 08:48:07,0
27.9,20.0,12.0,8.0,2.56,1.46,0.85,0.61,52.87,22.0,7.0,22.0,35.0,519.0,08-27 08:48:08,1
27.96,21.0,12.0,8.0,2.16,1.92,0.72,0.65,52.98,22.0,7.0,22.0,36.0,515.0,08-27 08:48:09,1
28.0,20.0,12.0,8.0,2.72,1.45,0.81,0.68,53.13,22.0,7.0,23.0,36.0,512.0,08-27 08:48:10,1
27.91,20.0,12.0,9.0,2.33,1.62,0.87,0.6,53.26,22.0,7.0,22.0,35.0,517.0,08-27 08:48:11,1
27.91,21.0,12.0,8.0,2.23,1.96,0.74,0.68,53.33,22.0,7.0,22.0,35.0,529.0,08-27 08:48:12,1
28.0,20.0,12.0,8.0,2.88,1.46,0.85,0.67,53.41,22.0,7.0,23.0,35.0,524.0,08-27 08:48:13,1
28.0,20.0,12.0,9.0,2.14,1.73,0.87,0.63,53.44,22.0,7.0,23.0,36.0,512.0,08-27 08:48:14,1
28.0,20.0,14.0,7.0,2.39,1.98,0.81,0.69,53.46,22.0,7.0,23.0,36.0,524.0,08-27 08:48:15,1
28.1,19.0,13.0,10.0,2.2,1.61,0.92,0.6,53.46,22.0,7.0,22.0,35.0,517.0,08-27 08:48:16,1
28.1,20.0,12.0,7.0,2.07,1.95,0.8,0.65,53.47,22.0,7.0,22.0,35.0,521.0,08-27 08:48:17,1
28.0,20.0,12.0,7.0,2.68,1.65,0.87,0.69,53.42,22.0,7.0,22.0,36.0,525.0,08-27 08:48:18,1
28.0,20.0,12.0,9.0,2.41,1.64,0.96,0.6,53.53,22.0,7.0,22.0,36.0,512.0,08-27 08:48:19,1
28.0,20.0,13.0,7.0,2.17,2.02,0.83,0.68,53.52,22.0,7.0,23.0,35.0,516.0,08-27 08:48:20,1
28.0,19.0,12.0,8.0,2.79,1.55,0.91,0.68,53.5,22.0,7.0,22.0,36.0,518.0,08-27 08:48:21,1
28.0,20.0,12.0,8.0,2.29,1.71,0.95,0.6,53.59,22.0,7.0,22.0,35.0,520.0,08-27 08:48:22,1
28.1,20.0,13.0,8.0,2.24,2.04,0.85,0.68,53.67,22.0,7.0,23.0,35.0,516.0,08-27 08:48:23,1
28.1,20.0,12.0,9.0,2.8,1.55,0.95,0.65,53.89,22.0,7.0,22.0,35.0,519.0,08-27 08:48:24,1
28.1,21.0,12.0,8.0,2.16,1.83,0.98,0.63,54.05,22.0,7.0,23.0,35.0,520.0,08-27 08:48:25,1
28.1,21.0,12.0,9.0,2.46,2.02,0.93,0.69,54.08,22.0,7.0,22.0,35.0,516.0,08-27 08:48:26,1
28.1,19.0,13.0,8.0,2.77,1.55,1.04,0.64,54.31,22.0,7.0,22.0,35.0,527.0,08-27 08:48:27,1
28.19,20.0,13.0,9.0,2.06,2.03,0.98,0.64,54.6,22.0,7.0,23.0,36.0,524.0,08-27 08:48:28,1
28.21,20.0,12.0,7.0,2.59,1.93,0.96,0.7,54.8,22.0,7.0,23.0,35.0,513.0,08-27 08:48:29,1
