NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.06,20.0,11.0,7.0,2.53,0.94,0.39,0.41,43.54,0.0,119.0,22.0,36.0,530.0,09-05 05:35:40,0
27.1,20.0,12.0,9.0,2.15,1.05,0.45,0.4,43.65,0.0,119.0,22.0,35.0,518.0,09-05 05:35:41,0
27.17,19.0,12.0,9.0,2.19,1.2,0.33,0.4,43.61,0.0,119.0,22.0,36.0,520.0,09-05 05:35:42,0
27.2,19.0,12.0,8.0,2.44,0.92,0.44,0.4,43.65,0.0,119.0,22.0,36.0,527.0,09-05 05:35:43,0
27.1,21.0,12.0,10.0,2.07,1.27,0.36,0.4,43.48,0.0,119.0,22.0,35.0,512.0,09-05 05:35:44,0
27.1,21.0,12.0,8.0,2.58,0.94,0.4,0.4,43.46,0.0,119.0,22.0,36.0,513.0,09-05 05:35:45,0
27.1,21.0,12.0,8.0,2.17,1.07,0.44,0.4,43.45,0.0,119.0,23.0,35.0,514.0,09-05 05:35:46,0
27.1,20.0,12.0,7.0,2.28,1.18,0.37,0.43,43.5,0.0,119.0,22.0,36.0,529.0,09-05 05:35:47,0
27.1,21.0,11.0,8.0,2.36,0.98,0.44,0.4,43.56,0.0,119.0,22.0,36.0,516.0,09-05 05:35:48,0
27.1,19.0,12.0,7.0,2.1,1.24,0.34,0.4,43.53,0.0,119.0,23.0,35.0,525.0,09-05 05:35:49,0
27.1,20.0,12.0,8.0,2.6,0.96,0.42,0.42,43.48,0.0,119.0,22.0,36.0,527.0,09-05 05:35:50,0
27.1,20.0,12.0,8.0,2.0,1.16,0.4,0.4,43.59,0.0,119.0,23.0,36.0,511.0,09-05 05:35:51,0
27.16,20.0,13.0,8.0,2.36,1.03,0.37,0.42,43.44,0.0,119.0,22.0,35.0,511.0,09-05 05:35:52,0
27.2,20.0,12.0,8.0,2.14,1.0,0.42,0.36,43.4,0.0,119.0,23.0,36.0,513.0,09-05 05:35:53,0
27.2,20.0,12.0,8.0,2.19,1.28,0.34,0.44,43.33,0.0,119.0,22.0,36.0,530.0,09-05 05:35:54,0
27.19,21.0,12.0,7.0,2.58,0.9,0.43,0.4,43.33,0.0,119.0,22.0,35.0,526.0,09-05 05:35:55,0
27.1,20.0,12.0,8.0,2.01,1.2,0.37,0.4,43.49,0.0,119.0,23.0,35.0,521.0,09-05 05:35:56,0
27.1,20.0,12.0,6.0,2.49,0.97,0.38,0.4,43.48,0.0,119.0,23.0,35.0,522.0,09-05 05:35:57,0
27.1,20.0,11.0,8.0,2.08,1.08,0.41,0.4,43.53,0.0,119.0,23.0,36.0,528.0,09-05 05:35:58,0
27.19,20.0,12.0,8.0,2.21,1.15,0.35,0.43,43.56,0.0,119.0,23.0,36.0,528.0,09-05 05:35:59,0
27.19,20.0,12.0,8.0,2.37,0.91,0.4,0.37,43.54,0.0,119.0,22.0,35.0,515.0,09-05 05:36:00,0
