NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.0,22.0,11.0,8.0,2.25,0.86,0.4,0.42,48.18,78.0,81.0,23.0,35.0,517.0,09-02 12:30:15,0
27.0,20.0,11.0,7.0,2.08,0.92,0.46,0.4,48.19,78.0,81.0,22.0,35.0,513.0,09-02 12:30:16,0
27.0,21.0,11.0,8.0,2.44,1.04,0.32,0.49,48.19,78.0,81.0,23.0,35.0,523.0,09-02 12:30:17,0
27.0,21.0,11.0,8.0,2.62,0.72,0.58,0.4,48.19,78.0,81.0,22.0,36.0,525.0,09-02 12:30:18,0
27.0,20.0,11.0,8.0,2.02,1.15,0.42,0.41,48.12,78.0,81.0,22.0,36.0,517.0,09-02 12:30:19,0
27.0,20.0,11.0,8.0,2.49,0.99,0.3,0.58,48.0,78.0,81.0,22.0,36.0,511.0,09-02 12:30:20,0
27.0,21.0,12.0,8.0,2.65,0.75,0.59,0.38,47.76,78.0,81.0,22.0,36.0,523.0,09-02 12:30:21,0
27.0,21.0,10.0,8.0,2.07,1.18,0.34,0.43,47.73,78.0,81.0,22.0,35.0,524.0,09-02 12:30:22,0
27.0,20.0,12.0,8.0,2.64,0.93,0.4,0.55,47.69,78.0,81.0,22.0,35.0,522.0,09-02 12:30:23,0
27.0,21.0,11.0,9.0,2.53,0.83,0.6,0.35,47.57,78.0,81.0,22.0,36.0,512.0,09-02 12:30:24,0
27.0,19.0,11.0,8.0,2.09,1.27,0.29,0.46,47.52,78.0,81.0,23.0,35.0,527.0,09-02 12:30:25,0
27.0,19.0,10.0,8.0,2.78,0.88,0.41,0.54,47.46,78.0,81.0,23.0,35.0,517.0,09-02 12:30:26,0
27.01,20.0,11.0,8.0,2.35,0.82,0.58,0.37,47.41,78.0,81.0,23.0,35.0,517.0,09-02 12:30:27,0
27.1,20.0,11.0,9.0,2.21,1.26,0.3,0.5,47.4,78.0,81.0,22.0,35.0,528.0,09-02 12:30:28,0
27.1,20.0,11.0,8.0,2.88,0.72,0.45,0.5,47.38,78.0,81.0,22.0,35.0,522.0,09-02 12:30:29,0
27.1,20.0,11.0,8.0,2.21,0.86,0.53,0.33,47.28,78.0,81.0,22.0,36.0,522.0,09-02 12:30:30,0
27.1,19.0,11.0,8.0,2.25,1.22,0.28,0.51,47.23,78.0,81.0,23.0,35.0,527.0,09-02 12:30:31,0
27.1,20.0,11.0,9.0,2.77,0.68,0.49,0.45,47.18,78.0,81.0,23.0,36.0,524.0,09-02 12:30:32,0
27.1,20.0,12.0,8.0,2.06,1.01,0.55,0.39,47.06,78.0,81.0,23.0,35.0,529.0,09-02 12:30:33,0
27.14,20.0,11.0,8.0,2.43,1.18,0.29,0.53,47.05,78.0,81.0,23.0,36.0,524.0,09-02 12:30:34,0
27.3,21.0,11.0,8.0,2.73,0.67,0.51,0.42,47.0,78.0,81.0,23.0,35.0,515.0,09-02 12:30:35,0
27.3,20.0,11.0,8.0,2.01,1.03,0.41,0.4,46.91,78.0,81.0,22.0,35.0,513.0,09-02 12:30:36,0
27.3,21.0,12.0,8.0,2.54,1.04,0.32,0.56,46.88,78.0,81.0,22.0,36.0,528.0,09-02 12:30:37,0
27.1,20.0,11.0,9.0,2.7,0.66,0.6,0.38,46.93,78.0,81.0,23.0,36.0,521.0,09-02 12:30:38,0
27.1,20.0,11.0,8.0,2.04,1.17,0.41,0.41,46.87,78.0,81.0,22.0,35.0,512.0,09-02 12:30:39,0
27.1,21.0,11.0,8.0,2.64,0.98,0.38,0.57,46.81,78.0,81.0,23.0,35.0,528.0,09-02 12:30:40,0
27.1,20.0,11.0,9.0,2.52,0.76,0.62,0.37,46.8,78.0,81.0,22.0,36.0,512.0,09-02 12:30:41,0
27.1,20.0,11.0,8.0,2.12,1.26,0.35,0.45,46.8,78.0,81.0,23.0,35.0,529.0,09-02 12:30:42,0
27.1,20.0,11.0,8.0,2.66,0.85,0.38,0.56,46.79,78.0,81.0,22.0,35.0,524.0,09-02 12:30:43,0
27.09,21.0,10.0,8.0,2.35,0.78,0.61,0.35,46.8,78.0,81.0,23.0,36.0,527.0,09-02 12:30:44,0
27.0,20.0,10.0,8.0,2.18,1.23,0.32,0.48,46.82,78.0,81.0,23.0,36.0,511.0,09-02 12:30:45,0
27.0,22.0,10.0,6.0,2.35,1.05,0.3,0.59,46.87,78.0,81.0,23.0,35.0,527.0,09-02 12:30:46,0
27.1,20.0,11.0,9.0,2.11,1.05,0.51,0.39,46.88,78.0,81.0,23.0,35.0,525.0,09-02 12:30:47,0
27.1,21.0,11.0,7.0,2.47,1.07,0.3,0.57,46.82,78.0,81.0,23.0,36.0,516.0,09-02 12:30:48,0
27.1,18.0,11.0,8.0,2.76,0.69,0.61,0.42,46.78,78.0,81.0,23.0,36.0,515.0,09-02 12:30:49,0
27.1,19.0,10.0,8.0,2.05,1.16,0.37,0.42,46.75,78.0,81.0,22.0,36.0,523.0,09-02 12:30:50,0
27.1,20.0,11.0,8.0,2.56,0.98,0.35,0.58,46.73,78.0,81.0,22.0,35.0,525.0,09-02 12:30:51,0
27.1,20.0,12.0,7.0,2.63,0.75,0.61,0.37,46.74,78.0,81.0,23.0,35.0,513.0,09-02 12:30:52,0
27.04,20.0,11.0,8.0,2.08,1.15,0.32,0.45,46.63,78.0,81.0,23.0,35.0,530.0,09-02 12:30:53,0
27.0,20.0,10.0,8.0,2.66,0.83,0.4,0.56,46.63,78.0,81.0,22.0,36.0,524.0,09-02 12:30:54,0
27.09,21.0,10.0,8.0,2.38,0.8,0.59,0.33,46.62,78.0,81.0,23.0,35.0,526.0,09-02 12:30:55,0
27.1,20.0,11.0,8.0,2.09,1.21,0.3,0.48,46.65,78.0,81.0,23.0,36.0,530.0,09-02 12:30:56,0
27.1,19.0,10.0,7.0,2.79,0.76,0.43,0.52,46.64,78.0,81.0,23.0,36.0,519.0,09-02 12:30:57,0
27.04,21.0,12.0,8.0,2.23,0.89,0.57,0.39,46.61,78.0,81.0,22.0,36.0,513.0,09-02 12:30:58,0
27.0,21.0,11.0,8.0,2.33,1.23,0.29,0.52,46.57,78.0,81.0,22.0,35.0,517.0,09-02 12:30:59,0
27.0,20.0,12.0,9.0,2.85,0.68,0.49,0.48,46.57,78.0,81.0,22.0,35.0,515.0,09-02 12:31:00,0
27.0,22.0,12.0,7.0,2.16,0.98,0.53,0.37,46.61,78.0,81.0,23.0,35.0,515.0,09-02 12:31:01,0
27.0,20.0,11.0,8.0,2.33,1.15,0.28,0.55,46.59,78.0,81.0,23.0,35.0,514.0,09-02 12:31:02,0
27.13,20.0,11.0,8.0,2.77,0.63,0.54,0.42,46.59,78.0,81.0,22.0,35.0,518.0,09-02 12:31:03,0
27.3,19.0,11.0,8.0,2.07,1.05,0.43,0.38,46.59,78.0,81.0,23.0,35.0,529.0,09-02 12:31:04,0
27.45,20.0,11.0,9.0,2.48,1.12,0.32,0.56,46.58,78.0,81.0,22.0,36.0,521.0,09-02 12:31:05,0
27.5,20.0,12.0,8.0,2.74,0.69,0.58,0.39,46.58,78.0,81.0,23.0,36.0,522.0,09-02 12:31:06,0
27.5,20.0,11.0,8.0,2.02,1.09,0.4,0.41,46.56,78.0,81.0,22.0,36.0,527.0,09-02 12:31:07,0
27.43,20.0,11.0,9.0,2.61,0.92,0.34,0.57,46.44,78.0,81.0,23.0,36.0,527.0,09-02 12:31:08,0
27.3,21.0,11.0,8.0,2.58,0.68,0.61,0.35,46.5,78.0,81.0,23.0,36.0,523.0,09-02 12:31:09,0
27.41,22.0,12.0,8.0,2.07,1.18,0.37,0.42,46.5,78.0,81.0,22.0,36.0,518.0,09-02 12:31:10,0
27.5,20.0,11.0,8.0,2.63,0.87,0.39,0.56,46.53,78.0,81.0,23.0,35.0,524.0,09-02 12:31:11,0
27.32,21.0,11.0,8.0,2.42,0.83,0.6,0.36,46.47,78.0,81.0,22.0,35.0,526.0,09-02 12:31:12,0
27.3,20.0,10.0,8.0,2.15,1.23,0.27,0.48,46.52,78.0,81.0,22.0,36.0,513.0,09-02 12:31:13,0
27.3,22.0,11.0,9.0,2.76,0.78,0.44,0.55,46.51,78.0,81.0,23.0,36.0,526.0,09-02 12:31:14,0
27.3,20.0,11.0,8.0,2.37,0.87,0.6,0.35,46.55,78.0,81.0,23.0,36.0,514.0,09-02 12:31:15,0
27.3,21.0,10.0,8.0,2.12,1.28,0.31,0.49,46.64,78.0,81.0,22.0,36.0,518.0,09-02 12:31:16,0
27.3,18.0,11.0,8.0,2.4,0.88,0.57,0.42,46.64,78.0,81.0,22.0,36.0,511.0,09-02 12:31:17,0
27.3,19.0,11.0,9.0,2.02,1.08,0.41,0.43,46.6,78.0,81.0,22.0,35.0,522.0,09-02 12:31:18,0
27.3,20.0,11.0,8.0,2.39,1.04,0.3,0.55,46.61,78.0,81.0,22.0,35.0,525.0,09-02 12:31:19,0
27.3,20.0,11.0,7.0,2.64,0.73,0.59,0.36,46.57,78.0,81.0,22.0,36.0,514.0,09-02 12:31:20,0
27.3,20.0,10.0,8.0,2.06,1.14,0.33,0.45,46.62,78.0,81.0,23.0,36.0,521.0,09-02 12:31:21,0
27.3,21.0,12.0,8.0,2.58,0.9,0.38,0.58,46.57,78.0,81.0,23.0,35.0,521.0,09-02 12:31:22,0
27.3,21.0,11.0,9.0,2.56,0.77,0.58,0.36,46.64,78.0,81.0,23.0,35.0,514.0,09-02 12:31:23,0
27.3,21.0,11.0,9.0,2.09,1.24,0.32,0.46,46.61,78.0,81.0,23.0,35.0,530.0,09-02 12:31:24,0
27.3,20.0,11.0,8.0,2.64,0.75,0.4,0.52,46.59,78.0,81.0,22.0,35.0,512.0,09-02 12:31:25,0
27.3,21.0,11.0,7.0,2.34,0.84,0.58,0.35,46.57,78.0,81.0,22.0,35.0,527.0,09-02 12:31:26,0
27.3,20.0,11.0,8.0,2.12,1.27,0.24,0.5,46.61,78.0,81.0,23.0,36.0,514.0,09-02 12:31:27,0
27.3,19.0,11.0,8.0,2.78,0.78,0.44,0.51,46.54,78.0,81.0,22.0,36.0,513.0,09-02 12:31:28,0
27.3,20.0,11.0,8.0,2.18,0.87,0.53,0.35,46.57,78.0,81.0,23.0,36.0,530.0,09-02 12:31:29,0
27.3,20.0,11.0,8.0,2.24,1.17,0.29,0.51,46.53,78.0,81.0,22.0,35.0,516.0,09-02 12:31:30,0
27.3,20.0,11.0,8.0,2.86,0.66,0.48,0.48,46.49,78.0,81.0,23.0,36.0,511.0,09-02 12:31:31,0
27.3,20.0,12.0,8.0,2.05,0.94,0.5,0.37,46.44,78.0,81.0,23.0,36.0,529.0,09-02 12:31:32,0
27.3,20.0,12.0,8.0,2.39,1.14,0.28,0.53,46.45,78.0,81.0,23.0,36.0,518.0,09-02 12:31:33,0
27.3,20.0,11.0,8.0,2.71,0.64,0.57,0.43,46.46,78.0,81.0,22.0,35.0,524.0,09-02 12:31:34,0
27.3,18.0,11.0,8.0,2.05,1.09,0.45,0.4,46.46,78.0,81.0,23.0,36.0,514.0,09-02 12:31:35,0
27.3,19.0,11.0,8.0,2.42,1.06,0.3,0.56,46.45,78.0,81.0,22.0,36.0,514.0,09-02 12:31:36,0
27.3,20.0,11.0,7.0,2.65,0.72,0.57,0.37,46.46,78.0,81.0,22.0,36.0,513.0,09-02 12:31:37,0
27.3,19.0,10.0,7.0,2.03,1.15,0.38,0.45,46.49,78.0,81.0,22.0,36.0,524.0,09-02 12:31:38,0
27.3,19.0,10.0,8.0,2.64,0.93,0.36,0.57,46.48,78.0,81.0,22.0,35.0,523.0,09-02 12:31:39,0
27.3,20.0,10.0,8.0,2.56,0.78,0.64,0.35,46.47,78.0,81.0,22.0,35.0,523.0,09-02 12:31:40,0
27.3,20.0,10.0,8.0,2.11,1.15,0.31,0.42,46.45,78.0,81.0,22.0,35.0,520.0,09-02 12:31:41,0
27.3,21.0,11.0,8.0,2.73,0.84,0.41,0.55,46.46,78.0,81.0,22.0,36.0,512.0,09-02 12:31:42,0
