NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.2,19.0,12.0,8.0,3.15,0.9,0.9,0.64,43.62,118.0,0.0,23.0,36.0,514.0,09-20 10:10:20,0
27.0,20.0,12.0,7.0,2.44,1.39,0.66,0.68,43.5,118.0,0.0,23.0,35.0,522.0,09-20 10:10:21,0
27.0,20.0,11.0,8.0,3.11,1.08,0.73,0.76,43.45,118.0,0.0,22.0,36.0,511.0,09-20 10:10:22,0
27.0,20.0,12.0,10.0,2.54,1.15,0.9,0.58,43.48,123.0,0.0,22.0,36.0,513.0,09-20 10:10:23,0
27.0,20.0,12.0,8.0,2.48,1.55,0.56,0.78,43.51,104.0,7.0,22.0,36.0,517.0,09-20 10:10:24,0
27.0,20.0,12.0,8.0,3.22,0.98,0.77,0.74,43.46,118.0,0.0,23.0,35.0,514.0,09-20 10:10:25,0
27.09,19.0,11.0,8.0,2.51,1.22,0.89,0.59,43.41,130.0,4.0,23.0,36.0,527.0,09-20 10:10:26,0
27.1,21.0,11.0,8.0,2.6,1.5,0.56,0.78,43.37,114.0,4.0,22.0,36.0,523.0,09-20 10:10:27,0
27.1,20.0,11.0,8.0,3.2,0.91,0.89,0.7,43.37,118.0,0.0,22.0,36.0,530.0,09-20 10:10:28,0
27.1,20.0,12.0,8.0,2.35,1.32,0.82,0.6,43.45,118.0,0.0,22.0,36.0,516.0,09-20 10:10:29,0
27.1,20.0,11.0,9.0,2.67,1.46,0.59,0.83,43.44,118.0,0.0,23.0,36.0,522.0,09-20 10:10:30,0
27.1,20.0,12.0,8.0,3.09,0.9,0.92,0.67,43.4,118.0,0.0,22.0,35.0,524.0,09-20 10:10:31,0
27.11,20.0,12.0,8.0,2.33,1.46,0.73,0.65,43.36,118.0,0.0,22.0,36.0,520.0,09-20 10:10:32,0
27.2,20.0,12.0,9.0,2.79,1.32,0.62,0.85,43.39,118.0,0.0,22.0,35.0,518.0,09-20 10:10:33,0
27.17,20.0,13.0,8.0,2.98,0.96,0.92,0.63,43.37,118.0,0.0,23.0,35.0,520.0,09-20 10:10:34,0
27.1,20.0,13.0,8.0,2.23,1.46,0.66,0.67,43.15,118.0,0.0,22.0,35.0,529.0,09-20 10:10:35,0
27.17,19.0,12.0,7.0,3.03,1.17,0.65,0.83,43.2,123.0,0.0,22.0,35.0,524.0,09-20 10:10:36,0
27.2,21.0,12.0,9.0,2.77,1.08,0.92,0.58,43.25,118.0,0.0,23.0,35.0,525.0,09-20 10:10:37,0
27.2,20.0,11.0,7.0,2.33,1.56,0.58,0.72,43.18,118.0,0.0,23.0,35.0,513.0,09-20 10:10:38,0
27.18,20.0,11.0,7.0,3.12,1.16,0.68,0.84,43.01,118.0,0.0,22.0,36.0,513.0,09-20 10:10:39,0
