NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.07,20.0,12.0,9.0,2.1,1.21,0.55,0.41,44.11,130.0,80.0,22.0,35.0,522.0,08-26 20:49:27,0
27.1,20.0,13.0,8.0,2.33,1.42,0.55,0.5,44.06,130.0,80.0,22.0,35.0,526.0,08-26 20:49:28,0
27.1,20.0,11.0,8.0,2.37,1.37,0.55,0.5,43.95,130.0,80.0,23.0,36.0,517.0,08-26 20:49:29,0
27.09,20.0,13.0,8.0,2.87,0.88,0.66,0.44,43.93,130.0,80.0,22.0,35.0,516.0,08-26 20:49:30,0
27.0,19.0,12.0,9.0,2.11,1.22,0.62,0.43,43.92,130.0,80.0,23.0,35.0,519.0,08-26 20:49:31,0
27.04,20.0,12.0,8.0,2.59,1.14,0.56,0.5,43.93,130.0,80.0,22.0,35.0,518.0,08-26 20:49:32,0
27.1,20.0,12.0,7.0,2.76,0.91,0.69,0.44,43.89,130.0,80.0,22.0,35.0,524.0,08-26 20:49:33,0
27.02,21.0,12.0,9.0,2.13,1.31,0.57,0.48,43.81,129.0,80.0,23.0,36.0,518.0,08-26 20:49:34,0
27.0,20.0,12.0,9.0,2.66,1.08,0.56,0.5,43.81,129.0,80.0,22.0,36.0,512.0,08-26 20:49:35,0
27.1,20.0,12.0,8.0,2.48,0.97,0.65,0.4,43.79,130.0,80.0,23.0,36.0,517.0,08-26 20:49:36,0
27.1,20.0,13.0,8.0,2.2,1.4,0.55,0.49,43.8,130.0,80.0,23.0,35.0,519.0,08-26 20:49:37,0
27.1,20.0,12.0,9.0,2.78,1.0,0.57,0.48,43.71,130.0,80.0,22.0,36.0,512.0,08-26 20:49:38,0
27.1,20.0,12.0,10.0,2.38,1.03,0.65,0.4,43.67,122.0,75.0,23.0,35.0,513.0,08-26 20:49:39,0
27.1,20.0,12.0,8.0,2.29,1.37,0.53,0.5,43.65,122.0,75.0,23.0,36.0,513.0,08-26 20:49:40,0
27.1,19.0,12.0,7.0,2.84,0.94,0.65,0.48,43.64,122.0,75.0,22.0,36.0,516.0,08-26 20:49:41,0
27.1,21.0,12.0,8.0,2.19,1.12,0.64,0.43,43.67,122.0,74.0,23.0,35.0,514.0,08-26 20:49:42,0
27.1,20.0,12.0,8.0,2.46,1.23,0.51,0.5,43.67,122.0,74.0,23.0,36.0,519.0,08-26 20:49:43,0
27.1,20.0,12.0,9.0,2.86,0.83,0.68,0.44,43.71,122.0,74.0,22.0,35.0,516.0,08-26 20:49:44,0
27.1,20.0,12.0,8.0,2.13,1.29,0.57,0.47,43.69,122.0,74.0,23.0,36.0,529.0,08-26 20:49:45,0
27.1,21.0,12.0,8.0,2.68,1.13,0.56,0.5,43.67,122.0,73.0,22.0,36.0,512.0,08-26 20:49:46,0
27.1,20.0,12.0,9.0,2.68,0.91,0.7,0.43,43.65,122.0,74.0,23.0,35.0,518.0,08-26 20:49:47,0
27.1,19.0,12.0,8.0,2.09,1.37,0.55,0.48,43.64,122.0,74.0,22.0,35.0,528.0,08-26 20:49:48,0
27.14,20.0,12.0,8.0,2.82,1.03,0.58,0.5,43.63,122.0,74.0,22.0,35.0,528.0,08-26 20:49:49,0
27.2,21.0,12.0,8.0,2.47,0.96,0.65,0.4,43.63,122.0,74.0,22.0,36.0,521.0,08-26 20:49:50,0
27.2,20.0,12.0,9.0,2.17,1.4,0.55,0.49,43.76,129.0,82.0,22.0,36.0,528.0,08-26 20:49:51,0
