NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.3,20.0,12.0,8.0,2.36,1.0,0.87,0.52,44.72,128.0,1.0,22.0,35.0,514.0,09-20 03:44:33,0
27.3,20.0,12.0,8.0,2.49,1.2,0.52,0.7,44.67,128.0,1.0,23.0,35.0,523.0,09-20 03:44:34,0
27.3,20.0,12.0,8.0,2.94,0.82,0.85,0.59,44.63,119.0,1.0,22.0,36.0,516.0,09-20 03:44:35,0
27.3,20.0,12.0,9.0,2.22,1.26,0.69,0.59,44.55,121.0,2.0,23.0,35.0,517.0,09-20 03:44:36,0
27.3,20.0,11.0,8.0,2.69,1.12,0.64,0.72,44.51,130.0,1.0,23.0,36.0,519.0,09-20 03:44:37,0
27.3,20.0,12.0,9.0,2.88,0.88,0.86,0.52,44.47,122.0,0.0,22.0,36.0,530.0,09-20 03:44:38,0
27.24,20.0,12.0,8.0,2.12,1.34,0.66,0.59,44.46,122.0,0.0,22.0,36.0,523.0,09-20 03:44:39,0
27.2,20.0,12.0,8.0,2.82,1.1,0.63,0.73,44.41,121.0,2.0,23.0,35.0,530.0,09-20 03:44:40,0
27.29,20.0,11.0,8.0,2.68,0.93,0.87,0.53,44.36,121.0,2.0,22.0,36.0,520.0,09-20 03:44:41,0
27.3,20.0,12.0,6.0,2.26,1.38,0.61,0.6,44.24,121.0,2.0,22.0,36.0,522.0,09-20 03:44:42,0
27.3,19.0,12.0,8.0,2.8,0.98,0.67,0.72,44.19,130.0,4.0,22.0,36.0,525.0,09-20 03:44:43,0
27.26,21.0,13.0,8.0,2.54,0.99,0.86,0.48,44.24,130.0,4.0,22.0,36.0,526.0,09-20 03:44:44,0
27.2,20.0,11.0,9.0,2.3,1.34,0.55,0.66,44.19,130.0,4.0,23.0,36.0,516.0,09-20 03:44:45,0
27.2,19.0,12.0,7.0,2.94,0.88,0.73,0.66,44.19,119.0,1.0,22.0,36.0,518.0,09-20 03:44:46,0
27.2,20.0,12.0,7.0,2.32,1.07,0.85,0.49,44.13,126.0,2.0,23.0,36.0,530.0,09-20 03:44:47,0
27.2,19.0,12.0,8.0,2.58,1.23,0.56,0.75,44.1,114.0,1.0,23.0,36.0,527.0,09-20 03:44:48,0
27.2,20.0,12.0,8.0,2.93,0.83,0.78,0.57,44.11,119.0,1.0,22.0,35.0,516.0,09-20 03:44:49,0
27.2,20.0,12.0,8.0,2.22,1.16,0.73,0.55,44.09,124.0,4.0,23.0,36.0,527.0,09-20 03:44:50,0
27.2,19.0,13.0,7.0,2.71,1.23,0.59,0.74,44.09,124.0,4.0,23.0,35.0,511.0,09-20 03:44:51,0
27.2,20.0,12.0,9.0,2.92,0.82,0.88,0.55,44.14,118.0,1.0,22.0,35.0,526.0,09-20 03:44:52,0
27.3,20.0,12.0,9.0,2.17,1.3,0.7,0.56,44.12,125.0,2.0,23.0,36.0,527.0,09-20 03:44:53,0
27.27,21.0,13.0,7.0,2.77,1.14,0.62,0.74,44.12,120.0,2.0,23.0,35.0,521.0,09-20 03:44:54,0
27.2,21.0,12.0,8.0,2.73,0.91,0.88,0.54,44.15,118.0,3.0,22.0,35.0,519.0,09-20 03:44:55,0
27.2,20.0,12.0,8.0,2.21,1.34,0.61,0.59,44.12,119.0,1.0,23.0,35.0,519.0,09-20 03:44:56,0
27.2,19.0,12.0,8.0,2.8,1.03,0.62,0.72,44.04,119.0,1.0,23.0,36.0,530.0,09-20 03:44:57,0
27.29,20.0,12.0,8.0,2.62,0.93,0.87,0.52,43.98,119.0,1.0,22.0,35.0,525.0,09-20 03:44:58,0
27.26,20.0,12.0,8.0,2.33,1.37,0.56,0.63,43.95,121.0,2.0,23.0,35.0,519.0,09-20 03:44:59,0
27.1,20.0,12.0,8.0,2.93,0.91,0.7,0.68,43.96,114.0,4.0,23.0,36.0,516.0,09-20 03:45:00,0
27.15,21.0,13.0,10.0,2.42,1.06,0.9,0.49,44.0,120.0,0.0,22.0,35.0,518.0,09-20 03:45:01,0
27.2,19.0,12.0,8.0,2.34,1.34,0.56,0.66,44.0,114.0,4.0,23.0,36.0,529.0,09-20 03:45:02,0
27.2,21.0,12.0,8.0,2.72,0.95,0.64,0.75,44.02,125.0,2.0,22.0,36.0,515.0,09-20 03:45:03,0
27.18,20.0,12.0,7.0,2.17,1.33,0.62,0.6,44.01,125.0,2.0,22.0,35.0,513.0,09-20 03:45:04,0
27.1,20.0,12.0,8.0,2.64,1.21,0.57,0.74,43.98,114.0,4.0,22.0,35.0,514.0,09-20 03:45:05,0
27.13,20.0,13.0,8.0,2.91,0.87,0.84,0.55,43.96,114.0,4.0,22.0,35.0,511.0,09-20 03:45:06,0
27.2,21.0,11.0,8.0,2.18,1.32,0.66,0.59,43.84,114.0,0.0,23.0,36.0,530.0,09-20 03:45:07,0
27.13,20.0,11.0,8.0,2.74,1.08,0.62,0.72,43.83,114.0,0.0,23.0,36.0,519.0,09-20 03:45:08,0
27.1,20.0,12.0,8.0,2.75,0.88,0.85,0.51,43.97,114.0,4.0,23.0,36.0,530.0,09-20 03:45:09,0
27.1,21.0,13.0,8.0,2.22,1.38,0.63,0.59,43.9,114.0,4.0,23.0,35.0,525.0,09-20 03:45:10,0
27.13,20.0,12.0,7.0,2.78,1.03,0.65,0.71,43.8,114.0,4.0,23.0,36.0,519.0,09-20 03:45:11,0
27.2,20.0,12.0,8.0,2.54,0.94,0.83,0.51,43.76,125.0,2.0,22.0,36.0,530.0,09-20 03:45:12,0
27.13,19.0,11.0,8.0,2.28,1.38,0.55,0.62,43.81,125.0,2.0,22.0,35.0,520.0,09-20 03:45:13,0
27.1,20.0,11.0,8.0,2.86,0.89,0.67,0.69,43.77,120.0,2.0,23.0,35.0,519.0,09-20 03:45:14,0
27.1,20.0,12.0,9.0,2.42,1.04,0.82,0.48,43.73,120.0,2.0,22.0,35.0,519.0,09-20 03:45:15,0
27.1,19.0,11.0,8.0,2.38,1.3,0.54,0.65,43.71,120.0,2.0,22.0,35.0,514.0,09-20 03:45:16,0
27.1,20.0,12.0,8.0,2.88,0.83,0.76,0.64,43.79,77.0,82.0,22.0,35.0,515.0,09-20 03:45:17,0
27.15,20.0,12.0,8.0,2.26,1.09,0.78,0.5,43.83,118.0,0.0,22.0,36.0,512.0,09-20 03:45:18,0
27.2,20.0,12.0,8.0,2.46,1.37,0.56,0.69,43.75,118.0,0.0,22.0,36.0,524.0,09-20 03:45:19,0
27.12,21.0,12.0,9.0,2.96,0.84,0.76,0.61,43.7,119.0,1.0,22.0,35.0,530.0,09-20 03:45:20,0
27.1,19.0,12.0,9.0,2.2,1.17,0.69,0.55,43.78,119.0,1.0,22.0,36.0,517.0,09-20 03:45:21,0
27.1,20.0,12.0,8.0,2.64,1.27,0.58,0.71,43.72,77.0,82.0,22.0,36.0,522.0,09-20 03:45:22,0
27.1,20.0,11.0,8.0,2.9,0.81,0.84,0.55,43.69,77.0,82.0,22.0,36.0,511.0,09-20 03:45:23,0
27.1,19.0,12.0,8.0,2.21,1.29,0.7,0.57,43.7,77.0,82.0,23.0,35.0,516.0,09-20 03:45:24,0
27.1,20.0,12.0,8.0,2.72,1.2,0.58,0.74,43.72,77.0,82.0,23.0,36.0,524.0,09-20 03:45:25,0
27.1,19.0,13.0,8.0,2.79,0.87,0.84,0.52,43.68,77.0,82.0,22.0,35.0,515.0,09-20 03:45:26,0
27.1,20.0,12.0,8.0,2.12,1.34,0.61,0.59,43.65,77.0,82.0,23.0,35.0,516.0,09-20 03:45:27,0
27.1,20.0,11.0,9.0,2.72,1.09,0.59,0.73,43.66,77.0,82.0,22.0,36.0,524.0,09-20 03:45:28,0
27.1,21.0,11.0,6.0,2.66,0.91,0.84,0.53,43.68,77.0,82.0,22.0,35.0,522.0,09-20 03:45:29,0
27.1,20.0,12.0,7.0,2.2,1.37,0.57,0.59,43.64,77.0,82.0,23.0,35.0,512.0,09-20 03:45:30,0
27.1,20.0,11.0,7.0,2.76,0.96,0.65,0.71,43.66,77.0,82.0,23.0,36.0,520.0,09-20 03:45:31,0
27.1,20.0,12.0,8.0,2.58,1.01,0.83,0.51,43.65,77.0,82.0,23.0,35.0,511.0,09-20 03:45:32,0
27.08,19.0,12.0,9.0,2.3,1.38,0.53,0.64,43.59,77.0,82.0,23.0,35.0,515.0,09-20 03:45:33,0
27.0,20.0,11.0,9.0,2.77,1.19,0.63,0.75,43.6,77.0,82.0,23.0,35.0,529.0,09-20 03:45:34,0
27.06,20.0,12.0,8.0,2.19,1.28,0.72,0.52,43.66,77.0,82.0,23.0,36.0,529.0,09-20 03:45:35,0
27.1,20.0,12.0,9.0,2.54,1.27,0.57,0.73,43.6,77.0,82.0,22.0,35.0,527.0,09-20 03:45:36,0
27.1,20.0,11.0,7.0,2.92,0.94,0.81,0.54,43.64,77.0,82.0,22.0,36.0,515.0,09-20 03:45:37,0
27.1,21.0,12.0,8.0,2.18,1.33,0.67,0.57,43.66,77.0,82.0,23.0,36.0,520.0,09-20 03:45:38,0
27.1,19.0,12.0,7.0,2.68,1.24,0.59,0.71,43.67,77.0,82.0,22.0,35.0,517.0,09-20 03:45:39,0
27.1,20.0,12.0,6.0,2.69,0.94,0.84,0.53,43.61,77.0,82.0,22.0,35.0,529.0,09-20 03:45:40,0
27.1,20.0,12.0,9.0,2.2,1.45,0.61,0.59,43.68,77.0,82.0,22.0,35.0,511.0,09-20 03:45:41,0
27.1,20.0,12.0,8.0,2.69,1.16,0.64,0.72,43.64,77.0,82.0,22.0,35.0,521.0,09-20 03:45:42,0
27.1,20.0,11.0,8.0,2.68,1.06,0.85,0.53,43.65,77.0,82.0,22.0,36.0,528.0,09-20 03:45:43,0
27.1,20.0,12.0,7.0,2.19,1.49,0.58,0.64,43.66,77.0,82.0,22.0,35.0,515.0,09-20 03:45:44,0
27.1,20.0,13.0,8.0,2.86,1.09,0.62,0.7,43.66,77.0,82.0,23.0,36.0,524.0,09-20 03:45:45,0
27.1,20.0,12.0,8.0,2.49,1.14,0.86,0.49,43.62,77.0,82.0,23.0,35.0,511.0,09-20 03:45:46,0
27.1,20.0,12.0,9.0,2.31,1.5,0.54,0.66,43.56,77.0,82.0,22.0,35.0,516.0,09-20 03:45:47,0
27.1,21.0,12.0,8.0,2.92,1.06,0.72,0.66,43.61,77.0,82.0,23.0,35.0,514.0,09-20 03:45:48,0
27.1,20.0,12.0,7.0,2.36,1.26,0.82,0.52,43.59,143.0,119.0,23.0,35.0,515.0,09-20 03:45:49,0
27.11,20.0,12.0,8.0,2.39,1.6,0.52,0.65,43.54,77.0,82.0,23.0,35.0,515.0,09-20 03:45:50,0
27.2,20.0,12.0,10.0,2.86,1.04,0.75,0.65,43.56,77.0,82.0,22.0,35.0,528.0,09-20 03:45:51,0
27.14,20.0,11.0,8.0,2.29,1.36,0.79,0.51,43.52,77.0,82.0,22.0,35.0,520.0,09-20 03:45:52,0
27.1,19.0,11.0,8.0,2.44,1.57,0.54,0.71,43.52,77.0,82.0,23.0,36.0,522.0,09-20 03:45:53,0
27.1,20.0,11.0,7.0,2.99,1.11,0.77,0.58,43.52,77.0,82.0,23.0,35.0,521.0,09-20 03:45:54,0
27.1,19.0,11.0,8.0,2.2,1.45,0.73,0.56,43.52,77.0,82.0,23.0,35.0,511.0,09-20 03:45:55,0
27.1,19.0,13.0,8.0,2.59,1.58,0.56,0.69,43.51,77.0,82.0,22.0,36.0,527.0,09-20 03:45:56,0
27.1,20.0,12.0,8.0,2.82,1.13,0.85,0.55,43.59,143.0,119.0,23.0,35.0,517.0,09-20 03:45:57,0
27.1,20.0,13.0,9.0,2.2,1.58,0.66,0.58,43.72,143.0,119.0,23.0,35.0,524.0,09-20 03:45:58,0
27.1,20.0,12.0,7.0,2.6,1.49,0.58,0.72,43.65,143.0,119.0,22.0,35.0,523.0,09-20 03:45:59,0
27.1,20.0,12.0,7.0,2.8,1.25,0.83,0.52,43.62,143.0,119.0,22.0,35.0,527.0,09-20 03:46:00,0
27.1,20.0,13.0,9.0,2.18,1.69,0.6,0.61,43.68,77.0,82.0,23.0,35.0,526.0,09-20 03:46:01,0
27.1,20.0,12.0,8.0,2.84,1.42,0.63,0.72,43.66,143.0,119.0,22.0,36.0,528.0,09-20 03:46:02,0
27.1,20.0,12.0,8.0,2.58,1.34,0.87,0.49,43.68,77.0,82.0,23.0,35.0,511.0,09-20 03:46:03,0
27.1,21.0,12.0,8.0,2.22,1.72,0.59,0.61,43.7,77.0,82.0,22.0,36.0,527.0,09-20 03:46:04,0
27.1,20.0,12.0,8.0,2.55,1.24,0.86,0.55,43.68,77.0,82.0,23.0,36.0,515.0,09-20 03:46:05,0
27.02,20.0,11.0,8.0,2.22,1.57,0.73,0.55,43.61,77.0,82.0,23.0,35.0,517.0,09-20 03:46:06,0
27.0,19.0,13.0,8.0,2.55,1.76,0.55,0.7,43.56,28.0,15.0,22.0,36.0,524.0,09-20 03:46:07,0
27.1,20.0,12.0,8.0,2.93,1.28,0.77,0.57,44.31,28.0,15.0,23.0,35.0,530.0,09-20 03:46:08,0
27.1,20.0,11.0,9.0,2.26,1.74,0.69,0.54,45.02,29.0,15.0,23.0,36.0,524.0,09-20 03:46:09,0
27.1,20.0,12.0,8.0,2.61,1.69,0.57,0.72,45.34,29.0,15.0,23.0,35.0,520.0,09-20 03:46:10,0
27.1,21.0,12.0,7.0,2.85,1.4,0.85,0.51,45.67,29.0,15.0,22.0,36.0,520.0,09-20 03:46:11,0
27.1,20.0,12.0,7.0,2.18,1.83,0.64,0.58,45.79,29.0,15.0,22.0,36.0,515.0,09-20 03:46:12,1
27.1,20.0,12.0,9.0,2.72,1.72,0.6,0.69,45.91,29.0,15.0,22.0,36.0,523.0,09-20 03:46:13,1
27.1,21.0,12.0,8.0,2.68,1.51,0.84,0.53,45.93,29.0,15.0,22.0,36.0,520.0,09-20 03:46:14,1
27.1,21.0,12.0,7.0,2.23,1.97,0.56,0.59,46.01,29.0,15.0,23.0,35.0,529.0,09-20 03:46:15,1
27.03,20.0,12.0,9.0,2.74,1.62,0.66,0.69,46.21,29.0,15.0,22.0,35.0,524.0,09-20 03:46:16,1
27.0,20.0,11.0,8.0,2.52,1.67,0.84,0.48,46.4,29.0,15.0,23.0,35.0,523.0,09-20 03:46:17,1
27.0,20.0,11.0,9.0,2.26,2.1,0.55,0.64,46.55,29.0,15.0,23.0,35.0,516.0,09-20 03:46:18,1
27.04,20.0,12.0,7.0,2.92,1.68,0.7,0.68,46.7,29.0,15.0,23.0,36.0,528.0,09-20 03:46:19,1
27.2,20.0,12.0,8.0,2.4,1.76,0.84,0.51,46.77,28.0,15.0,23.0,35.0,530.0,09-20 03:46:20,1
27.16,21.0,12.0,8.0,2.31,2.18,0.55,0.65,46.77,28.0,15.0,23.0,35.0,530.0,09-20 03:46:21,1
27.1,20.0,12.0,8.0,2.94,1.71,0.73,0.67,46.76,29.0,15.0,23.0,36.0,511.0,09-20 03:46:22,1
27.1,20.0,12.0,8.0,2.28,1.97,0.77,0.53,46.9,29.0,15.0,22.0,35.0,519.0,09-20 03:46:23,1
27.1,20.0,12.0,9.0,2.51,2.3,0.54,0.69,46.96,29.0,15.0,23.0,36.0,527.0,09-20 03:46:24,1
27.2,21.0,12.0,8.0,2.94,1.7,0.8,0.6,46.98,29.0,15.0,22.0,36.0,525.0,09-20 03:46:25,1
27.2,20.0,11.0,8.0,2.22,2.14,0.75,0.53,47.0,29.0,15.0,23.0,35.0,518.0,09-20 03:46:26,1
27.2,20.0,12.0,7.0,2.53,2.27,0.53,0.72,46.96,29.0,15.0,23.0,36.0,525.0,09-20 03:46:27,1
27.2,21.0,12.0,8.0,2.86,1.84,0.79,0.55,47.09,29.0,15.0,23.0,36.0,529.0,09-20 03:46:28,1
27.2,20.0,11.0,8.0,2.21,2.28,0.65,0.58,47.15,29.0,15.0,23.0,35.0,522.0,09-20 03:46:29,1
27.2,19.0,12.0,8.0,2.65,2.27,0.6,0.72,47.15,29.0,15.0,22.0,35.0,526.0,09-20 03:46:30,1
27.23,20.0,11.0,8.0,2.81,1.97,0.8,0.52,47.18,29.0,15.0,23.0,35.0,524.0,09-20 03:46:31,1
27.3,20.0,12.0,9.0,2.22,2.47,0.64,0.61,47.22,29.0,15.0,23.0,36.0,528.0,09-20 03:46:32,1
27.3,20.0,12.0,8.0,2.8,2.26,0.62,0.72,47.23,29.0,15.0,22.0,36.0,524.0,09-20 03:46:33,1
27.3,20.0,11.0,8.0,2.62,2.14,0.87,0.48,47.24,29.0,15.0,23.0,35.0,529.0,09-20 03:46:34,1
27.3,21.0,13.0,8.0,2.16,2.53,0.62,0.59,47.29,29.0,15.0,22.0,36.0,518.0,09-20 03:46:35,1
