NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.1,19.0,10.0,10.0,2.38,0.92,0.43,0.5,46.2,78.0,81.0,23.0,35.0,517.0,09-02 12:41:32,0
27.1,20.0,11.0,8.0,2.32,0.89,0.35,0.5,46.17,78.0,81.0,22.0,35.0,513.0,09-02 12:41:33,0
27.1,20.0,11.0,8.0,2.64,0.75,0.51,0.49,46.19,78.0,81.0,23.0,35.0,525.0,09-02 12:41:34,0
27.1,20.0,12.0,9.0,2.12,0.96,0.48,0.45,46.21,78.0,81.0,22.0,35.0,517.0,09-02 12:41:35,0
27.01,20.0,11.0,8.0,2.39,1.11,0.31,0.58,46.17,78.0,81.0,22.0,35.0,518.0,09-02 12:41:36,0
27.02,20.0,11.0,8.0,2.75,0.67,0.54,0.47,46.13,78.0,81.0,22.0,36.0,515.0,09-02 12:41:37,0
27.1,20.0,11.0,7.0,2.04,1.15,0.43,0.46,46.12,78.0,81.0,22.0,36.0,511.0,09-02 12:41:38,0
27.1,20.0,12.0,8.0,2.52,1.06,0.31,0.62,46.09,78.0,81.0,23.0,36.0,530.0,09-02 12:41:39,0
27.1,20.0,11.0,8.0,2.66,0.67,0.57,0.43,46.1,78.0,81.0,23.0,35.0,529.0,09-02 12:41:40,0
27.1,21.0,11.0,8.0,1.98,1.16,0.37,0.47,46.09,78.0,81.0,22.0,36.0,529.0,09-02 12:41:41,0
27.1,20.0,10.0,8.0,2.65,0.96,0.34,0.61,46.14,78.0,81.0,22.0,36.0,523.0,09-02 12:41:42,0
27.1,21.0,11.0,8.0,2.6,0.71,0.62,0.4,46.15,78.0,81.0,22.0,36.0,515.0,09-02 12:41:43,0
27.1,20.0,12.0,8.0,2.08,1.21,0.37,0.5,46.16,78.0,81.0,23.0,35.0,521.0,09-02 12:41:44,0
27.1,20.0,11.0,8.0,2.71,0.86,0.4,0.61,46.11,78.0,81.0,22.0,35.0,519.0,09-02 12:41:45,0
27.03,19.0,11.0,8.0,2.36,0.78,0.58,0.4,46.1,78.0,81.0,23.0,36.0,528.0,09-02 12:41:46,0
27.0,20.0,11.0,8.0,2.16,1.26,0.29,0.53,46.05,78.0,81.0,22.0,35.0,512.0,09-02 12:41:47,0
27.1,19.0,12.0,8.0,2.81,0.73,0.46,0.55,46.04,78.0,81.0,22.0,36.0,529.0,09-02 12:41:48,0
27.06,20.0,11.0,8.0,2.21,0.86,0.54,0.39,46.02,78.0,81.0,22.0,35.0,517.0,09-02 12:41:49,0
27.0,20.0,11.0,8.0,2.19,1.23,0.27,0.54,46.02,78.0,81.0,23.0,35.0,521.0,09-02 12:41:50,0
27.07,21.0,11.0,9.0,2.77,0.73,0.47,0.52,46.08,78.0,81.0,23.0,36.0,517.0,09-02 12:41:51,0
27.1,20.0,11.0,8.0,2.11,1.01,0.51,0.43,46.07,78.0,81.0,22.0,35.0,519.0,09-02 12:41:52,0
27.1,22.0,11.0,9.0,2.4,1.21,0.29,0.57,46.07,78.0,81.0,22.0,35.0,518.0,09-02 12:41:53,0
27.1,20.0,10.0,9.0,2.75,0.68,0.52,0.51,46.17,78.0,81.0,23.0,36.0,517.0,09-02 12:41:54,0
27.1,20.0,11.0,8.0,2.04,1.07,0.47,0.43,46.13,78.0,81.0,22.0,35.0,525.0,09-02 12:41:55,0
27.1,20.0,11.0,8.0,2.47,1.11,0.29,0.6,46.1,78.0,81.0,23.0,36.0,514.0,09-02 12:41:56,0
27.1,20.0,11.0,7.0,2.78,0.69,0.55,0.45,46.08,78.0,81.0,22.0,36.0,516.0,09-02 12:41:57,0
27.1,20.0,11.0,7.0,2.05,1.09,0.41,0.46,46.16,78.0,81.0,22.0,35.0,523.0,09-02 12:41:58,0
27.1,20.0,10.0,8.0,2.52,1.01,0.33,0.61,46.15,78.0,81.0,22.0,36.0,528.0,09-02 12:41:59,0
27.1,20.0,12.0,8.0,2.63,0.74,0.56,0.42,46.11,78.0,81.0,22.0,36.0,516.0,09-02 12:42:00,0
27.1,19.0,12.0,7.0,2.06,1.15,0.32,0.5,46.13,78.0,81.0,23.0,35.0,511.0,09-02 12:42:01,0
27.1,20.0,11.0,8.0,2.66,0.91,0.39,0.62,46.09,78.0,81.0,23.0,36.0,528.0,09-02 12:42:02,0
27.1,19.0,10.0,8.0,2.53,0.78,0.6,0.41,46.04,78.0,81.0,23.0,36.0,529.0,09-02 12:42:03,0
27.1,20.0,12.0,8.0,2.07,1.16,0.3,0.5,45.97,78.0,81.0,22.0,35.0,528.0,09-02 12:42:04,0
27.1,20.0,10.0,7.0,2.66,0.77,0.41,0.57,45.98,78.0,81.0,22.0,35.0,519.0,09-02 12:42:05,0
27.08,21.0,11.0,8.0,2.33,0.82,0.59,0.36,45.96,78.0,81.0,22.0,35.0,516.0,09-02 12:42:06,0
27.0,21.0,10.0,8.0,1.88,1.15,0.37,0.44,45.98,78.0,81.0,22.0,35.0,528.0,09-02 12:42:07,0
27.1,19.0,12.0,9.0,2.59,0.75,0.62,0.42,46.05,78.0,81.0,23.0,36.0,526.0,09-02 12:42:08,0
27.1,20.0,12.0,8.0,2.05,1.05,0.46,0.46,45.96,78.0,81.0,22.0,35.0,527.0,09-02 12:42:09,0
27.1,19.0,11.0,8.0,2.48,1.06,0.3,0.62,46.12,78.0,81.0,22.0,36.0,523.0,09-02 12:42:10,0
27.1,21.0,10.0,7.0,2.73,0.71,0.56,0.44,46.2,78.0,81.0,22.0,36.0,528.0,09-02 12:42:11,0
27.1,19.0,11.0,8.0,2.03,1.08,0.36,0.47,46.17,78.0,81.0,22.0,35.0,512.0,09-02 12:42:12,0
27.1,20.0,11.0,8.0,2.57,0.92,0.37,0.6,46.1,78.0,81.0,22.0,36.0,526.0,09-02 12:42:13,0
27.1,20.0,11.0,8.0,2.54,0.78,0.57,0.4,46.09,78.0,81.0,23.0,36.0,530.0,09-02 12:42:14,0
27.1,19.0,11.0,7.0,2.05,1.14,0.29,0.5,46.07,78.0,81.0,22.0,35.0,526.0,09-02 12:42:15,0
