NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.0,18.0,12.0,8.0,2.32,0.93,0.42,0.44,46.96,116.0,94.0,22.0,35.0,527.0,09-01 13:31:16,0
27.03,18.0,11.0,8.0,2.32,0.88,0.43,0.38,46.94,116.0,94.0,23.0,35.0,522.0,09-01 13:31:17,0
27.1,21.0,11.0,8.0,2.02,1.08,0.42,0.43,47.01,116.0,94.0,23.0,35.0,527.0,09-01 13:31:18,0
27.03,22.0,11.0,8.0,2.49,0.93,0.37,0.47,47.02,116.0,94.0,23.0,35.0,524.0,09-01 13:31:19,0
27.0,21.0,11.0,8.0,2.56,0.77,0.61,0.4,46.99,116.0,94.0,23.0,35.0,513.0,09-01 13:31:20,0
27.27,20.0,11.0,8.0,1.99,1.13,0.34,0.43,47.03,116.0,94.0,23.0,35.0,514.0,09-01 13:31:21,0
27.26,20.0,11.0,9.0,2.68,0.91,0.4,0.56,47.07,116.0,94.0,23.0,36.0,522.0,09-01 13:31:22,0
27.1,19.0,11.0,8.0,2.43,0.79,0.63,0.35,47.08,116.0,94.0,23.0,36.0,527.0,09-01 13:31:23,0
27.2,20.0,12.0,8.0,2.02,1.23,0.3,0.45,47.01,116.0,92.0,23.0,35.0,518.0,09-01 13:31:24,0
27.3,20.0,11.0,8.0,2.67,0.79,0.42,0.53,46.93,116.0,95.0,23.0,36.0,523.0,09-01 13:31:25,0
27.3,22.0,11.0,8.0,2.29,0.87,0.6,0.35,46.97,116.0,94.0,23.0,36.0,511.0,09-01 13:31:26,0
27.3,20.0,11.0,8.0,2.16,1.28,0.31,0.52,47.03,116.0,94.0,22.0,36.0,517.0,09-01 13:31:27,0
27.3,19.0,11.0,8.0,2.76,0.73,0.47,0.48,47.03,116.0,92.0,22.0,36.0,527.0,09-01 13:31:28,0
27.3,21.0,11.0,8.0,2.1,0.89,0.54,0.34,47.0,116.0,92.0,23.0,36.0,519.0,09-01 13:31:29,0
27.3,20.0,12.0,8.0,2.14,1.29,0.24,0.49,47.04,116.0,92.0,23.0,36.0,511.0,09-01 13:31:30,0
27.37,20.0,11.0,8.0,2.69,0.71,0.53,0.45,47.0,116.0,92.0,22.0,36.0,513.0,09-01 13:31:31,0
27.39,21.0,11.0,8.0,2.0,1.11,0.42,0.41,47.03,116.0,93.0,22.0,36.0,524.0,09-01 13:31:32,0
27.3,20.0,11.0,8.0,2.38,1.02,0.34,0.57,47.09,116.0,92.0,23.0,36.0,511.0,09-01 13:31:33,0
27.3,20.0,11.0,8.0,2.71,0.7,0.59,0.38,47.17,116.0,92.0,23.0,36.0,525.0,09-01 13:31:34,0
27.3,20.0,12.0,8.0,1.98,1.14,0.41,0.42,47.16,116.0,92.0,22.0,36.0,524.0,09-01 13:31:35,0
27.1,20.0,11.0,8.0,2.54,0.96,0.37,0.56,47.16,116.0,92.0,22.0,35.0,517.0,09-01 13:31:36,0
27.0,21.0,11.0,8.0,2.5,0.76,0.6,0.37,47.11,116.0,92.0,23.0,36.0,525.0,09-01 13:31:37,0
27.3,20.0,10.0,8.0,2.0,1.14,0.29,0.45,47.02,116.0,92.0,22.0,35.0,529.0,09-01 13:31:38,0
27.32,20.0,10.0,8.0,2.66,0.87,0.4,0.56,47.03,116.0,94.0,22.0,36.0,526.0,09-01 13:31:39,0
27.4,20.0,11.0,8.0,2.41,0.75,0.62,0.32,46.99,116.0,94.0,23.0,35.0,530.0,09-01 13:31:40,0
27.34,19.0,11.0,8.0,2.14,1.23,0.28,0.47,46.91,116.0,94.0,22.0,35.0,518.0,09-01 13:31:41,0
