NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.2,20.0,13.0,9.0,2.45,1.05,0.51,0.35,46.68,0.0,119.0,22.0,36.0,526.0,08-26 14:41:53,0
27.16,20.0,12.0,8.0,3.11,1.07,0.63,0.4,46.55,0.0,119.0,23.0,35.0,524.0,08-26 14:41:54,0
27.1,20.0,13.0,8.0,2.57,1.47,0.6,0.44,46.59,0.0,119.0,23.0,36.0,518.0,08-26 14:41:55,0
27.1,20.0,12.0,8.0,3.1,1.37,0.57,0.5,46.59,0.0,119.0,23.0,36.0,514.0,08-26 14:41:56,0
27.1,20.0,12.0,8.0,3.21,1.05,0.66,0.43,46.44,0.0,119.0,22.0,35.0,515.0,08-26 14:41:57,0
27.1,20.0,12.0,8.0,2.6,1.52,0.59,0.44,46.37,0.0,119.0,23.0,36.0,516.0,08-26 14:41:58,0
27.1,20.0,12.0,8.0,3.14,1.24,0.57,0.5,46.45,0.0,119.0,22.0,35.0,529.0,08-26 14:41:59,0
27.1,20.0,12.0,7.0,3.02,1.13,0.66,0.4,46.49,0.0,119.0,22.0,35.0,529.0,08-26 14:42:00,0
27.1,20.0,12.0,9.0,2.7,1.56,0.54,0.49,46.49,0.0,119.0,22.0,36.0,519.0,08-26 14:42:01,0
27.1,20.0,12.0,7.0,3.28,1.16,0.61,0.49,46.63,0.0,119.0,22.0,35.0,514.0,08-26 14:42:02,0
27.1,19.0,12.0,8.0,2.88,1.22,0.66,0.41,46.57,0.0,119.0,23.0,35.0,516.0,08-26 14:42:03,0
27.1,21.0,13.0,9.0,2.77,1.61,0.56,0.5,46.45,0.0,119.0,22.0,36.0,513.0,08-26 14:42:04,0
27.1,20.0,13.0,8.0,3.42,1.1,0.64,0.48,46.35,0.0,119.0,23.0,35.0,526.0,08-26 14:42:05,0
27.06,20.0,12.0,8.0,2.71,1.31,0.63,0.41,46.42,0.0,119.0,23.0,36.0,516.0,08-26 14:42:06,0
27.0,20.0,12.0,7.0,2.86,1.59,0.56,0.5,46.58,0.0,119.0,22.0,36.0,529.0,08-26 14:42:07,0
27.0,20.0,12.0,8.0,3.32,1.06,0.63,0.44,46.59,0.0,119.0,23.0,36.0,518.0,08-26 14:42:08,0
27.0,20.0,11.0,8.0,2.59,1.37,0.6,0.43,46.55,0.0,119.0,23.0,35.0,519.0,08-26 14:42:09,0
27.0,20.0,12.0,8.0,3.07,1.47,0.55,0.5,46.52,0.0,119.0,22.0,35.0,514.0,08-26 14:42:10,0
27.04,20.0,12.0,8.0,3.29,1.05,0.66,0.44,46.56,0.0,119.0,22.0,36.0,518.0,08-26 14:42:11,0
27.1,20.0,13.0,7.0,2.61,1.48,0.6,0.43,46.57,0.0,119.0,23.0,36.0,511.0,08-26 14:42:12,0
27.03,20.0,13.0,8.0,3.07,1.32,0.56,0.5,46.61,0.0,119.0,23.0,36.0,511.0,08-26 14:42:13,0
