NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.05,20.0,12.0,8.0,2.83,1.35,0.6,0.46,45.44,0.0,119.0,23.0,35.0,511.0,08-27 03:53:28,0
27.1,20.0,12.0,8.0,2.31,1.2,0.52,0.41,45.44,0.0,119.0,22.0,36.0,528.0,08-27 03:53:29,0
27.04,20.0,12.0,8.0,2.42,1.28,0.36,0.39,45.4,0.0,119.0,23.0,35.0,520.0,08-27 03:53:30,0
27.0,20.0,13.0,9.0,2.67,0.84,0.5,0.33,45.53,0.0,119.0,23.0,36.0,511.0,08-27 03:53:31,0
27.0,21.0,12.0,7.0,2.04,1.36,0.36,0.35,45.54,0.0,118.0,23.0,35.0,516.0,08-27 03:53:32,0
27.02,20.0,13.0,8.0,2.82,0.89,0.43,0.39,45.68,0.0,119.0,22.0,35.0,517.0,08-27 03:53:33,0
27.1,20.0,12.0,8.0,2.48,0.98,0.55,0.31,45.53,0.0,119.0,23.0,35.0,528.0,08-27 03:53:34,0
27.05,20.0,12.0,8.0,2.52,0.92,0.52,0.31,45.88,0.0,119.0,23.0,35.0,525.0,08-27 03:53:35,0
27.0,20.0,12.0,8.0,2.56,0.86,0.5,0.31,47.59,116.0,40.0,23.0,35.0,528.0,08-27 03:53:36,0
27.0,20.0,12.0,8.0,2.1,1.34,0.38,0.37,46.77,0.0,119.0,23.0,35.0,520.0,08-27 03:53:37,0
27.02,19.0,12.0,8.0,2.8,0.81,0.46,0.37,46.96,0.0,119.0,22.0,35.0,520.0,08-27 03:53:38,0
27.1,19.0,12.0,8.0,2.1,1.26,0.43,0.33,47.15,0.0,119.0,23.0,35.0,529.0,08-27 03:53:39,0
27.1,20.0,12.0,8.0,2.68,1.04,0.4,0.4,47.28,0.0,119.0,23.0,35.0,518.0,08-27 03:53:40,0
27.1,19.0,13.0,9.0,2.39,1.01,0.51,0.31,47.46,0.0,119.0,22.0,36.0,512.0,08-27 03:53:41,0
27.1,20.0,11.0,7.0,2.3,1.39,0.35,0.4,47.65,0.0,119.0,23.0,36.0,513.0,08-27 03:53:42,0
27.1,20.0,12.0,7.0,2.7,0.78,0.47,0.35,47.71,0.0,119.0,23.0,35.0,514.0,08-27 03:53:43,0
27.1,20.0,13.0,8.0,2.02,1.27,0.39,0.35,47.71,0.0,119.0,23.0,35.0,519.0,08-27 03:53:44,0
27.1,20.0,12.0,8.0,2.78,0.91,0.41,0.39,47.58,0.0,119.0,23.0,35.0,520.0,08-27 03:53:45,0
27.1,20.0,11.0,8.0,2.14,0.99,0.46,0.31,47.47,0.0,119.0,23.0,36.0,517.0,08-27 03:53:46,0
