NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.7,19.0,12.0,9.0,2.78,1.34,0.79,0.53,46.81,13.0,84.0,23.0,35.0,530.0,08-26 22:34:07,0
27.7,20.0,12.0,9.0,2.75,0.84,0.5,0.34,46.76,11.0,85.0,23.0,35.0,522.0,08-26 22:34:08,0
27.7,20.0,12.0,10.0,2.01,1.33,0.49,0.41,46.75,11.0,85.0,23.0,36.0,527.0,08-26 22:34:09,0
27.61,19.0,12.0,8.0,2.73,0.98,0.49,0.46,46.72,11.0,85.0,22.0,35.0,514.0,08-26 22:34:10,0
27.62,21.0,12.0,8.0,2.19,1.13,0.54,0.4,46.71,13.0,84.0,22.0,35.0,525.0,08-26 22:34:11,0
27.7,19.0,12.0,8.0,2.48,1.23,0.44,0.48,46.69,11.0,85.0,23.0,36.0,524.0,08-26 22:34:12,0
27.64,20.0,12.0,8.0,2.53,0.93,0.59,0.4,46.61,11.0,85.0,23.0,36.0,523.0,08-26 22:34:13,0
27.6,21.0,12.0,8.0,2.16,1.35,0.43,0.41,46.54,11.0,85.0,22.0,35.0,515.0,08-26 22:34:14,0
27.83,20.0,12.0,8.0,2.72,0.88,0.54,0.44,46.5,11.0,85.0,22.0,36.0,515.0,08-26 22:34:15,0
27.92,20.0,12.0,8.0,2.13,1.2,0.49,0.38,46.49,11.0,85.0,22.0,35.0,528.0,08-26 22:34:16,0
28.1,20.0,12.0,8.0,2.58,1.03,0.48,0.46,46.48,13.0,84.0,23.0,35.0,530.0,08-26 22:34:17,0
28.06,20.0,12.0,8.0,2.35,1.0,0.57,0.4,46.48,11.0,83.0,22.0,35.0,527.0,08-26 22:34:18,0
28.0,20.0,12.0,8.0,2.26,1.32,0.46,0.44,46.48,11.0,83.0,23.0,35.0,526.0,08-26 22:34:19,0
28.0,20.0,12.0,7.0,2.69,0.84,0.56,0.38,46.4,11.0,83.0,22.0,36.0,523.0,08-26 22:34:20,0
28.0,20.0,12.0,8.0,2.1,1.36,0.47,0.4,46.37,11.0,82.0,22.0,35.0,511.0,08-26 22:34:21,0
28.0,20.0,12.0,7.0,2.75,1.0,0.48,0.45,46.39,11.0,85.0,23.0,36.0,515.0,08-26 22:34:22,0
28.0,20.0,13.0,8.0,2.23,1.13,0.56,0.38,46.39,11.0,85.0,22.0,35.0,519.0,08-26 22:34:23,0
28.0,20.0,12.0,8.0,2.47,1.28,0.44,0.47,46.46,11.0,85.0,22.0,35.0,514.0,08-26 22:34:24,0
27.93,19.0,12.0,8.0,2.56,0.89,0.57,0.38,46.41,13.0,84.0,23.0,36.0,522.0,08-26 22:34:25,0
27.9,20.0,12.0,7.0,2.14,1.3,0.43,0.42,46.37,13.0,84.0,22.0,36.0,524.0,08-26 22:34:26,0
27.9,20.0,12.0,9.0,2.71,0.82,0.54,0.39,46.52,12.0,84.0,23.0,35.0,529.0,08-26 22:34:27,0
27.93,20.0,12.0,7.0,2.04,1.22,0.5,0.37,46.54,12.0,84.0,22.0,36.0,519.0,08-26 22:34:28,0
28.0,20.0,11.0,10.0,2.59,1.1,0.48,0.46,46.54,13.0,84.0,23.0,36.0,519.0,08-26 22:34:29,0
27.93,20.0,13.0,7.0,2.39,1.02,0.58,0.38,46.51,13.0,84.0,23.0,36.0,524.0,08-26 22:34:30,0
27.9,20.0,12.0,8.0,2.28,1.34,0.44,0.45,46.54,13.0,84.0,22.0,36.0,511.0,08-26 22:34:31,0
