NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.0,19.0,13.0,6.0,2.5,1.2,0.41,0.5,47.42,1.0,119.0,22.0,36.0,528.0,09-06 03:30:04,0
27.0,20.0,12.0,7.0,2.86,0.86,0.51,0.43,47.38,0.0,119.0,22.0,36.0,515.0,09-06 03:30:05,0
27.04,20.0,12.0,7.0,2.19,1.3,0.49,0.4,47.42,0.0,119.0,22.0,36.0,519.0,09-06 03:30:06,0
27.1,20.0,13.0,7.0,2.56,0.97,0.55,0.4,47.22,0.0,119.0,23.0,35.0,524.0,09-06 03:30:07,0
27.1,19.0,12.0,9.0,2.28,1.42,0.41,0.46,47.08,1.0,119.0,22.0,35.0,517.0,09-06 03:30:08,0
27.1,18.0,13.0,8.0,2.95,0.92,0.48,0.45,47.18,1.0,119.0,22.0,36.0,515.0,09-06 03:30:09,0
27.1,20.0,12.0,7.0,2.14,1.44,0.4,0.43,47.34,0.0,119.0,23.0,36.0,524.0,09-06 03:30:10,0
27.1,20.0,12.0,8.0,2.81,1.0,0.46,0.44,47.56,0.0,119.0,22.0,35.0,519.0,09-06 03:30:11,0
27.1,20.0,11.0,8.0,2.85,0.92,0.46,0.42,47.25,0.0,119.0,22.0,36.0,514.0,09-06 03:30:12,0
27.1,20.0,10.0,8.0,2.89,0.84,0.46,0.4,46.94,0.0,119.0,22.0,35.0,529.0,09-06 03:30:13,0
27.1,20.0,11.0,8.0,2.54,0.95,0.55,0.4,47.63,0.0,119.0,23.0,36.0,517.0,09-06 03:30:14,0
27.19,19.0,12.0,7.0,2.18,1.47,0.42,0.43,48.02,0.0,119.0,22.0,35.0,526.0,09-06 03:30:15,0
27.18,20.0,13.0,8.0,2.81,0.95,0.51,0.4,48.15,0.0,119.0,23.0,36.0,529.0,09-06 03:30:16,0
27.1,20.0,12.0,8.0,2.09,1.3,0.47,0.39,48.34,0.0,119.0,22.0,36.0,517.0,09-06 03:30:17,0
27.1,20.0,12.0,9.0,2.78,1.18,0.44,0.48,48.4,0.0,119.0,23.0,35.0,521.0,09-06 03:30:18,0
27.1,20.0,12.0,8.0,2.49,0.98,0.54,0.36,48.22,0.0,119.0,23.0,36.0,515.0,09-06 03:30:19,0
27.1,20.0,12.0,9.0,2.28,1.42,0.4,0.43,48.19,0.0,119.0,22.0,36.0,519.0,09-06 03:30:20,0
27.12,20.0,12.0,8.0,2.77,0.89,0.55,0.37,48.66,0.0,119.0,22.0,36.0,529.0,09-06 03:30:21,0
27.2,20.0,12.0,8.0,2.09,1.39,0.45,0.41,48.65,0.0,119.0,23.0,36.0,514.0,09-06 03:30:22,0
27.2,20.0,12.0,7.0,2.82,0.98,0.47,0.43,48.55,0.0,119.0,23.0,36.0,528.0,09-06 03:30:23,0
27.2,20.0,12.0,8.0,2.14,1.1,0.47,0.35,48.48,0.0,119.0,23.0,35.0,527.0,09-06 03:30:24,0
27.2,19.0,12.0,8.0,2.44,1.29,0.37,0.4,48.33,0.0,119.0,23.0,36.0,512.0,09-06 03:30:25,0
27.2,20.0,12.0,9.0,2.59,0.88,0.51,0.36,48.14,0.0,119.0,23.0,36.0,527.0,09-06 03:30:26,0
