NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.6,20.0,13.0,8.0,2.7,1.0,0.59,0.36,50.59,12.0,90.0,22.0,35.0,529.0,08-27 00:41:29,0
27.6,20.0,13.0,7.0,2.19,1.4,0.44,0.42,50.55,12.0,90.0,22.0,36.0,524.0,08-27 00:41:30,0
27.6,19.0,12.0,10.0,2.85,0.98,0.51,0.4,50.51,12.0,90.0,22.0,35.0,529.0,08-27 00:41:31,0
27.7,20.0,13.0,9.0,2.27,1.21,0.52,0.37,50.51,12.0,90.0,23.0,35.0,527.0,08-27 00:41:32,0
27.67,20.0,12.0,7.0,2.46,1.4,0.42,0.44,50.47,12.0,90.0,23.0,35.0,517.0,08-27 00:41:33,0
27.6,20.0,12.0,7.0,2.76,0.99,0.57,0.37,50.39,13.0,91.0,22.0,35.0,516.0,08-27 00:41:34,0
27.6,20.0,12.0,8.0,2.15,1.4,0.45,0.41,50.33,12.0,90.0,22.0,35.0,518.0,08-27 00:41:35,0
27.6,20.0,13.0,8.0,2.81,1.02,0.5,0.41,50.33,12.0,90.0,22.0,35.0,515.0,08-27 00:41:36,0
27.51,19.0,12.0,8.0,2.27,1.21,0.52,0.37,50.4,12.0,90.0,23.0,35.0,529.0,08-27 00:41:37,0
27.5,20.0,12.0,9.0,2.57,1.24,0.46,0.44,50.49,12.0,92.0,23.0,36.0,512.0,08-27 00:41:38,0
27.5,21.0,12.0,9.0,2.51,1.01,0.58,0.36,50.46,13.0,91.0,23.0,35.0,529.0,08-27 00:41:39,0
27.5,20.0,11.0,8.0,2.19,1.44,0.41,0.41,50.42,11.0,90.0,22.0,35.0,522.0,08-27 00:41:40,0
27.5,20.0,12.0,8.0,2.81,0.96,0.53,0.41,50.42,13.0,91.0,22.0,36.0,522.0,08-27 00:41:41,0
27.5,20.0,12.0,8.0,2.08,1.31,0.48,0.37,50.55,12.0,90.0,23.0,36.0,512.0,08-27 00:41:42,0
27.5,20.0,13.0,8.0,2.74,1.13,0.49,0.46,50.55,12.0,90.0,22.0,35.0,524.0,08-27 00:41:43,0
27.5,20.0,13.0,8.0,2.35,1.06,0.57,0.34,50.55,13.0,90.0,23.0,35.0,519.0,08-27 00:41:44,0
27.5,21.0,12.0,8.0,2.33,1.4,0.41,0.44,50.56,13.0,90.0,22.0,35.0,525.0,08-27 00:41:45,0
27.5,20.0,12.0,8.0,2.77,0.94,0.56,0.38,50.55,13.0,90.0,23.0,35.0,528.0,08-27 00:41:46,0
27.5,21.0,12.0,8.0,2.16,1.34,0.46,0.4,50.47,13.0,91.0,22.0,36.0,524.0,08-27 00:41:47,0
27.5,20.0,11.0,10.0,2.85,1.09,0.5,0.45,50.48,13.0,90.0,22.0,35.0,522.0,08-27 00:41:48,0
