NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.1,20.0,12.0,9.0,2.14,1.47,0.34,0.56,47.74,64.0,51.0,23.0,36.0,516.0,08-27 03:18:20,0
27.1,21.0,13.0,9.0,2.63,1.28,0.34,0.63,47.75,61.0,51.0,22.0,35.0,512.0,08-27 03:18:21,0
27.1,20.0,12.0,9.0,2.47,1.44,0.32,0.63,47.7,64.0,51.0,22.0,35.0,527.0,08-27 03:18:22,0
27.1,19.0,13.0,9.0,3.0,0.92,0.48,0.57,47.67,61.0,51.0,23.0,35.0,523.0,08-27 03:18:23,0
27.1,20.0,13.0,9.0,2.17,1.39,0.42,0.56,47.65,61.0,51.0,23.0,35.0,530.0,08-27 03:18:24,0
27.1,21.0,12.0,9.0,2.53,1.44,0.31,0.64,47.71,64.0,51.0,23.0,36.0,515.0,08-27 03:18:25,0
27.1,20.0,11.0,9.0,2.38,1.15,0.5,0.54,47.78,64.0,51.0,22.0,35.0,530.0,08-27 03:18:26,0
27.1,19.0,12.0,9.0,2.16,1.55,0.34,0.59,47.74,64.0,51.0,23.0,36.0,524.0,08-27 03:18:27,0
27.1,20.0,13.0,9.0,2.98,1.11,0.4,0.62,47.68,64.0,51.0,23.0,35.0,522.0,08-27 03:18:28,0
27.0,21.0,13.0,8.0,2.51,1.05,0.48,0.54,47.69,64.0,51.0,22.0,35.0,529.0,08-27 03:18:29,0
27.03,21.0,13.0,8.0,2.36,1.56,0.32,0.61,47.76,64.0,51.0,22.0,35.0,513.0,08-27 03:18:30,0
27.1,21.0,12.0,8.0,3.0,0.94,0.46,0.59,47.73,64.0,51.0,23.0,36.0,516.0,08-27 03:18:31,0
27.16,21.0,13.0,8.0,2.29,1.24,0.46,0.54,47.65,64.0,51.0,23.0,36.0,525.0,08-27 03:18:32,0
27.2,21.0,12.0,8.0,2.37,1.51,0.32,0.62,47.64,64.0,51.0,22.0,36.0,515.0,08-27 03:18:33,0
27.11,20.0,12.0,9.0,3.01,0.96,0.46,0.58,47.64,64.0,51.0,22.0,36.0,520.0,08-27 03:18:34,0
27.1,20.0,12.0,8.0,2.24,1.34,0.43,0.54,47.63,64.0,51.0,23.0,35.0,530.0,08-27 03:18:35,0
27.1,20.0,12.0,7.0,2.58,1.39,0.32,0.62,47.63,64.0,51.0,22.0,35.0,520.0,08-27 03:18:36,0
27.06,20.0,12.0,9.0,2.97,0.9,0.47,0.56,47.62,64.0,51.0,23.0,36.0,511.0,08-27 03:18:37,0
27.0,20.0,12.0,8.0,2.04,1.39,0.39,0.55,47.71,64.0,51.0,22.0,36.0,516.0,08-27 03:18:38,0
27.0,20.0,12.0,8.0,2.74,1.27,0.34,0.64,47.74,64.0,51.0,22.0,36.0,528.0,08-27 03:18:39,0
27.0,20.0,12.0,8.0,2.85,0.89,0.48,0.54,47.68,64.0,51.0,22.0,35.0,516.0,08-27 03:18:40,0
27.0,20.0,13.0,9.0,2.2,1.47,0.37,0.56,47.55,61.0,51.0,23.0,35.0,513.0,08-27 03:18:41,0
27.03,20.0,12.0,8.0,2.86,1.2,0.38,0.63,47.51,64.0,51.0,22.0,36.0,527.0,08-27 03:18:42,0
27.1,20.0,12.0,8.0,2.62,1.02,0.49,0.54,47.52,64.0,51.0,23.0,36.0,514.0,08-27 03:18:43,0
27.03,20.0,12.0,9.0,2.23,1.52,0.33,0.6,47.5,64.0,51.0,22.0,36.0,529.0,08-27 03:18:44,0
27.0,20.0,13.0,9.0,3.01,1.05,0.39,0.62,47.52,64.0,51.0,22.0,35.0,515.0,08-27 03:18:45,0
27.09,20.0,12.0,8.0,2.42,1.06,0.47,0.54,47.62,64.0,51.0,23.0,35.0,523.0,08-27 03:18:46,0
27.1,20.0,13.0,6.0,2.23,1.48,0.31,0.6,47.57,64.0,51.0,23.0,35.0,528.0,08-27 03:18:47,0
27.1,20.0,12.0,8.0,2.98,0.93,0.4,0.58,47.58,64.0,51.0,22.0,35.0,525.0,08-27 03:18:48,0
27.1,20.0,12.0,9.0,2.25,1.15,0.44,0.54,47.56,64.0,51.0,23.0,36.0,521.0,08-27 03:18:49,0
27.1,19.0,12.0,9.0,2.36,1.5,0.3,0.6,47.52,64.0,51.0,23.0,35.0,518.0,08-27 03:18:50,0
27.1,20.0,12.0,9.0,2.97,0.93,0.4,0.61,47.52,61.0,51.0,22.0,36.0,528.0,08-27 03:18:51,0
27.1,20.0,12.0,6.0,2.07,1.53,0.34,0.57,47.39,61.0,51.0,23.0,35.0,512.0,08-27 03:18:52,0
27.1,20.0,12.0,8.0,2.78,1.16,0.35,0.62,47.39,64.0,51.0,23.0,36.0,528.0,08-27 03:18:53,0
27.1,20.0,12.0,8.0,2.68,0.93,0.47,0.54,47.45,64.0,51.0,23.0,35.0,518.0,08-27 03:18:54,0
27.1,19.0,12.0,8.0,2.12,1.5,0.32,0.57,47.39,61.0,51.0,23.0,36.0,530.0,08-27 03:18:55,0
27.18,20.0,12.0,8.0,2.84,1.03,0.37,0.6,47.43,64.0,51.0,22.0,35.0,515.0,08-27 03:18:56,0
27.2,20.0,13.0,8.0,2.38,1.09,0.47,0.52,47.47,64.0,51.0,23.0,36.0,518.0,08-27 03:18:57,0
27.2,20.0,12.0,7.0,2.29,1.51,0.31,0.6,47.47,64.0,51.0,23.0,36.0,527.0,08-27 03:18:58,0
27.2,20.0,13.0,8.0,2.92,0.96,0.42,0.6,47.46,64.0,51.0,23.0,35.0,515.0,08-27 03:18:59,0
27.2,20.0,12.0,9.0,2.24,1.22,0.44,0.51,47.46,61.0,51.0,23.0,35.0,530.0,08-27 03:19:00,0
27.27,20.0,12.0,8.0,2.42,1.48,0.3,0.62,47.44,64.0,51.0,22.0,36.0,523.0,08-27 03:19:01,0
27.3,19.0,13.0,8.0,2.9,0.89,0.45,0.57,47.5,64.0,51.0,22.0,35.0,515.0,08-27 03:19:02,0
27.3,20.0,12.0,8.0,2.18,1.26,0.41,0.54,47.49,61.0,51.0,23.0,36.0,524.0,08-27 03:19:03,0
27.3,20.0,12.0,10.0,2.52,1.36,0.32,0.64,47.47,61.0,51.0,22.0,35.0,521.0,08-27 03:19:04,0
27.3,20.0,12.0,8.0,2.83,0.96,0.47,0.55,47.39,64.0,51.0,22.0,36.0,526.0,08-27 03:19:05,0
27.3,20.0,11.0,8.0,2.1,1.4,0.38,0.55,47.39,64.0,51.0,22.0,35.0,517.0,08-27 03:19:06,0
27.3,20.0,11.0,7.0,2.72,1.29,0.34,0.64,47.4,64.0,51.0,23.0,36.0,513.0,08-27 03:19:07,0
27.39,20.0,11.0,7.0,2.8,0.96,0.49,0.54,47.41,64.0,51.0,23.0,36.0,528.0,08-27 03:19:08,0
27.38,19.0,13.0,7.0,2.09,1.5,0.34,0.57,47.41,64.0,51.0,23.0,36.0,518.0,08-27 03:19:09,0
27.3,19.0,12.0,9.0,2.87,1.16,0.37,0.62,47.38,64.0,51.0,22.0,35.0,524.0,08-27 03:19:10,0
27.3,20.0,12.0,7.0,2.49,1.06,0.47,0.54,47.31,64.0,51.0,23.0,36.0,526.0,08-27 03:19:11,0
27.3,19.0,12.0,8.0,2.22,1.55,0.31,0.59,47.25,64.0,51.0,22.0,36.0,523.0,08-27 03:19:12,0
27.38,19.0,11.0,9.0,2.93,1.03,0.41,0.61,47.17,61.0,51.0,23.0,36.0,513.0,08-27 03:19:13,0
27.39,20.0,11.0,8.0,2.32,1.16,0.46,0.54,47.15,61.0,44.0,23.0,36.0,511.0,08-27 03:19:14,0
27.3,20.0,12.0,8.0,2.41,1.5,0.3,0.62,47.12,64.0,51.0,23.0,35.0,527.0,08-27 03:19:15,0
27.34,20.0,12.0,7.0,2.98,0.87,0.44,0.57,47.16,64.0,51.0,23.0,36.0,521.0,08-27 03:19:16,0
27.4,20.0,12.0,8.0,2.19,1.26,0.45,0.52,47.17,64.0,51.0,23.0,36.0,513.0,08-27 03:19:17,0
27.47,20.0,12.0,9.0,2.42,1.42,0.32,0.63,47.29,64.0,51.0,22.0,35.0,525.0,08-27 03:19:18,0
27.5,20.0,12.0,8.0,2.83,0.93,0.46,0.53,49.07,21.0,8.0,23.0,36.0,517.0,08-27 03:19:19,0
27.4,20.0,12.0,9.0,2.11,1.34,0.4,0.54,51.72,21.0,8.0,23.0,36.0,524.0,08-27 03:19:20,0
27.44,21.0,12.0,7.0,2.59,1.39,0.35,0.64,52.67,21.0,8.0,22.0,35.0,516.0,08-27 03:19:21,0
27.52,20.0,12.0,8.0,2.42,1.44,0.36,0.62,53.33,21.0,8.0,23.0,35.0,524.0,08-27 03:19:22,0
27.6,20.0,12.0,8.0,2.25,1.48,0.36,0.59,53.77,21.0,8.0,22.0,36.0,521.0,08-27 03:19:23,0
27.6,20.0,12.0,7.0,2.91,1.01,0.42,0.6,54.2,21.0,8.0,23.0,36.0,516.0,08-27 03:19:24,0
27.7,20.0,13.0,8.0,2.29,1.19,0.48,0.52,54.49,21.0,8.0,22.0,35.0,516.0,08-27 03:19:25,0
27.7,20.0,12.0,8.0,2.3,1.56,0.35,0.62,54.77,21.0,8.0,22.0,35.0,530.0,08-27 03:19:26,0
27.7,21.0,12.0,7.0,2.97,1.03,0.48,0.58,55.13,21.0,8.0,23.0,35.0,515.0,08-27 03:19:27,0
27.76,20.0,12.0,8.0,2.18,1.23,0.46,0.54,55.27,21.0,8.0,22.0,36.0,529.0,08-27 03:19:28,0
27.8,20.0,12.0,8.0,2.51,1.51,0.36,0.62,55.39,21.0,8.0,23.0,36.0,524.0,08-27 03:19:29,0
27.8,21.0,12.0,8.0,2.94,0.94,0.52,0.55,55.46,21.0,8.0,23.0,35.0,525.0,08-27 03:19:30,0
27.8,20.0,12.0,8.0,2.07,1.43,0.45,0.53,55.7,21.0,8.0,23.0,35.0,520.0,08-27 03:19:31,0
27.8,20.0,11.0,8.0,2.61,1.38,0.41,0.64,55.87,21.0,8.0,23.0,36.0,530.0,08-27 03:19:32,0
27.84,19.0,11.0,8.0,2.74,1.02,0.55,0.54,56.07,21.0,8.0,23.0,35.0,520.0,08-27 03:19:33,0
27.9,20.0,12.0,8.0,2.06,1.52,0.43,0.55,56.33,21.0,8.0,23.0,36.0,521.0,08-27 03:19:34,0
27.97,20.0,12.0,9.0,2.72,1.27,0.42,0.63,56.51,21.0,8.0,22.0,36.0,521.0,08-27 03:19:35,0
28.0,20.0,12.0,9.0,2.6,1.05,0.55,0.54,56.63,21.0,8.0,23.0,36.0,518.0,08-27 03:19:36,0
28.0,20.0,12.0,8.0,2.14,1.61,0.44,0.57,56.85,21.0,8.0,23.0,35.0,524.0,08-27 03:19:37,0
28.0,20.0,12.0,8.0,2.91,1.12,0.45,0.6,56.91,21.0,8.0,23.0,35.0,516.0,08-27 03:19:38,0
28.0,21.0,12.0,6.0,2.43,1.19,0.58,0.54,57.16,21.0,8.0,22.0,35.0,528.0,08-27 03:19:39,0
28.0,20.0,13.0,7.0,2.27,1.65,0.44,0.6,57.21,21.0,8.0,23.0,35.0,530.0,08-27 03:19:40,0
28.0,19.0,12.0,8.0,2.98,1.09,0.53,0.58,57.2,21.0,8.0,23.0,35.0,516.0,08-27 03:19:41,0
28.09,20.0,12.0,7.0,2.34,1.23,0.57,0.54,57.25,21.0,8.0,23.0,35.0,529.0,08-27 03:19:42,0
28.1,20.0,12.0,8.0,2.24,1.6,0.44,0.6,57.38,21.0,8.0,23.0,36.0,514.0,08-27 03:19:43,0
28.1,20.0,13.0,7.0,2.97,1.06,0.57,0.57,57.55,21.0,8.0,22.0,36.0,526.0,08-27 03:19:44,0
28.14,21.0,13.0,7.0,2.16,1.46,0.56,0.54,57.61,21.0,8.0,22.0,35.0,527.0,08-27 03:19:45,0
28.2,20.0,13.0,7.0,2.53,1.47,0.45,0.62,57.63,21.0,8.0,23.0,36.0,519.0,08-27 03:19:46,0
28.2,21.0,12.0,8.0,2.89,1.07,0.63,0.55,57.84,21.0,8.0,23.0,35.0,523.0,08-27 03:19:47,0
28.21,20.0,12.0,8.0,2.12,1.52,0.56,0.54,57.84,21.0,8.0,22.0,35.0,524.0,08-27 03:19:48,0
28.3,20.0,12.0,7.0,2.66,1.42,0.52,0.63,57.94,21.0,8.0,23.0,36.0,521.0,08-27 03:19:49,0
28.3,20.0,12.0,8.0,2.76,1.12,0.66,0.52,57.97,21.0,8.0,22.0,35.0,524.0,08-27 03:19:50,0
28.3,21.0,12.0,8.0,2.04,1.68,0.54,0.57,58.05,21.0,8.0,23.0,35.0,526.0,08-27 03:19:51,0
28.3,20.0,12.0,8.0,2.43,1.64,0.51,0.64,58.06,21.0,8.0,22.0,35.0,527.0,08-27 03:19:52,0
28.35,20.0,12.0,8.0,2.39,1.64,0.5,0.62,58.59,21.0,8.0,22.0,35.0,516.0,08-27 03:19:53,0
