NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.5,21.0,12.0,7.0,2.0,1.38,0.72,0.52,42.08,16.0,78.0,23.0,35.0,530.0,08-27 01:48:54,0
27.5,20.0,13.0,9.0,2.71,0.97,0.7,0.48,42.17,13.0,81.0,23.0,36.0,529.0,08-27 01:48:55,0
27.5,20.0,12.0,8.0,2.14,1.21,0.79,0.47,42.29,13.0,81.0,22.0,35.0,521.0,08-27 01:48:56,0
27.48,20.0,12.0,8.0,2.67,1.27,0.72,0.59,42.24,13.0,81.0,22.0,35.0,518.0,08-27 01:48:57,0
27.4,20.0,13.0,8.0,2.69,0.91,0.85,0.5,42.22,16.0,78.0,23.0,36.0,515.0,08-27 01:48:58,0
27.36,20.0,11.0,8.0,2.12,1.45,0.69,0.53,42.28,14.0,79.0,23.0,35.0,513.0,08-27 01:48:59,0
27.3,21.0,12.0,9.0,2.43,1.31,0.71,0.57,42.28,14.0,79.0,23.0,35.0,518.0,08-27 01:49:00,0
27.3,20.0,12.0,8.0,2.66,0.92,0.83,0.47,42.38,13.0,81.0,22.0,36.0,512.0,08-27 01:49:01,0
27.3,20.0,12.0,8.0,2.1,1.45,0.72,0.54,42.48,14.0,79.0,23.0,35.0,521.0,08-27 01:49:02,0
27.3,20.0,13.0,8.0,2.84,1.0,0.76,0.56,42.54,14.0,79.0,23.0,36.0,524.0,08-27 01:49:03,0
27.34,20.0,11.0,9.0,2.26,1.2,0.8,0.46,42.43,14.0,79.0,22.0,35.0,517.0,08-27 01:49:04,0
27.4,20.0,12.0,8.0,2.57,1.21,0.73,0.56,42.48,14.0,79.0,23.0,35.0,516.0,08-27 01:49:05,0
27.32,21.0,12.0,10.0,2.48,0.96,0.82,0.47,42.47,13.0,79.0,22.0,36.0,518.0,08-27 01:49:06,0
27.3,20.0,12.0,8.0,2.24,1.4,0.68,0.54,42.56,13.0,81.0,22.0,35.0,516.0,08-27 01:49:07,0
27.3,20.0,13.0,9.0,2.79,0.88,0.79,0.5,42.46,13.0,79.0,22.0,36.0,520.0,08-27 01:49:08,0
27.3,21.0,12.0,7.0,2.07,1.38,0.76,0.48,42.51,13.0,81.0,23.0,36.0,511.0,08-27 01:49:09,0
27.3,20.0,12.0,8.0,2.77,1.12,0.74,0.57,42.56,14.0,79.0,23.0,35.0,530.0,08-27 01:49:10,0
27.3,21.0,12.0,8.0,2.38,1.05,0.84,0.46,42.68,14.0,79.0,22.0,35.0,513.0,08-27 01:49:11,0
27.3,20.0,12.0,8.0,2.28,1.36,0.7,0.54,42.72,13.0,79.0,22.0,35.0,527.0,08-27 01:49:12,0
27.3,20.0,12.0,7.0,2.7,0.87,0.8,0.46,42.78,14.0,80.0,22.0,36.0,514.0,08-27 01:49:13,0
27.3,19.0,11.0,8.0,2.08,1.41,0.69,0.52,42.87,13.0,80.0,22.0,35.0,524.0,08-27 01:49:14,0
27.3,20.0,12.0,8.0,2.86,1.01,0.75,0.55,42.89,13.0,80.0,23.0,36.0,515.0,08-27 01:49:15,0
27.3,20.0,12.0,8.0,2.48,1.16,0.76,0.49,42.92,14.0,81.0,22.0,35.0,521.0,08-27 01:49:16,0
27.3,20.0,13.0,7.0,2.82,0.93,0.76,0.51,43.0,14.0,81.0,23.0,35.0,515.0,08-27 01:49:17,0
27.3,20.0,12.0,8.0,2.12,1.26,0.73,0.48,42.98,14.0,81.0,22.0,35.0,513.0,08-27 01:49:18,0
27.28,20.0,12.0,8.0,2.74,1.13,0.72,0.54,43.01,14.0,79.0,22.0,35.0,518.0,08-27 01:49:19,0
27.2,20.0,12.0,8.0,2.39,1.08,0.82,0.46,43.01,13.0,79.0,23.0,35.0,530.0,08-27 01:49:20,0
27.2,20.0,12.0,7.0,2.29,1.38,0.7,0.55,42.97,13.0,79.0,23.0,36.0,524.0,08-27 01:49:21,0
27.2,20.0,13.0,9.0,2.71,0.9,0.81,0.47,43.0,13.0,79.0,22.0,35.0,524.0,08-27 01:49:22,0
27.28,21.0,12.0,8.0,2.11,1.39,0.73,0.51,43.1,13.0,79.0,23.0,36.0,520.0,08-27 01:49:23,0
27.3,20.0,12.0,9.0,2.88,1.01,0.77,0.56,43.1,13.0,79.0,23.0,35.0,528.0,08-27 01:49:24,0
27.3,20.0,13.0,8.0,2.26,1.14,0.81,0.5,43.11,13.0,79.0,22.0,35.0,524.0,08-27 01:49:25,0
27.3,20.0,12.0,8.0,2.43,1.31,0.68,0.54,43.07,13.0,79.0,23.0,35.0,513.0,08-27 01:49:26,0
27.3,20.0,11.0,6.0,2.9,0.9,0.8,0.5,43.19,14.0,80.0,23.0,36.0,520.0,08-27 01:49:27,0
27.22,20.0,12.0,8.0,2.54,0.91,0.82,0.44,43.22,14.0,80.0,22.0,35.0,517.0,08-27 01:49:28,0
27.2,20.0,12.0,7.0,2.17,1.41,0.68,0.52,43.16,14.0,80.0,22.0,36.0,523.0,08-27 01:49:29,0
27.3,19.0,12.0,8.0,2.76,0.88,0.8,0.5,43.26,16.0,78.0,22.0,35.0,518.0,08-27 01:49:30,0
27.27,21.0,12.0,8.0,2.06,1.33,0.76,0.47,43.27,13.0,79.0,22.0,35.0,522.0,08-27 01:49:31,0
27.2,20.0,12.0,8.0,2.74,1.13,0.73,0.56,43.35,14.0,81.0,22.0,36.0,515.0,08-27 01:49:32,0
27.27,20.0,12.0,8.0,2.38,1.04,0.83,0.48,43.32,13.0,79.0,23.0,35.0,519.0,08-27 01:49:33,0
27.3,20.0,11.0,8.0,2.35,1.44,0.7,0.54,43.32,15.0,79.0,23.0,35.0,511.0,08-27 01:49:34,0
27.3,20.0,12.0,8.0,2.72,0.88,0.81,0.49,43.32,13.0,79.0,23.0,35.0,516.0,08-27 01:49:35,0
27.3,20.0,11.0,8.0,2.08,1.36,0.73,0.51,43.33,13.0,79.0,23.0,35.0,512.0,08-27 01:49:36,0
27.3,21.0,12.0,8.0,2.8,1.01,0.76,0.54,43.39,16.0,79.0,22.0,35.0,527.0,08-27 01:49:37,0
27.3,20.0,12.0,8.0,2.17,1.11,0.78,0.48,43.38,14.0,79.0,23.0,36.0,515.0,08-27 01:49:38,0
27.3,21.0,11.0,7.0,2.46,1.33,0.69,0.53,43.4,14.0,79.0,23.0,35.0,511.0,08-27 01:49:39,0
27.3,20.0,12.0,8.0,2.69,0.88,0.83,0.46,43.39,14.0,79.0,22.0,35.0,530.0,08-27 01:49:40,0
27.3,20.0,13.0,7.0,2.13,1.4,0.72,0.52,43.37,14.0,79.0,23.0,36.0,522.0,08-27 01:49:41,0
27.3,21.0,12.0,8.0,2.84,0.94,0.75,0.54,43.44,16.0,79.0,22.0,35.0,511.0,08-27 01:49:42,0
27.3,20.0,12.0,8.0,2.17,1.23,0.77,0.48,43.51,13.0,80.0,22.0,36.0,527.0,08-27 01:49:43,0
27.3,20.0,12.0,9.0,2.58,1.21,0.7,0.56,43.49,14.0,81.0,23.0,36.0,517.0,08-27 01:49:44,0
27.3,20.0,12.0,9.0,2.43,0.96,0.81,0.46,43.54,16.0,78.0,22.0,35.0,527.0,08-27 01:49:45,0
27.3,19.0,12.0,8.0,2.28,1.36,0.68,0.56,43.57,16.0,78.0,22.0,36.0,517.0,08-27 01:49:46,0
27.3,19.0,12.0,8.0,2.72,1.01,0.76,0.51,43.58,14.0,79.0,22.0,36.0,526.0,08-27 01:49:47,0
27.3,20.0,11.0,7.0,2.84,0.97,0.76,0.54,43.6,13.0,80.0,23.0,35.0,522.0,08-27 01:49:48,0
27.3,20.0,13.0,8.0,2.24,1.19,0.78,0.44,43.68,13.0,81.0,22.0,36.0,514.0,08-27 01:49:49,0
27.3,20.0,12.0,8.0,2.56,1.26,0.72,0.54,43.73,14.0,79.0,23.0,35.0,523.0,08-27 01:49:50,0
27.3,21.0,12.0,8.0,2.6,0.94,0.84,0.44,43.73,14.0,79.0,22.0,35.0,526.0,08-27 01:49:51,0
27.3,20.0,12.0,9.0,2.11,1.42,0.71,0.53,43.71,14.0,79.0,23.0,36.0,525.0,08-27 01:49:52,0
27.27,20.0,13.0,8.0,2.83,0.92,0.77,0.48,43.8,14.0,79.0,22.0,36.0,526.0,08-27 01:49:53,0
27.2,20.0,13.0,9.0,2.09,1.26,0.73,0.46,43.84,14.0,79.0,23.0,36.0,520.0,08-27 01:49:54,0
27.26,20.0,12.0,7.0,2.69,1.15,0.71,0.56,43.83,14.0,79.0,23.0,36.0,523.0,08-27 01:49:55,0
27.3,19.0,11.0,7.0,2.39,0.98,0.81,0.46,43.83,14.0,79.0,22.0,36.0,526.0,08-27 01:49:56,0
27.3,21.0,12.0,7.0,2.19,1.41,0.7,0.53,43.83,14.0,79.0,23.0,36.0,529.0,08-27 01:49:57,0
27.2,20.0,13.0,7.0,2.67,1.0,0.7,0.57,43.97,14.0,79.0,23.0,36.0,513.0,08-27 01:49:58,0
27.2,20.0,12.0,7.0,2.67,0.9,0.8,0.43,43.97,14.0,79.0,22.0,36.0,529.0,08-27 01:49:59,0
