NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.7,20.0,12.0,10.0,2.25,1.16,0.62,0.42,46.04,0.0,119.0,23.0,35.0,511.0,09-04 04:05:50,0
27.7,20.0,12.0,9.0,2.49,1.0,0.6,0.41,45.96,11.0,80.0,23.0,35.0,516.0,09-04 04:05:51,0
27.62,20.0,12.0,8.0,2.22,1.41,0.52,0.54,45.91,11.0,80.0,22.0,35.0,520.0,09-04 04:05:52,0
27.6,20.0,12.0,8.0,2.85,0.89,0.64,0.48,45.9,10.0,79.0,22.0,35.0,527.0,09-04 04:05:53,0
27.6,20.0,13.0,8.0,2.11,1.3,0.58,0.46,45.96,10.0,79.0,22.0,36.0,529.0,09-04 04:05:54,0
27.6,20.0,11.0,8.0,2.77,1.17,0.57,0.56,45.96,10.0,79.0,23.0,35.0,524.0,09-04 04:05:55,0
27.6,20.0,12.0,8.0,2.38,1.01,0.63,0.44,45.98,9.0,79.0,23.0,36.0,515.0,09-04 04:05:56,0
27.53,20.0,12.0,7.0,2.39,1.38,0.51,0.54,45.99,11.0,80.0,22.0,35.0,522.0,09-04 04:05:57,0
27.5,20.0,12.0,8.0,2.8,0.84,0.66,0.45,45.98,11.0,80.0,22.0,35.0,520.0,09-04 04:05:58,0
27.5,19.0,12.0,8.0,2.12,1.37,0.57,0.48,45.97,10.0,79.0,23.0,35.0,519.0,09-04 04:05:59,0
27.5,20.0,12.0,7.0,2.83,1.02,0.6,0.53,45.98,10.0,80.0,23.0,36.0,519.0,09-04 04:06:00,0
27.5,20.0,13.0,6.0,2.23,1.11,0.62,0.42,45.98,10.0,79.0,22.0,35.0,522.0,09-04 04:06:01,0
27.45,21.0,12.0,6.0,2.38,1.43,0.5,0.53,45.94,10.0,79.0,22.0,36.0,511.0,09-04 04:06:02,0
27.48,21.0,12.0,7.0,2.32,1.44,0.5,0.54,46.2,9.0,79.0,22.0,36.0,518.0,09-04 04:06:03,0
27.5,20.0,12.0,7.0,2.26,1.44,0.5,0.54,46.51,9.0,79.0,23.0,36.0,528.0,09-04 04:06:04,0
27.48,20.0,12.0,8.0,2.77,0.93,0.59,0.48,46.88,10.0,81.0,22.0,35.0,518.0,09-04 04:06:05,0
27.4,20.0,12.0,7.0,2.1,1.38,0.58,0.46,47.23,11.0,78.0,22.0,36.0,516.0,09-04 04:06:06,0
27.4,21.0,12.0,9.0,2.6,1.18,0.53,0.54,47.38,10.0,79.0,23.0,36.0,519.0,09-04 04:06:07,0
27.4,21.0,12.0,8.0,2.49,1.03,0.67,0.44,47.44,10.0,79.0,22.0,35.0,513.0,09-04 04:06:08,0
27.4,20.0,12.0,8.0,2.27,1.42,0.51,0.5,47.49,11.0,78.0,22.0,35.0,526.0,09-04 04:06:09,0
27.38,20.0,12.0,9.0,2.83,0.93,0.64,0.44,47.52,12.0,78.0,22.0,35.0,527.0,09-04 04:06:10,0
27.3,22.0,13.0,9.0,2.06,1.41,0.56,0.48,47.6,0.0,119.0,23.0,36.0,518.0,09-04 04:06:11,0
27.35,19.0,12.0,8.0,2.84,1.08,0.56,0.54,47.47,8.0,78.0,23.0,35.0,517.0,09-04 04:06:12,0
27.4,21.0,12.0,9.0,2.3,1.1,0.63,0.44,47.4,8.0,78.0,22.0,35.0,524.0,09-04 04:06:13,0
27.4,20.0,11.0,8.0,2.49,1.32,0.52,0.5,47.3,8.0,80.0,23.0,36.0,515.0,09-04 04:06:14,0
27.4,20.0,12.0,8.0,2.61,0.88,0.66,0.44,47.28,0.0,119.0,23.0,36.0,525.0,09-04 04:06:15,0
27.4,20.0,12.0,9.0,2.08,1.45,0.52,0.5,47.1,12.0,81.0,23.0,35.0,526.0,09-04 04:06:16,0
27.4,20.0,12.0,9.0,2.8,0.98,0.59,0.51,47.03,12.0,78.0,22.0,36.0,515.0,09-04 04:06:17,0
27.4,21.0,12.0,8.0,2.17,1.23,0.59,0.44,47.07,0.0,119.0,23.0,35.0,515.0,09-04 04:06:18,0
27.4,20.0,12.0,8.0,2.57,1.19,0.53,0.5,46.9,8.0,80.0,23.0,35.0,515.0,09-04 04:06:19,0
