NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.1,20.0,11.0,9.0,2.62,1.02,0.59,0.4,43.74,0.0,119.0,22.0,35.0,527.0,08-29 05:25:40,0
27.1,20.0,12.0,7.0,2.47,1.09,0.49,0.34,43.67,0.0,119.0,22.0,36.0,512.0,08-29 05:25:41,0
27.1,20.0,11.0,7.0,2.38,1.48,0.43,0.48,43.66,0.0,119.0,22.0,35.0,514.0,08-29 05:25:42,0
27.1,20.0,12.0,8.0,2.88,0.99,0.57,0.43,43.73,0.0,119.0,22.0,35.0,517.0,08-29 05:25:43,0
27.0,19.0,12.0,7.0,2.2,1.43,0.46,0.43,43.82,0.0,119.0,23.0,35.0,515.0,08-29 05:25:44,0
27.03,20.0,12.0,8.0,2.89,1.04,0.5,0.46,43.8,0.0,119.0,23.0,36.0,527.0,08-29 05:25:45,0
27.1,21.0,12.0,8.0,2.31,1.2,0.54,0.4,43.7,0.0,119.0,22.0,35.0,524.0,08-29 05:25:46,0
27.03,20.0,11.0,7.0,2.46,1.39,0.41,0.49,43.57,0.0,119.0,23.0,35.0,518.0,08-29 05:25:47,0
27.0,20.0,12.0,8.0,2.8,0.98,0.58,0.4,43.49,0.0,119.0,22.0,35.0,512.0,08-29 05:25:48,0
27.1,20.0,12.0,7.0,2.21,1.46,0.43,0.44,43.54,0.0,119.0,22.0,36.0,523.0,08-29 05:25:49,0
27.1,20.0,12.0,7.0,2.96,1.0,0.5,0.45,43.68,0.0,119.0,23.0,36.0,516.0,08-29 05:25:50,0
27.1,20.0,13.0,8.0,2.33,1.27,0.53,0.4,43.59,0.0,119.0,22.0,36.0,518.0,08-29 05:25:51,0
27.1,19.0,12.0,7.0,2.57,1.41,0.43,0.5,43.58,0.0,119.0,23.0,35.0,520.0,08-29 05:25:52,0
27.1,19.0,12.0,8.0,2.53,1.42,0.41,0.5,44.11,0.0,119.0,23.0,36.0,515.0,08-29 05:25:53,0
