NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
28.2,20.0,11.0,6.0,2.3,1.5,0.3,0.5,48.52,12.0,82.0,23.0,36.0,519.0,09-06 03:06:36,0
28.2,21.0,12.0,8.0,2.74,1.06,0.4,0.5,48.47,12.0,82.0,23.0,36.0,516.0,09-06 03:06:37,0
28.2,20.0,12.0,8.0,2.08,1.46,0.34,0.47,48.4,11.0,80.0,22.0,36.0,518.0,09-06 03:06:38,0
28.2,20.0,12.0,8.0,2.81,1.06,0.41,0.52,48.4,11.0,80.0,23.0,35.0,526.0,09-06 03:06:39,0
28.2,20.0,11.0,9.0,2.26,1.11,0.44,0.43,48.4,12.0,82.0,23.0,35.0,519.0,09-06 03:06:40,0
28.2,20.0,12.0,8.0,2.56,1.34,0.34,0.5,48.34,13.0,80.0,22.0,36.0,520.0,09-06 03:06:41,0
28.2,20.0,12.0,7.0,2.7,0.94,0.5,0.43,48.37,12.0,80.0,22.0,35.0,519.0,09-06 03:06:42,0
28.18,19.0,13.0,7.0,2.14,1.48,0.36,0.48,48.42,11.0,80.0,22.0,36.0,522.0,09-06 03:06:43,0
28.1,20.0,12.0,8.0,2.79,0.98,0.42,0.48,48.51,11.0,80.0,23.0,36.0,523.0,09-06 03:06:44,0
28.16,20.0,12.0,8.0,2.1,1.28,0.42,0.44,48.45,10.0,81.0,23.0,36.0,524.0,09-06 03:06:45,0
28.2,20.0,12.0,9.0,2.67,1.2,0.38,0.5,48.5,10.0,81.0,22.0,36.0,522.0,09-06 03:06:46,0
28.29,19.0,12.0,7.0,2.41,1.02,0.48,0.41,48.45,10.0,81.0,23.0,36.0,522.0,09-06 03:06:47,0
28.3,19.0,12.0,8.0,2.26,1.44,0.31,0.5,48.4,10.0,81.0,23.0,36.0,519.0,09-06 03:06:48,0
28.3,20.0,12.0,7.0,2.79,0.91,0.46,0.47,48.45,11.0,80.0,23.0,36.0,515.0,09-06 03:06:49,0
28.26,20.0,12.0,9.0,2.09,1.3,0.39,0.44,48.52,11.0,80.0,22.0,35.0,530.0,09-06 03:06:50,0
28.2,21.0,13.0,8.0,2.76,1.06,0.39,0.5,48.58,11.0,80.0,23.0,36.0,520.0,09-06 03:06:51,0
28.2,20.0,12.0,9.0,2.24,1.11,0.47,0.41,48.6,9.0,82.0,23.0,35.0,528.0,09-06 03:06:52,0
28.2,19.0,12.0,8.0,2.37,1.38,0.32,0.5,48.55,11.0,80.0,23.0,35.0,513.0,09-06 03:06:53,0
28.2,20.0,13.0,8.0,2.71,0.9,0.47,0.44,48.51,10.0,81.0,23.0,36.0,527.0,09-06 03:06:54,0
28.2,20.0,12.0,7.0,2.09,1.37,0.33,0.47,48.51,10.0,81.0,23.0,36.0,523.0,09-06 03:06:55,0
28.2,20.0,12.0,6.0,2.78,0.95,0.4,0.48,48.48,10.0,81.0,23.0,36.0,520.0,09-06 03:06:56,0
28.13,20.0,13.0,7.0,2.13,1.13,0.42,0.42,48.5,13.0,81.0,22.0,36.0,527.0,09-06 03:06:57,0
