NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.4,18.0,12.0,7.0,2.8,0.85,0.55,0.32,39.64,14.0,82.0,22.0,35.0,518.0,08-26 21:06:40,0
27.4,20.0,13.0,7.0,2.64,0.94,0.51,0.3,39.61,14.0,82.0,22.0,36.0,515.0,08-26 21:06:41,0
27.4,20.0,12.0,8.0,2.23,1.19,0.56,0.31,39.67,14.0,82.0,23.0,35.0,519.0,08-26 21:06:42,0
27.4,19.0,11.0,10.0,2.4,1.35,0.43,0.4,39.66,14.0,82.0,23.0,36.0,513.0,08-26 21:06:43,0
27.4,19.0,12.0,8.0,2.67,0.92,0.56,0.33,39.62,14.0,82.0,22.0,36.0,527.0,08-26 21:06:44,0
27.4,19.0,12.0,6.0,2.09,1.4,0.43,0.38,39.61,16.0,82.0,23.0,35.0,520.0,08-26 21:06:45,0
27.4,20.0,13.0,8.0,2.79,0.99,0.53,0.38,39.72,14.0,82.0,23.0,35.0,527.0,08-26 21:06:46,0
27.4,21.0,12.0,8.0,2.12,1.24,0.54,0.34,39.8,14.0,82.0,22.0,36.0,525.0,08-26 21:06:47,0
27.4,20.0,12.0,8.0,2.58,1.24,0.47,0.42,39.8,14.0,82.0,22.0,36.0,526.0,08-26 21:06:48,0
27.4,20.0,11.0,8.0,2.86,0.84,0.58,0.34,39.8,14.0,83.0,23.0,36.0,519.0,08-26 21:06:49,0
27.35,20.0,12.0,8.0,2.76,0.86,0.59,0.32,42.84,14.0,82.0,23.0,35.0,525.0,08-26 21:06:50,0
27.3,20.0,13.0,7.0,2.66,0.88,0.6,0.3,45.9,14.0,82.0,22.0,35.0,519.0,08-26 21:06:51,0
27.3,20.0,12.0,9.0,2.09,1.4,0.48,0.35,46.35,14.0,83.0,22.0,35.0,513.0,08-26 21:06:52,0
27.39,21.0,12.0,8.0,2.69,1.12,0.49,0.43,46.61,14.0,82.0,23.0,36.0,517.0,08-26 21:06:53,0
27.4,20.0,12.0,10.0,2.27,1.09,0.54,0.32,46.74,12.0,82.0,23.0,35.0,512.0,08-26 21:06:54,0
27.4,20.0,12.0,8.0,2.41,1.32,0.43,0.4,46.83,15.0,82.0,23.0,36.0,512.0,08-26 21:06:55,0
