NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.0,18.0,10.0,8.0,2.2,0.9,0.34,0.45,46.12,78.0,81.0,23.0,35.0,518.0,10-24 10:25:06,0
27.0,20.0,11.0,7.0,2.51,0.92,0.35,0.56,46.03,78.0,81.0,23.0,35.0,527.0,10-24 10:25:07,0
27.0,20.0,11.0,8.0,2.43,0.76,0.53,0.45,46.07,78.0,81.0,23.0,36.0,517.0,10-24 10:25:08,0
27.0,20.0,11.0,7.0,2.08,1.18,0.38,0.5,46.15,78.0,81.0,22.0,35.0,521.0,10-24 10:25:09,0
27.0,21.0,11.0,8.0,2.66,0.86,0.36,0.61,46.18,78.0,81.0,22.0,35.0,511.0,10-24 10:25:10,0
27.0,20.0,11.0,8.0,2.52,0.81,0.62,0.4,46.18,77.0,81.0,23.0,35.0,514.0,10-24 10:25:11,0
27.0,20.0,11.0,7.0,2.06,1.19,0.31,0.53,46.15,77.0,81.0,23.0,36.0,528.0,10-24 10:25:12,0
27.0,21.0,10.0,8.0,2.74,0.81,0.4,0.58,46.11,77.0,81.0,23.0,35.0,519.0,10-24 10:25:13,0
27.0,20.0,11.0,8.0,2.27,0.91,0.6,0.4,46.1,78.0,81.0,23.0,35.0,518.0,10-24 10:25:14,0
27.0,21.0,11.0,8.0,2.2,1.26,0.25,0.55,46.19,78.0,81.0,22.0,36.0,530.0,10-24 10:25:15,0
27.0,20.0,12.0,8.0,2.82,0.77,0.46,0.56,46.18,78.0,81.0,23.0,36.0,520.0,10-24 10:25:16,0
27.0,18.0,11.0,8.0,2.32,0.87,0.52,0.39,46.12,78.0,81.0,22.0,35.0,526.0,10-24 10:25:17,0
27.0,20.0,11.0,7.0,2.42,1.17,0.32,0.58,46.11,78.0,81.0,22.0,35.0,514.0,10-24 10:25:18,0
27.0,19.0,11.0,8.0,2.72,0.62,0.54,0.48,46.1,77.0,81.0,22.0,36.0,530.0,10-24 10:25:19,0
27.0,20.0,11.0,8.0,2.06,1.05,0.49,0.44,46.12,77.0,81.0,23.0,36.0,523.0,10-24 10:25:20,0
27.0,20.0,11.0,8.0,2.42,1.07,0.32,0.61,46.11,77.0,81.0,22.0,35.0,512.0,10-24 10:25:21,0
27.0,20.0,11.0,8.0,2.72,0.72,0.58,0.45,46.04,77.0,81.0,23.0,36.0,525.0,10-24 10:25:22,0
27.0,20.0,11.0,8.0,1.99,1.17,0.41,0.48,46.19,78.0,81.0,23.0,36.0,514.0,10-24 10:25:23,0
27.0,19.0,11.0,8.0,2.61,0.94,0.36,0.63,46.15,78.0,81.0,23.0,36.0,512.0,10-24 10:25:24,0
27.0,19.0,11.0,8.0,2.61,0.76,0.6,0.43,46.14,77.0,81.0,22.0,35.0,528.0,10-24 10:25:25,0
27.0,20.0,11.0,8.0,2.08,1.18,0.32,0.52,46.05,77.0,81.0,22.0,35.0,522.0,10-24 10:25:26,0
27.0,19.0,11.0,8.0,2.74,0.83,0.4,0.61,45.98,78.0,81.0,22.0,35.0,524.0,10-24 10:25:27,0
27.0,21.0,11.0,8.0,2.46,0.75,0.62,0.4,45.98,78.0,81.0,23.0,35.0,521.0,10-24 10:25:28,0
27.0,20.0,11.0,8.0,2.14,1.24,0.3,0.51,45.94,78.0,81.0,23.0,36.0,514.0,10-24 10:25:29,0
27.0,20.0,11.0,7.0,2.68,0.73,0.44,0.58,45.86,77.0,81.0,22.0,35.0,521.0,10-24 10:25:30,0
27.0,21.0,12.0,8.0,2.32,0.89,0.61,0.41,45.91,77.0,81.0,23.0,36.0,514.0,10-24 10:25:31,0
27.0,20.0,10.0,8.0,2.15,1.29,0.29,0.55,45.83,77.0,81.0,22.0,36.0,524.0,10-24 10:25:32,0
27.0,20.0,11.0,8.0,2.79,0.74,0.43,0.55,45.93,77.0,81.0,22.0,35.0,525.0,10-24 10:25:33,0
27.02,21.0,10.0,8.0,2.16,0.94,0.53,0.41,45.81,77.0,81.0,23.0,35.0,516.0,10-24 10:25:34,0
27.1,19.0,11.0,8.0,2.32,1.21,0.24,0.57,45.79,78.0,81.0,23.0,36.0,511.0,10-24 10:25:35,0
27.04,20.0,11.0,8.0,2.85,0.71,0.54,0.5,45.76,78.0,81.0,22.0,36.0,522.0,10-24 10:25:36,0
27.0,20.0,11.0,8.0,2.12,0.93,0.57,0.42,45.78,78.0,81.0,22.0,36.0,519.0,10-24 10:25:37,0
27.1,22.0,11.0,7.0,2.78,0.75,0.47,0.61,45.87,78.0,81.0,22.0,36.0,522.0,10-24 10:25:38,0
27.1,19.0,11.0,8.0,2.51,0.78,0.6,0.41,45.83,78.0,81.0,22.0,36.0,522.0,10-24 10:25:39,0
27.1,20.0,11.0,9.0,2.07,1.24,0.31,0.51,45.83,77.0,81.0,22.0,35.0,526.0,10-24 10:25:40,0
27.1,20.0,12.0,8.0,2.69,0.78,0.4,0.59,45.86,77.0,81.0,22.0,36.0,518.0,10-24 10:25:41,0
27.1,19.0,11.0,8.0,2.36,0.83,0.58,0.4,45.84,77.0,81.0,22.0,36.0,517.0,10-24 10:25:42,0
27.1,20.0,10.0,8.0,2.18,1.28,0.28,0.55,45.99,77.0,81.0,23.0,36.0,527.0,10-24 10:25:43,0
27.1,20.0,11.0,7.0,2.86,0.76,0.47,0.55,45.98,77.0,81.0,22.0,36.0,527.0,10-24 10:25:44,0
27.0,19.0,11.0,8.0,2.19,0.88,0.56,0.42,45.97,77.0,81.0,22.0,35.0,514.0,10-24 10:25:45,0
27.02,20.0,11.0,8.0,2.34,1.26,0.28,0.57,45.96,77.0,81.0,23.0,35.0,529.0,10-24 10:25:46,0
