NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.1,20.0,12.0,9.0,2.97,1.57,0.7,0.6,46.07,86.0,64.0,22.0,36.0,522.0,08-27 05:14:36,0
27.1,20.0,12.0,9.0,2.27,1.37,0.51,0.42,46.06,86.0,64.0,23.0,36.0,518.0,08-27 05:14:37,0
27.0,20.0,12.0,8.0,2.6,0.83,0.48,0.4,45.95,86.0,64.0,22.0,35.0,519.0,08-27 05:14:38,0
27.0,20.0,12.0,8.0,2.03,1.39,0.4,0.41,45.9,86.0,64.0,23.0,35.0,513.0,08-27 05:14:39,0
27.0,20.0,12.0,7.0,2.72,1.04,0.44,0.47,45.76,0.0,118.0,22.0,36.0,530.0,08-27 05:14:40,0
27.0,21.0,12.0,8.0,2.17,1.11,0.48,0.4,45.95,0.0,118.0,23.0,35.0,511.0,08-27 05:14:41,0
27.0,19.0,12.0,7.0,2.27,1.31,0.37,0.49,45.74,0.0,118.0,23.0,35.0,521.0,08-27 05:14:42,0
27.0,19.0,12.0,7.0,2.51,0.9,0.48,0.37,45.56,0.0,118.0,22.0,36.0,511.0,08-27 05:14:43,0
27.0,20.0,12.0,8.0,2.0,1.34,0.34,0.42,45.37,86.0,64.0,22.0,36.0,530.0,08-27 05:14:44,0
27.0,20.0,12.0,8.0,2.74,0.9,0.45,0.44,45.3,86.0,64.0,22.0,35.0,512.0,08-27 05:14:45,0
27.04,19.0,11.0,7.0,2.1,1.13,0.45,0.4,45.25,86.0,64.0,22.0,36.0,518.0,08-27 05:14:46,0
27.1,20.0,12.0,9.0,2.43,1.28,0.39,0.49,45.22,0.0,118.0,22.0,35.0,519.0,08-27 05:14:47,0
27.02,20.0,13.0,9.0,2.46,0.96,0.5,0.4,45.11,86.0,64.0,22.0,35.0,526.0,08-27 05:14:48,0
27.0,20.0,12.0,8.0,2.09,1.38,0.35,0.41,45.24,0.0,118.0,22.0,35.0,525.0,08-27 05:14:49,0
27.0,20.0,12.0,8.0,2.66,0.88,0.45,0.43,45.15,0.0,119.0,22.0,36.0,514.0,08-27 05:14:50,0
27.07,20.0,13.0,8.0,2.0,1.23,0.43,0.38,45.07,0.0,119.0,23.0,36.0,528.0,08-27 05:14:51,0
27.2,20.0,11.0,6.0,2.57,1.08,0.41,0.47,44.98,0.0,119.0,22.0,35.0,520.0,08-27 05:14:52,0
27.12,19.0,12.0,8.0,2.27,0.98,0.49,0.38,45.07,0.0,119.0,23.0,36.0,530.0,08-27 05:14:53,0
27.1,20.0,13.0,8.0,2.17,1.41,0.34,0.46,44.99,85.0,65.0,22.0,35.0,517.0,08-27 05:14:54,0
27.19,20.0,12.0,8.0,2.7,0.9,0.49,0.43,45.06,86.0,65.0,23.0,36.0,515.0,08-27 05:14:55,0
27.2,20.0,12.0,8.0,1.99,1.3,0.4,0.4,45.09,86.0,65.0,23.0,36.0,529.0,08-27 05:14:56,0
27.2,20.0,12.0,6.0,2.61,1.01,0.43,0.44,45.05,86.0,65.0,23.0,35.0,511.0,08-27 05:14:57,0
27.28,19.0,12.0,9.0,2.19,1.09,0.48,0.38,45.0,86.0,65.0,23.0,35.0,513.0,08-27 05:14:58,0
27.3,20.0,12.0,8.0,2.23,1.29,0.35,0.46,44.94,85.0,65.0,22.0,35.0,516.0,08-27 05:14:59,0
27.3,20.0,12.0,8.0,2.59,0.86,0.49,0.4,44.98,0.0,119.0,22.0,36.0,525.0,08-27 05:15:00,0
27.27,20.0,13.0,8.0,2.04,1.37,0.38,0.43,44.92,0.0,119.0,22.0,35.0,512.0,08-27 05:15:01,0
27.2,19.0,12.0,8.0,2.69,0.94,0.45,0.45,44.87,84.0,59.0,23.0,35.0,519.0,08-27 05:15:02,0
27.26,21.0,13.0,8.0,2.1,1.17,0.48,0.4,44.9,85.0,65.0,23.0,35.0,517.0,08-27 05:15:03,0
27.3,20.0,12.0,8.0,2.4,1.26,0.35,0.44,45.09,5.0,80.0,23.0,36.0,520.0,08-27 05:15:04,0
27.21,20.0,12.0,8.0,2.43,0.9,0.48,0.38,45.11,4.0,80.0,23.0,35.0,528.0,08-27 05:15:05,0
27.22,20.0,12.0,8.0,2.08,1.33,0.35,0.44,45.09,5.0,80.0,22.0,36.0,512.0,08-27 05:15:06,0
27.3,20.0,12.0,8.0,2.67,0.88,0.47,0.4,45.1,5.0,80.0,22.0,36.0,513.0,08-27 05:15:07,0
27.3,20.0,12.0,8.0,1.92,1.14,0.45,0.4,45.2,13.0,81.0,22.0,36.0,513.0,08-27 05:15:08,0
27.3,21.0,10.0,8.0,2.8,0.83,0.51,0.4,45.2,9.0,81.0,23.0,36.0,513.0,08-27 05:15:09,0
27.22,20.0,12.0,8.0,2.03,1.17,0.42,0.4,45.19,4.0,80.0,23.0,36.0,514.0,08-27 05:15:10,0
27.2,20.0,12.0,7.0,2.47,1.16,0.35,0.44,45.26,5.0,80.0,23.0,35.0,522.0,08-27 05:15:11,0
27.2,21.0,12.0,8.0,2.36,0.95,0.48,0.4,45.35,5.0,80.0,22.0,36.0,515.0,08-27 05:15:12,0
27.2,20.0,12.0,7.0,2.14,1.39,0.37,0.42,45.41,5.0,80.0,22.0,36.0,515.0,08-27 05:15:13,0
27.2,20.0,12.0,8.0,2.66,0.89,0.45,0.42,45.4,5.0,80.0,23.0,36.0,515.0,08-27 05:15:14,0
27.2,20.0,12.0,7.0,2.0,1.26,0.41,0.38,45.45,12.0,81.0,23.0,35.0,523.0,08-27 05:15:15,0
27.2,20.0,12.0,7.0,2.6,1.08,0.4,0.46,45.43,12.0,81.0,22.0,36.0,520.0,08-27 05:15:16,0
27.3,20.0,12.0,8.0,2.29,0.98,0.5,0.4,45.47,10.0,81.0,22.0,35.0,517.0,08-27 05:15:17,0
27.27,20.0,11.0,8.0,2.21,1.36,0.35,0.46,45.63,4.0,81.0,22.0,36.0,515.0,08-27 05:15:18,0
