NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.7,20.0,11.0,9.0,2.57,0.93,0.5,0.3,46.25,14.0,81.0,23.0,35.0,518.0,08-26 21:37:01,0
27.7,20.0,12.0,8.0,2.37,1.27,0.4,0.33,46.21,14.0,81.0,23.0,35.0,511.0,08-26 21:37:02,0
27.7,20.0,12.0,7.0,2.61,0.95,0.5,0.3,46.11,14.0,82.0,23.0,35.0,513.0,08-26 21:37:03,0
27.7,20.0,13.0,9.0,2.34,1.42,0.38,0.38,46.16,14.0,81.0,22.0,36.0,512.0,08-26 21:37:04,0
27.7,20.0,12.0,9.0,2.92,0.9,0.47,0.34,46.17,13.0,83.0,22.0,36.0,522.0,08-26 21:37:05,0
27.63,20.0,12.0,8.0,2.09,1.4,0.41,0.33,46.13,13.0,83.0,23.0,35.0,519.0,08-26 21:37:06,0
27.6,20.0,12.0,9.0,2.82,1.11,0.4,0.39,46.09,14.0,82.0,23.0,35.0,511.0,08-26 21:37:07,0
27.6,20.0,12.0,8.0,2.47,1.09,0.48,0.3,46.06,14.0,82.0,23.0,35.0,530.0,08-26 21:37:08,0
27.6,20.0,11.0,8.0,2.42,1.26,0.36,0.36,46.07,14.0,82.0,22.0,35.0,528.0,08-26 21:37:09,0
27.6,21.0,12.0,7.0,2.71,0.97,0.49,0.32,46.04,14.0,82.0,23.0,35.0,519.0,08-26 21:37:10,0
27.67,20.0,12.0,8.0,2.23,1.42,0.33,0.37,46.02,14.0,82.0,22.0,35.0,517.0,08-26 21:37:11,0
27.7,19.0,11.0,9.0,2.91,0.94,0.45,0.36,46.01,14.0,82.0,22.0,36.0,521.0,08-26 21:37:12,0
27.61,21.0,12.0,9.0,2.22,1.21,0.42,0.32,45.99,14.0,83.0,22.0,36.0,513.0,08-26 21:37:13,0
27.6,20.0,12.0,9.0,2.79,1.19,0.39,0.4,46.04,14.0,81.0,22.0,35.0,521.0,08-26 21:37:14,0
27.6,21.0,12.0,7.0,2.49,1.02,0.48,0.3,46.0,13.0,83.0,23.0,35.0,526.0,08-26 21:37:15,0
27.55,20.0,13.0,8.0,2.39,1.44,0.35,0.39,46.0,14.0,81.0,23.0,35.0,530.0,08-26 21:37:16,0
27.5,20.0,12.0,7.0,2.84,0.89,0.47,0.36,45.96,14.0,81.0,23.0,36.0,521.0,08-26 21:37:17,0
27.5,20.0,12.0,10.0,2.19,1.33,0.38,0.34,45.98,13.0,83.0,22.0,35.0,519.0,08-26 21:37:18,0
27.5,20.0,12.0,7.0,2.83,1.04,0.42,0.38,46.04,14.0,81.0,22.0,36.0,522.0,08-26 21:37:19,0
27.5,20.0,12.0,8.0,2.29,1.12,0.49,0.3,46.1,14.0,81.0,23.0,36.0,514.0,08-26 21:37:20,0
27.46,20.0,12.0,9.0,2.5,1.33,0.34,0.38,46.08,14.0,81.0,22.0,35.0,528.0,08-26 21:37:21,0
27.4,20.0,11.0,8.0,2.72,0.92,0.5,0.32,46.0,14.0,81.0,23.0,36.0,522.0,08-26 21:37:22,0
27.48,20.0,12.0,9.0,2.23,1.43,0.36,0.36,46.0,16.0,82.0,22.0,35.0,522.0,08-26 21:37:23,0
27.5,19.0,11.0,8.0,2.92,0.89,0.46,0.36,46.03,14.0,81.0,22.0,35.0,515.0,08-26 21:37:24,0
27.5,20.0,11.0,8.0,2.15,1.24,0.44,0.31,46.04,14.0,82.0,22.0,35.0,511.0,08-26 21:37:25,0
27.47,20.0,12.0,7.0,2.63,1.21,0.37,0.4,46.04,16.0,82.0,22.0,36.0,513.0,08-26 21:37:26,0
27.4,20.0,12.0,7.0,2.61,0.99,0.49,0.31,46.14,15.0,82.0,22.0,36.0,515.0,08-26 21:37:27,0
