NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.0,20.0,12.0,9.0,2.2,1.25,0.66,0.4,44.85,122.0,74.0,23.0,35.0,527.0,08-26 21:19:52,0
27.0,20.0,12.0,8.0,2.39,1.54,0.6,0.45,44.9,122.0,74.0,22.0,36.0,525.0,08-26 21:19:53,0
27.0,20.0,12.0,9.0,2.24,1.58,0.56,0.5,44.9,122.0,74.0,22.0,35.0,518.0,08-26 21:19:54,0
27.0,20.0,12.0,9.0,2.68,1.36,0.58,0.5,44.87,122.0,76.0,23.0,35.0,529.0,08-26 21:19:55,0
27.08,20.0,12.0,8.0,2.81,0.94,0.74,0.4,44.99,122.0,76.0,23.0,36.0,529.0,08-26 21:19:56,0
27.1,21.0,12.0,8.0,2.11,1.45,0.62,0.43,44.97,122.0,74.0,22.0,35.0,515.0,08-26 21:19:57,0
27.0,19.0,12.0,9.0,2.8,1.29,0.62,0.5,45.03,122.0,76.0,23.0,36.0,517.0,08-26 21:19:58,0
27.03,20.0,12.0,9.0,2.68,0.98,0.75,0.4,45.08,122.0,74.0,22.0,35.0,511.0,08-26 21:19:59,0
27.1,20.0,12.0,8.0,2.23,1.52,0.59,0.46,45.15,122.0,74.0,22.0,36.0,518.0,08-26 21:20:00,0
27.1,20.0,12.0,9.0,2.89,1.1,0.65,0.48,45.14,130.0,76.0,22.0,35.0,518.0,08-26 21:20:01,0
27.1,20.0,11.0,7.0,2.54,1.02,0.74,0.4,45.11,122.0,74.0,22.0,35.0,521.0,08-26 21:20:02,0
27.1,20.0,11.0,8.0,2.32,1.57,0.58,0.47,45.07,122.0,74.0,23.0,36.0,524.0,08-26 21:20:03,0
27.08,21.0,11.0,8.0,2.96,0.93,0.69,0.46,45.02,122.0,74.0,23.0,36.0,514.0,08-26 21:20:04,0
27.0,19.0,12.0,8.0,2.3,1.22,0.72,0.4,45.02,122.0,75.0,23.0,36.0,520.0,08-26 21:20:05,0
27.06,20.0,12.0,7.0,2.44,1.49,0.57,0.48,45.07,122.0,75.0,23.0,35.0,523.0,08-26 21:20:06,0
27.1,20.0,13.0,8.0,3.01,0.93,0.69,0.43,45.05,122.0,74.0,22.0,35.0,511.0,08-26 21:20:07,0
27.01,20.0,12.0,8.0,2.16,1.32,0.68,0.38,45.09,122.0,74.0,22.0,36.0,525.0,08-26 21:20:08,0
27.02,20.0,12.0,8.0,2.58,1.39,0.59,0.5,45.17,122.0,74.0,23.0,35.0,526.0,08-26 21:20:09,0
27.1,19.0,12.0,8.0,3.03,0.9,0.71,0.42,45.16,122.0,74.0,22.0,35.0,525.0,08-26 21:20:10,0
27.1,20.0,12.0,8.0,2.1,1.6,0.59,0.45,45.18,122.0,74.0,22.0,35.0,528.0,08-26 21:20:11,0
27.1,20.0,12.0,8.0,2.87,1.17,0.62,0.48,45.18,122.0,74.0,22.0,35.0,529.0,08-26 21:20:12,0
27.1,20.0,12.0,8.0,2.5,1.08,0.74,0.4,45.19,122.0,74.0,22.0,36.0,525.0,08-26 21:20:13,0
27.1,20.0,12.0,8.0,2.16,1.5,0.59,0.45,45.2,122.0,75.0,22.0,36.0,513.0,08-26 21:20:14,0
27.0,20.0,12.0,7.0,2.94,1.08,0.66,0.47,45.2,122.0,75.0,23.0,36.0,513.0,08-26 21:20:15,0
27.07,20.0,12.0,8.0,2.47,1.06,0.73,0.4,45.24,122.0,75.0,23.0,36.0,520.0,08-26 21:20:16,0
27.2,20.0,12.0,9.0,2.33,1.56,0.56,0.48,45.27,122.0,75.0,23.0,36.0,517.0,08-26 21:20:17,0
27.2,19.0,13.0,8.0,2.9,0.92,0.7,0.44,45.23,122.0,75.0,23.0,35.0,529.0,08-26 21:20:18,0
27.2,20.0,12.0,8.0,2.34,1.23,0.72,0.4,45.22,122.0,75.0,22.0,35.0,529.0,08-26 21:20:19,0
27.2,20.0,12.0,8.0,2.39,1.43,0.57,0.48,45.22,122.0,75.0,22.0,35.0,512.0,08-26 21:20:20,0
27.18,20.0,11.0,9.0,2.97,0.91,0.72,0.43,45.29,122.0,74.0,22.0,35.0,517.0,08-26 21:20:21,0
27.1,20.0,12.0,8.0,2.07,1.33,0.67,0.4,45.31,122.0,74.0,22.0,35.0,511.0,08-26 21:20:22,0
27.14,20.0,12.0,7.0,2.58,1.35,0.59,0.5,45.36,122.0,76.0,22.0,36.0,516.0,08-26 21:20:23,0
27.2,20.0,12.0,8.0,2.88,0.92,0.72,0.4,45.36,122.0,74.0,22.0,35.0,528.0,08-26 21:20:24,0
27.13,20.0,12.0,6.0,2.13,1.42,0.64,0.41,45.5,122.0,74.0,23.0,36.0,528.0,08-26 21:20:25,0
27.11,20.0,12.0,7.0,2.8,1.22,0.6,0.49,45.48,122.0,74.0,22.0,35.0,514.0,08-26 21:20:26,0
27.2,20.0,12.0,7.0,2.72,0.98,0.75,0.4,45.45,122.0,74.0,22.0,35.0,511.0,08-26 21:20:27,0
27.2,20.0,12.0,8.0,2.13,1.46,0.6,0.42,45.47,122.0,74.0,22.0,35.0,513.0,08-26 21:20:28,0
27.2,20.0,12.0,7.0,2.8,1.08,0.63,0.47,45.46,122.0,74.0,23.0,36.0,512.0,08-26 21:20:29,0
27.2,20.0,12.0,9.0,2.56,1.06,0.75,0.4,45.49,122.0,74.0,23.0,35.0,524.0,08-26 21:20:30,0
27.2,21.0,12.0,9.0,2.21,1.53,0.57,0.47,45.44,122.0,75.0,23.0,36.0,530.0,08-26 21:20:31,0
27.3,20.0,11.0,8.0,2.96,1.02,0.67,0.46,45.41,122.0,74.0,23.0,36.0,526.0,08-26 21:20:32,0
27.3,20.0,12.0,8.0,2.3,1.16,0.72,0.4,45.44,122.0,74.0,22.0,35.0,518.0,08-26 21:20:33,0
27.3,21.0,12.0,7.0,2.34,1.47,0.56,0.48,45.52,122.0,74.0,23.0,36.0,512.0,08-26 21:20:34,0
27.3,20.0,12.0,8.0,3.0,0.93,0.72,0.44,45.46,122.0,74.0,22.0,35.0,516.0,08-26 21:20:35,0
27.3,20.0,12.0,8.0,2.2,1.29,0.67,0.4,45.54,122.0,74.0,22.0,35.0,511.0,08-26 21:20:36,0
27.3,20.0,11.0,8.0,2.51,1.4,0.57,0.48,45.54,122.0,74.0,23.0,35.0,513.0,08-26 21:20:37,0
27.31,20.0,12.0,9.0,2.94,0.89,0.73,0.42,45.6,122.0,74.0,23.0,36.0,527.0,08-26 21:20:38,0
27.4,20.0,11.0,8.0,2.11,1.39,0.65,0.41,45.63,122.0,74.0,22.0,36.0,530.0,08-26 21:20:39,0
27.36,20.0,12.0,7.0,2.66,1.27,0.58,0.48,45.73,122.0,74.0,22.0,35.0,528.0,08-26 21:20:40,0
27.3,21.0,13.0,8.0,3.06,0.82,0.7,0.4,45.76,122.0,74.0,22.0,36.0,513.0,08-26 21:20:41,0
27.3,20.0,12.0,8.0,2.28,1.52,0.56,0.46,45.78,122.0,74.0,23.0,36.0,529.0,08-26 21:20:42,0
27.3,20.0,12.0,8.0,2.99,1.02,0.65,0.46,45.79,122.0,74.0,23.0,35.0,525.0,08-26 21:20:43,0
27.4,20.0,12.0,8.0,2.31,1.11,0.7,0.4,45.77,122.0,74.0,23.0,35.0,525.0,08-26 21:20:44,0
27.36,20.0,12.0,8.0,2.39,1.46,0.56,0.47,45.74,122.0,74.0,23.0,36.0,512.0,08-26 21:20:45,0
27.3,19.0,13.0,8.0,2.98,0.9,0.7,0.44,45.72,122.0,74.0,22.0,35.0,518.0,08-26 21:20:46,0
27.3,21.0,12.0,9.0,2.21,1.21,0.68,0.38,45.69,122.0,74.0,22.0,36.0,511.0,08-26 21:20:47,0
27.3,20.0,12.0,9.0,2.51,1.4,0.58,0.48,45.69,122.0,74.0,23.0,36.0,519.0,08-26 21:20:48,0
27.4,20.0,13.0,8.0,2.92,0.89,0.73,0.4,45.73,122.0,74.0,23.0,35.0,523.0,08-26 21:20:49,0
27.38,20.0,13.0,7.0,2.12,1.38,0.64,0.38,45.77,122.0,74.0,23.0,35.0,515.0,08-26 21:20:50,0
27.3,20.0,12.0,8.0,2.61,1.32,0.59,0.5,45.73,122.0,74.0,23.0,35.0,522.0,08-26 21:20:51,0
27.3,20.0,12.0,9.0,2.83,0.93,0.73,0.38,45.72,122.0,74.0,23.0,35.0,529.0,08-26 21:20:52,0
27.3,21.0,12.0,8.0,2.06,1.48,0.6,0.43,45.73,122.0,74.0,23.0,36.0,527.0,08-26 21:20:53,0
27.3,20.0,11.0,8.0,2.75,1.2,0.6,0.48,45.73,122.0,74.0,23.0,36.0,516.0,08-26 21:20:54,0
27.3,20.0,12.0,8.0,2.69,0.99,0.75,0.41,45.73,122.0,74.0,22.0,35.0,520.0,08-26 21:20:55,0
27.3,20.0,12.0,8.0,2.12,1.48,0.58,0.44,45.74,122.0,74.0,22.0,36.0,525.0,08-26 21:20:56,0
27.34,20.0,11.0,8.0,2.92,1.08,0.65,0.47,45.69,122.0,75.0,23.0,35.0,522.0,08-26 21:20:57,0
27.4,20.0,12.0,9.0,2.47,1.08,0.72,0.39,45.64,122.0,75.0,22.0,36.0,516.0,08-26 21:20:58,0
27.48,20.0,12.0,8.0,2.31,1.54,0.57,0.46,45.7,122.0,74.0,23.0,35.0,527.0,08-26 21:20:59,0
27.5,20.0,12.0,8.0,2.92,0.97,0.66,0.46,45.76,122.0,74.0,23.0,36.0,525.0,08-26 21:21:00,0
27.5,19.0,12.0,7.0,2.3,1.18,0.7,0.42,45.81,122.0,74.0,23.0,36.0,521.0,08-26 21:21:01,0
27.53,20.0,12.0,8.0,2.33,1.39,0.56,0.49,45.81,122.0,74.0,23.0,36.0,515.0,08-26 21:21:02,0
27.6,21.0,11.0,9.0,3.0,0.92,0.68,0.43,45.81,122.0,74.0,22.0,35.0,523.0,08-26 21:21:03,0
27.6,19.0,12.0,7.0,2.14,1.28,0.67,0.4,45.81,122.0,74.0,22.0,36.0,519.0,08-26 21:21:04,0
27.6,19.0,12.0,8.0,2.56,1.38,0.57,0.51,45.79,122.0,74.0,23.0,35.0,525.0,08-26 21:21:05,0
27.6,20.0,12.0,8.0,2.88,0.92,0.73,0.44,45.78,122.0,74.0,23.0,36.0,529.0,08-26 21:21:06,0
27.62,19.0,12.0,7.0,2.04,1.34,0.61,0.44,45.89,122.0,75.0,23.0,35.0,523.0,08-26 21:21:07,0
27.8,21.0,12.0,7.0,2.63,1.32,0.59,0.52,45.98,122.0,74.0,22.0,35.0,528.0,08-26 21:21:08,0
27.8,20.0,12.0,8.0,2.76,0.87,0.74,0.43,46.05,122.0,74.0,23.0,36.0,520.0,08-26 21:21:09,0
27.8,20.0,12.0,9.0,2.08,1.45,0.59,0.46,46.04,130.0,83.0,22.0,36.0,525.0,08-26 21:21:10,0
27.8,20.0,12.0,8.0,2.73,1.11,0.62,0.52,45.99,122.0,74.0,23.0,35.0,527.0,08-26 21:21:11,0
27.8,20.0,13.0,8.0,2.95,0.83,0.76,0.44,45.98,122.0,74.0,23.0,35.0,528.0,08-26 21:21:12,0
27.89,21.0,13.0,7.0,2.42,1.39,0.59,0.52,45.95,122.0,74.0,22.0,35.0,513.0,08-26 21:21:13,0
27.94,20.0,12.0,8.0,2.96,0.97,0.69,0.47,45.96,122.0,74.0,22.0,35.0,530.0,08-26 21:21:14,0
28.0,19.0,12.0,9.0,2.08,1.36,0.65,0.44,45.97,122.0,74.0,22.0,36.0,522.0,08-26 21:21:15,0
28.08,20.0,12.0,8.0,2.5,1.43,0.57,0.55,45.96,122.0,74.0,23.0,35.0,512.0,08-26 21:21:16,0
28.1,21.0,11.0,8.0,2.87,0.95,0.72,0.45,45.96,122.0,74.0,22.0,36.0,523.0,08-26 21:21:17,0
28.1,20.0,12.0,7.0,2.08,1.38,0.63,0.45,46.0,122.0,74.0,22.0,36.0,516.0,08-26 21:21:18,0
28.1,20.0,12.0,8.0,2.72,1.33,0.58,0.55,45.99,122.0,74.0,22.0,35.0,523.0,08-26 21:21:19,0
28.1,21.0,13.0,8.0,2.68,0.96,0.72,0.43,45.98,122.0,74.0,22.0,35.0,515.0,08-26 21:21:20,0
28.16,20.0,13.0,7.0,2.17,1.52,0.6,0.47,45.97,122.0,74.0,22.0,35.0,513.0,08-26 21:21:21,0
28.2,20.0,12.0,8.0,2.78,1.19,0.6,0.55,45.93,122.0,74.0,22.0,36.0,529.0,08-26 21:21:22,0
28.29,20.0,12.0,9.0,2.6,1.06,0.73,0.45,45.98,122.0,74.0,22.0,35.0,516.0,08-26 21:21:23,0
28.32,20.0,13.0,8.0,2.13,1.53,0.58,0.51,46.1,122.0,74.0,23.0,36.0,529.0,08-26 21:21:24,0
28.4,19.0,13.0,8.0,2.93,1.06,0.65,0.55,46.08,122.0,74.0,22.0,36.0,511.0,08-26 21:21:25,0
28.4,19.0,12.0,8.0,2.29,1.18,0.71,0.44,46.08,122.0,74.0,22.0,35.0,530.0,08-26 21:21:26,0
28.4,19.0,12.0,8.0,2.24,1.57,0.57,0.55,46.05,122.0,74.0,23.0,35.0,516.0,08-26 21:21:27,0
28.49,19.0,11.0,8.0,2.92,0.99,0.67,0.51,46.18,122.0,74.0,23.0,35.0,515.0,08-26 21:21:28,0
28.5,20.0,12.0,8.0,2.14,1.32,0.66,0.46,47.31,122.0,74.0,22.0,35.0,523.0,08-26 21:21:29,0
28.5,20.0,12.0,8.0,2.49,1.54,0.57,0.57,48.21,122.0,74.0,23.0,35.0,528.0,08-26 21:21:30,0
28.54,20.0,12.0,6.0,2.88,0.99,0.72,0.52,48.93,122.0,74.0,23.0,35.0,514.0,08-26 21:21:31,0
28.6,20.0,13.0,9.0,2.11,1.4,0.62,0.49,49.67,122.0,74.0,23.0,35.0,521.0,08-26 21:21:32,0
28.68,20.0,13.0,8.0,2.64,1.41,0.58,0.58,50.26,122.0,74.0,23.0,36.0,517.0,08-26 21:21:33,0
28.7,20.0,12.0,7.0,2.76,1.01,0.74,0.49,50.87,122.0,75.0,23.0,36.0,523.0,08-26 21:21:34,0
28.7,20.0,12.0,8.0,2.11,1.53,0.6,0.52,51.37,122.0,74.0,23.0,36.0,522.0,08-26 21:21:35,0
28.73,20.0,11.0,9.0,2.8,1.3,0.6,0.62,51.82,122.0,74.0,23.0,36.0,511.0,08-26 21:21:36,0
28.8,20.0,11.0,7.0,2.59,1.05,0.74,0.54,52.26,122.0,74.0,23.0,35.0,519.0,08-26 21:21:37,0
28.87,20.0,12.0,8.0,2.17,1.58,0.58,0.57,52.64,122.0,74.0,23.0,36.0,529.0,08-26 21:21:38,0
28.9,20.0,12.0,7.0,2.8,1.17,0.61,0.61,53.01,122.0,74.0,22.0,35.0,511.0,08-26 21:21:39,0
28.99,19.0,12.0,8.0,2.47,1.19,0.72,0.51,53.22,122.0,74.0,23.0,36.0,520.0,08-26 21:21:40,0
29.02,19.0,12.0,8.0,2.12,1.61,0.57,0.61,53.53,122.0,75.0,23.0,36.0,529.0,08-26 21:21:41,0
29.1,20.0,12.0,10.0,2.94,1.12,0.66,0.61,53.93,122.0,74.0,23.0,35.0,518.0,08-26 21:21:42,0
29.25,20.0,12.0,9.0,2.74,1.32,0.62,0.64,54.23,122.0,74.0,23.0,36.0,530.0,08-26 21:21:43,0
29.4,20.0,12.0,8.0,2.54,1.53,0.57,0.67,54.58,122.0,74.0,22.0,35.0,514.0,08-26 21:21:44,0
29.48,19.0,11.0,8.0,2.78,1.08,0.73,0.55,54.91,122.0,74.0,23.0,35.0,522.0,08-26 21:21:45,0
29.54,20.0,12.0,7.0,2.08,1.59,0.6,0.61,55.25,122.0,75.0,23.0,35.0,519.0,08-26 21:21:46,0
29.7,20.0,12.0,7.0,2.76,1.34,0.6,0.67,55.65,122.0,75.0,23.0,35.0,524.0,08-26 21:21:47,0
29.75,20.0,12.0,8.0,2.66,1.1,0.71,0.58,56.09,122.0,74.0,23.0,35.0,530.0,08-26 21:21:48,0
29.8,20.0,11.0,8.0,2.12,1.69,0.58,0.64,56.45,122.0,74.0,23.0,36.0,521.0,08-26 21:21:49,0
29.88,19.0,12.0,8.0,2.82,1.29,0.65,0.69,56.84,122.0,74.0,23.0,35.0,514.0,08-26 21:21:50,0
29.91,20.0,12.0,8.0,2.41,1.27,0.72,0.58,57.11,122.0,74.0,23.0,36.0,517.0,08-26 21:21:51,0
30.0,20.0,11.0,8.0,2.14,1.74,0.57,0.67,57.46,122.0,74.0,23.0,36.0,528.0,08-26 21:21:52,0
30.03,20.0,12.0,9.0,2.92,1.24,0.6,0.71,57.73,122.0,74.0,23.0,36.0,514.0,08-26 21:21:53,0
30.1,19.0,12.0,7.0,2.21,1.42,0.67,0.63,58.09,122.0,74.0,23.0,35.0,516.0,08-26 21:21:54,0
30.23,21.0,12.0,7.0,2.34,1.73,0.54,0.73,58.44,122.0,74.0,22.0,36.0,523.0,08-26 21:21:55,0
30.3,19.0,12.0,8.0,3.05,1.25,0.66,0.74,58.71,122.0,74.0,23.0,35.0,515.0,08-26 21:21:56,0
30.4,20.0,12.0,8.0,2.9,1.37,0.61,0.77,59.39,122.0,74.0,22.0,36.0,521.0,08-26 21:21:57,0
30.5,21.0,12.0,8.0,2.75,1.49,0.56,0.8,60.08,122.0,74.0,22.0,36.0,526.0,08-26 21:21:58,1
30.6,19.0,11.0,8.0,2.87,1.18,0.72,0.7,60.66,122.0,75.0,23.0,36.0,520.0,08-26 21:21:59,1
30.7,20.0,12.0,8.0,2.1,1.62,0.62,0.72,61.17,122.0,75.0,22.0,36.0,516.0,08-26 21:22:00,1
30.8,20.0,12.0,8.0,2.65,1.6,0.6,0.82,61.44,122.0,74.0,22.0,35.0,515.0,08-26 21:22:01,1
30.96,20.0,12.0,8.0,2.77,1.18,0.72,0.74,61.75,122.0,74.0,23.0,35.0,526.0,08-26 21:22:02,1
31.0,20.0,12.0,8.0,2.1,1.81,0.59,0.77,62.17,122.0,74.0,22.0,36.0,516.0,08-26 21:22:03,1
31.0,20.0,12.0,7.0,2.68,1.51,0.6,0.86,62.33,122.0,74.0,22.0,36.0,523.0,08-26 21:22:04,1
