NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.2,18.0,13.0,6.0,2.82,1.42,0.65,0.49,47.65,7.0,81.0,23.0,35.0,525.0,08-27 09:58:54,0
27.28,20.0,12.0,8.0,2.69,1.21,0.65,0.47,47.64,7.0,81.0,22.0,35.0,522.0,08-27 09:58:55,0
27.3,20.0,12.0,7.0,2.58,0.84,0.45,0.3,47.66,7.0,81.0,23.0,36.0,514.0,08-27 09:58:56,0
27.2,20.0,12.0,9.0,2.0,1.24,0.39,0.36,47.69,7.0,81.0,22.0,35.0,514.0,08-27 09:58:57,0
27.23,20.0,12.0,8.0,2.6,0.9,0.45,0.37,47.65,7.0,81.0,22.0,35.0,522.0,08-27 09:58:58,0
27.3,21.0,12.0,7.0,2.12,1.09,0.47,0.32,47.71,7.0,81.0,22.0,35.0,512.0,08-27 09:58:59,0
27.24,20.0,13.0,9.0,2.38,1.25,0.41,0.4,47.75,7.0,81.0,23.0,35.0,529.0,08-27 09:59:00,0
27.2,19.0,12.0,9.0,2.54,0.83,0.51,0.32,47.85,7.0,81.0,23.0,36.0,515.0,08-27 09:59:01,0
27.29,19.0,12.0,8.0,2.08,1.3,0.39,0.36,47.88,7.0,81.0,23.0,36.0,521.0,08-27 09:59:02,0
27.28,20.0,12.0,8.0,2.63,0.86,0.45,0.34,47.93,7.0,81.0,22.0,36.0,527.0,08-27 09:59:03,0
27.2,20.0,11.0,8.0,2.0,1.2,0.43,0.34,47.99,7.0,81.0,22.0,35.0,528.0,08-27 09:59:04,0
27.2,20.0,12.0,8.0,2.55,1.05,0.4,0.4,48.03,7.0,81.0,23.0,35.0,514.0,08-27 09:59:05,0
27.2,20.0,13.0,7.0,2.3,0.92,0.49,0.3,48.05,7.0,81.0,22.0,36.0,523.0,08-27 09:59:06,0
27.2,21.0,12.0,7.0,2.17,1.3,0.39,0.37,48.06,7.0,81.0,22.0,36.0,513.0,08-27 09:59:07,0
27.2,20.0,11.0,8.0,2.66,0.83,0.49,0.33,48.08,7.0,81.0,22.0,36.0,523.0,08-27 09:59:08,0
27.2,20.0,12.0,8.0,1.95,1.29,0.41,0.35,48.18,7.0,81.0,22.0,35.0,517.0,08-27 09:59:09,0
27.2,19.0,13.0,9.0,2.61,1.01,0.42,0.38,48.21,7.0,80.0,23.0,36.0,519.0,08-27 09:59:10,0
27.2,20.0,12.0,8.0,2.19,1.02,0.47,0.3,48.22,7.0,81.0,23.0,35.0,520.0,08-27 09:59:11,0
27.2,20.0,12.0,8.0,2.3,1.19,0.38,0.39,48.26,7.0,81.0,22.0,36.0,525.0,08-27 09:59:12,0
27.2,20.0,12.0,8.0,2.52,0.82,0.5,0.32,48.36,7.0,81.0,23.0,36.0,512.0,08-27 09:59:13,0
27.2,20.0,13.0,8.0,1.97,1.32,0.38,0.37,48.42,7.0,81.0,22.0,35.0,512.0,08-27 09:59:14,0
27.2,20.0,12.0,8.0,2.62,0.91,0.45,0.37,48.45,7.0,81.0,22.0,35.0,529.0,08-27 09:59:15,0
27.2,20.0,13.0,8.0,2.09,1.1,0.44,0.32,48.54,7.0,81.0,23.0,35.0,529.0,08-27 09:59:16,0
27.2,20.0,12.0,8.0,2.48,1.08,0.4,0.4,48.66,7.0,81.0,23.0,35.0,519.0,08-27 09:59:17,0
27.2,20.0,12.0,8.0,2.42,0.9,0.5,0.3,48.74,7.0,81.0,23.0,36.0,529.0,08-27 09:59:18,0
27.2,20.0,12.0,8.0,2.06,1.32,0.38,0.37,48.75,7.0,81.0,23.0,36.0,515.0,08-27 09:59:19,0
27.2,19.0,12.0,8.0,2.62,0.86,0.47,0.34,48.78,7.0,81.0,23.0,36.0,520.0,08-27 09:59:20,0
27.2,20.0,12.0,7.0,2.0,1.2,0.4,0.34,48.75,7.0,81.0,22.0,35.0,523.0,08-27 09:59:21,0
27.2,20.0,12.0,8.0,2.51,0.98,0.41,0.4,48.8,7.0,81.0,23.0,36.0,523.0,08-27 09:59:22,0
27.2,19.0,12.0,8.0,2.26,0.97,0.49,0.3,48.79,7.0,81.0,22.0,36.0,515.0,08-27 09:59:23,0
27.11,19.0,12.0,8.0,2.18,1.3,0.38,0.39,48.77,7.0,81.0,23.0,35.0,528.0,08-27 09:59:24,0
27.1,21.0,12.0,9.0,2.6,0.86,0.48,0.33,48.82,7.0,81.0,23.0,35.0,519.0,08-27 09:59:25,0
27.1,20.0,12.0,8.0,1.99,1.26,0.37,0.35,48.86,7.0,81.0,23.0,36.0,519.0,08-27 09:59:26,0
27.1,20.0,12.0,10.0,2.45,1.3,0.41,0.4,48.82,7.0,81.0,22.0,36.0,530.0,08-27 09:59:27,0
27.2,20.0,12.0,7.0,2.04,1.19,0.41,0.35,48.83,7.0,81.0,22.0,35.0,521.0,08-27 09:59:28,0
27.2,20.0,12.0,9.0,2.52,0.98,0.42,0.39,48.88,7.0,81.0,23.0,35.0,518.0,08-27 09:59:29,0
27.2,20.0,13.0,8.0,2.12,1.01,0.49,0.3,49.05,7.0,81.0,22.0,36.0,526.0,08-27 09:59:30,0
