NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.29,20.0,13.0,8.0,3.96,1.41,0.57,0.55,47.18,0.0,119.0,23.0,36.0,522.0,08-27 04:31:28,0
27.3,20.0,12.0,8.0,3.21,1.4,0.5,0.41,47.12,0.0,119.0,22.0,35.0,512.0,08-27 04:31:29,0
27.4,19.0,13.0,8.0,3.93,0.84,0.41,0.43,47.05,0.0,119.0,22.0,35.0,528.0,08-27 04:31:30,0
27.43,20.0,12.0,8.0,3.2,1.21,0.36,0.41,46.96,0.0,119.0,22.0,35.0,527.0,08-27 04:31:31,0
27.5,20.0,13.0,6.0,3.35,1.45,0.3,0.5,46.91,0.0,118.0,23.0,36.0,520.0,08-27 04:31:32,0
27.56,20.0,13.0,9.0,3.24,1.17,0.38,0.42,46.85,0.0,118.0,23.0,36.0,524.0,08-27 04:31:33,0
27.6,20.0,13.0,8.0,3.59,1.16,0.33,0.47,46.92,0.0,119.0,22.0,35.0,516.0,08-27 04:31:34,0
27.6,21.0,12.0,8.0,3.53,1.02,0.43,0.38,46.75,1.0,119.0,23.0,35.0,518.0,08-27 04:31:35,0
27.58,20.0,13.0,9.0,3.24,1.31,0.31,0.44,46.75,1.0,119.0,23.0,36.0,518.0,08-27 04:31:36,0
27.5,20.0,12.0,8.0,3.84,0.79,0.42,0.42,46.83,0.0,119.0,23.0,35.0,528.0,08-27 04:31:37,0
27.45,20.0,13.0,7.0,3.11,1.25,0.39,0.4,46.82,1.0,119.0,22.0,36.0,526.0,08-27 04:31:38,0
27.4,19.0,12.0,9.0,3.63,1.06,0.33,0.46,46.79,0.0,119.0,22.0,35.0,521.0,08-27 04:31:39,0
27.32,19.0,13.0,9.0,3.43,0.98,0.46,0.36,46.64,1.0,119.0,23.0,35.0,517.0,08-27 04:31:40,0
27.3,20.0,12.0,8.0,3.36,1.32,0.3,0.48,46.59,0.0,119.0,22.0,36.0,529.0,08-27 04:31:41,0
27.3,21.0,12.0,8.0,3.86,0.78,0.45,0.39,46.54,0.0,119.0,23.0,36.0,521.0,08-27 04:31:42,0
27.3,20.0,12.0,8.0,3.07,1.22,0.38,0.38,46.52,0.0,119.0,23.0,36.0,511.0,08-27 04:31:43,0
27.3,20.0,12.0,8.0,3.08,1.17,0.39,0.39,46.19,0.0,119.0,23.0,36.0,517.0,08-27 04:31:44,0
27.3,20.0,11.0,8.0,3.08,1.12,0.4,0.4,46.14,16.0,80.0,22.0,35.0,523.0,08-27 04:31:45,0
27.3,20.0,11.0,8.0,3.49,1.3,0.31,0.48,46.56,16.0,80.0,23.0,35.0,512.0,08-27 04:31:46,0
27.2,20.0,13.0,8.0,3.79,0.82,0.47,0.38,46.84,16.0,80.0,22.0,36.0,515.0,08-27 04:31:47,0
27.2,20.0,12.0,7.0,3.13,1.31,0.33,0.42,46.9,16.0,81.0,23.0,35.0,511.0,08-27 04:31:48,0
27.2,20.0,12.0,8.0,3.92,1.06,0.39,0.46,46.99,0.0,119.0,23.0,36.0,528.0,08-27 04:31:49,0
27.13,21.0,12.0,8.0,3.23,1.14,0.4,0.4,47.12,0.0,119.0,22.0,35.0,522.0,08-27 04:31:50,0
27.1,21.0,11.0,8.0,3.64,1.17,0.33,0.47,47.2,0.0,119.0,22.0,35.0,529.0,08-27 04:31:51,0
27.2,20.0,11.0,9.0,3.58,0.86,0.45,0.35,47.28,0.0,119.0,22.0,35.0,530.0,08-27 04:31:52,0
27.23,20.0,12.0,7.0,3.21,1.37,0.31,0.44,47.34,0.0,119.0,22.0,36.0,519.0,08-27 04:31:53,0
27.3,20.0,13.0,8.0,3.88,0.82,0.41,0.42,47.27,0.0,119.0,22.0,36.0,528.0,08-27 04:31:54,0
27.3,20.0,12.0,9.0,3.12,1.27,0.38,0.38,47.32,0.0,119.0,22.0,35.0,521.0,08-27 04:31:55,0
27.3,21.0,12.0,8.0,3.7,1.05,0.32,0.48,47.38,0.0,119.0,23.0,36.0,523.0,08-27 04:31:56,0
27.3,20.0,12.0,8.0,3.46,0.96,0.41,0.37,47.34,0.0,119.0,22.0,35.0,517.0,08-27 04:31:57,0
27.3,21.0,12.0,8.0,3.3,1.31,0.31,0.44,47.1,0.0,119.0,23.0,35.0,523.0,08-27 04:31:58,0
27.3,20.0,13.0,8.0,3.74,0.83,0.43,0.38,46.98,0.0,119.0,22.0,36.0,519.0,08-27 04:31:59,0
27.25,21.0,11.0,8.0,3.02,1.29,0.34,0.4,46.92,0.0,119.0,22.0,36.0,528.0,08-27 04:32:00,0
27.2,20.0,12.0,9.0,3.8,0.94,0.34,0.44,47.0,0.0,119.0,23.0,36.0,523.0,08-27 04:32:01,0
27.2,20.0,13.0,7.0,3.28,1.08,0.42,0.4,46.92,0.0,119.0,23.0,36.0,530.0,08-27 04:32:02,0
27.2,20.0,12.0,7.0,3.29,1.03,0.42,0.38,46.73,0.0,119.0,23.0,35.0,516.0,08-27 04:32:03,0
27.2,20.0,11.0,8.0,3.31,0.99,0.41,0.36,46.63,0.0,119.0,22.0,36.0,529.0,08-27 04:32:04,0
27.15,20.0,12.0,8.0,3.32,1.3,0.3,0.46,46.54,0.0,119.0,23.0,36.0,517.0,08-27 04:32:05,0
27.1,19.0,12.0,7.0,3.83,0.81,0.42,0.4,46.58,0.0,119.0,22.0,36.0,512.0,08-27 04:32:06,0
27.1,20.0,12.0,8.0,3.06,1.32,0.4,0.41,46.53,0.0,119.0,22.0,36.0,529.0,08-27 04:32:07,0
27.1,20.0,12.0,9.0,3.79,0.9,0.37,0.43,46.44,0.0,119.0,22.0,36.0,513.0,08-27 04:32:08,0
27.1,20.0,13.0,8.0,3.2,1.02,0.41,0.36,46.49,0.0,119.0,23.0,36.0,530.0,08-27 04:32:09,0
27.1,21.0,13.0,7.0,3.44,1.28,0.31,0.47,46.48,0.0,119.0,23.0,36.0,513.0,08-27 04:32:10,0
27.1,20.0,12.0,8.0,3.69,0.83,0.43,0.38,46.47,0.0,119.0,23.0,36.0,517.0,08-27 04:32:11,0
27.1,20.0,12.0,9.0,3.16,1.32,0.32,0.44,46.43,0.0,119.0,22.0,36.0,512.0,08-27 04:32:12,0
