NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.0,20.0,12.0,9.0,3.0,0.83,0.45,0.53,40.7,98.0,15.0,22.0,35.0,528.0,08-27 03:30:34,0
27.0,19.0,12.0,6.0,2.43,1.13,0.5,0.5,40.72,98.0,15.0,22.0,36.0,527.0,08-27 03:30:35,0
27.0,20.0,12.0,9.0,2.3,1.24,0.48,0.51,40.67,80.0,16.0,23.0,36.0,526.0,08-27 03:30:36,0
27.0,20.0,12.0,9.0,2.22,1.51,0.34,0.59,40.84,80.0,16.0,22.0,35.0,519.0,08-27 03:30:37,0
27.1,20.0,13.0,9.0,3.01,0.98,0.42,0.57,40.89,80.0,16.0,22.0,36.0,515.0,08-27 03:30:38,0
27.12,20.0,11.0,8.0,2.25,1.24,0.46,0.53,41.01,80.0,16.0,23.0,36.0,522.0,08-27 03:30:39,0
27.2,20.0,12.0,8.0,2.4,1.52,0.34,0.62,41.16,80.0,16.0,22.0,35.0,520.0,08-27 03:30:40,0
27.14,20.0,12.0,8.0,2.98,0.96,0.46,0.57,41.24,80.0,16.0,23.0,35.0,519.0,08-27 03:30:41,0
27.1,20.0,12.0,7.0,2.18,1.36,0.42,0.54,41.29,80.0,16.0,23.0,35.0,512.0,08-27 03:30:42,0
27.19,20.0,11.0,8.0,2.62,1.42,0.36,0.63,41.38,80.0,16.0,22.0,35.0,526.0,08-27 03:30:43,0
27.2,20.0,12.0,8.0,2.89,0.92,0.5,0.55,41.35,80.0,16.0,22.0,35.0,524.0,08-27 03:30:44,0
27.2,20.0,12.0,8.0,2.12,1.42,0.4,0.54,41.46,80.0,16.0,23.0,36.0,529.0,08-27 03:30:45,0
27.2,19.0,12.0,8.0,2.77,1.24,0.38,0.62,41.52,80.0,16.0,23.0,36.0,514.0,08-27 03:30:46,0
27.2,20.0,12.0,8.0,2.63,0.99,0.51,0.5,41.55,80.0,16.0,23.0,35.0,524.0,08-27 03:30:47,0
27.29,19.0,13.0,9.0,2.19,1.56,0.35,0.59,41.55,80.0,16.0,23.0,35.0,521.0,08-27 03:30:48,0
27.3,21.0,12.0,7.0,2.92,1.03,0.4,0.59,41.71,80.0,16.0,22.0,35.0,511.0,08-27 03:30:49,0
27.3,20.0,12.0,7.0,2.5,1.11,0.49,0.53,41.74,80.0,16.0,22.0,36.0,529.0,08-27 03:30:50,0
27.34,19.0,12.0,8.0,2.3,1.53,0.34,0.59,41.71,80.0,16.0,23.0,35.0,519.0,08-27 03:30:51,0
27.4,20.0,12.0,10.0,2.99,0.94,0.43,0.57,41.72,82.0,28.0,22.0,35.0,512.0,08-27 03:30:52,0
27.47,20.0,12.0,8.0,2.28,1.23,0.44,0.53,41.9,82.0,28.0,23.0,36.0,524.0,08-27 03:30:53,0
27.5,20.0,12.0,8.0,2.48,1.43,0.33,0.6,41.94,82.0,28.0,22.0,35.0,517.0,08-27 03:30:54,0
27.5,20.0,12.0,7.0,2.97,0.91,0.48,0.56,42.03,82.0,30.0,23.0,36.0,516.0,08-27 03:30:55,0
27.5,20.0,12.0,7.0,2.12,1.37,0.41,0.53,42.13,77.0,28.0,23.0,35.0,525.0,08-27 03:30:56,0
27.5,20.0,12.0,8.0,2.61,1.26,0.36,0.63,42.24,77.0,29.0,22.0,36.0,517.0,08-27 03:30:57,0
27.5,20.0,12.0,9.0,2.92,0.91,0.5,0.53,42.35,82.0,28.0,22.0,35.0,529.0,08-27 03:30:58,0
27.5,20.0,12.0,7.0,2.09,1.46,0.38,0.55,42.46,81.0,29.0,23.0,35.0,529.0,08-27 03:30:59,0
27.59,20.0,12.0,8.0,2.8,1.13,0.39,0.61,42.49,81.0,29.0,22.0,35.0,521.0,08-27 03:31:00,0
27.6,20.0,12.0,9.0,2.6,1.04,0.5,0.51,42.52,82.0,28.0,22.0,36.0,514.0,08-27 03:31:01,0
27.6,20.0,12.0,8.0,2.09,1.54,0.33,0.58,42.66,82.0,31.0,22.0,36.0,524.0,08-27 03:31:02,0
27.64,19.0,12.0,8.0,2.87,1.08,0.41,0.6,42.65,77.0,29.0,22.0,35.0,511.0,08-27 03:31:03,0
27.7,20.0,12.0,8.0,2.42,1.13,0.49,0.53,42.7,79.0,29.0,23.0,36.0,520.0,08-27 03:31:04,0
27.7,20.0,12.0,8.0,2.31,1.5,0.33,0.61,42.81,81.0,29.0,22.0,36.0,523.0,08-27 03:31:05,0
27.7,19.0,12.0,8.0,3.05,0.95,0.44,0.58,42.87,82.0,29.0,22.0,35.0,517.0,08-27 03:31:06,0
27.7,19.0,12.0,8.0,2.27,1.24,0.46,0.53,42.99,77.0,29.0,23.0,36.0,525.0,08-27 03:31:07,0
27.7,21.0,12.0,8.0,2.33,1.57,0.32,0.61,42.98,77.0,29.0,23.0,36.0,513.0,08-27 03:31:08,0
27.8,20.0,12.0,7.0,2.42,1.25,0.44,0.56,42.95,77.0,29.0,22.0,36.0,515.0,08-27 03:31:09,0
27.8,19.0,12.0,8.0,2.17,1.51,0.34,0.57,42.99,81.0,28.0,23.0,36.0,511.0,08-27 03:31:10,0
27.8,20.0,13.0,8.0,2.86,1.1,0.4,0.6,43.02,81.0,28.0,23.0,36.0,527.0,08-27 03:31:11,0
27.8,20.0,13.0,7.0,2.48,1.01,0.49,0.53,43.19,81.0,28.0,23.0,35.0,529.0,08-27 03:31:12,0
27.8,19.0,12.0,8.0,2.31,1.53,0.32,0.57,43.25,78.0,29.0,23.0,35.0,524.0,08-27 03:31:13,0
27.8,19.0,13.0,8.0,3.02,0.94,0.45,0.57,43.28,78.0,29.0,23.0,36.0,522.0,08-27 03:31:14,0
