NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.3,20.0,12.0,6.0,3.24,1.34,0.67,0.54,43.22,14.0,79.0,23.0,35.0,529.0,08-27 01:58:25,0
27.3,20.0,11.0,7.0,2.48,1.24,0.46,0.4,43.25,14.0,80.0,22.0,35.0,524.0,08-27 01:58:26,0
27.3,20.0,12.0,8.0,2.61,0.79,0.44,0.34,43.29,14.0,80.0,22.0,35.0,511.0,08-27 01:58:27,0
27.3,21.0,12.0,7.0,2.02,1.28,0.4,0.36,43.3,14.0,80.0,22.0,35.0,518.0,08-27 01:58:28,0
27.3,20.0,11.0,8.0,2.63,0.96,0.42,0.37,43.26,14.0,80.0,22.0,36.0,524.0,08-27 01:58:29,0
27.3,20.0,12.0,8.0,2.06,1.05,0.45,0.31,43.38,14.0,80.0,22.0,35.0,512.0,08-27 01:58:30,0
27.3,19.0,13.0,7.0,2.29,1.18,0.34,0.4,43.46,14.0,80.0,22.0,36.0,520.0,08-27 01:58:31,0
27.3,20.0,12.0,8.0,2.47,0.9,0.48,0.31,43.48,14.0,80.0,22.0,36.0,516.0,08-27 01:58:32,0
27.3,20.0,12.0,8.0,2.07,1.29,0.36,0.37,43.48,14.0,80.0,22.0,35.0,525.0,08-27 01:58:33,0
27.39,20.0,12.0,6.0,2.62,0.8,0.45,0.36,43.45,14.0,80.0,23.0,36.0,529.0,08-27 01:58:34,0
27.4,21.0,12.0,9.0,2.02,1.14,0.43,0.32,43.46,14.0,80.0,22.0,36.0,520.0,08-27 01:58:35,0
27.4,20.0,13.0,8.0,2.47,1.13,0.39,0.4,43.45,14.0,80.0,22.0,35.0,528.0,08-27 01:58:36,0
27.46,20.0,12.0,8.0,2.33,0.92,0.49,0.3,43.52,14.0,80.0,22.0,36.0,530.0,08-27 01:58:37,0
27.5,20.0,11.0,8.0,2.19,1.3,0.34,0.39,43.54,14.0,80.0,23.0,35.0,520.0,08-27 01:58:38,0
27.5,19.0,12.0,8.0,2.6,0.79,0.46,0.34,43.6,14.0,80.0,23.0,35.0,514.0,08-27 01:58:39,0
27.5,21.0,11.0,8.0,1.97,1.22,0.39,0.33,43.61,14.0,80.0,23.0,36.0,515.0,08-27 01:58:40,0
27.5,20.0,12.0,6.0,2.57,0.97,0.4,0.37,43.63,14.0,80.0,23.0,36.0,512.0,08-27 01:58:41,0
27.5,20.0,12.0,8.0,2.07,1.01,0.46,0.3,43.66,14.0,80.0,22.0,36.0,526.0,08-27 01:58:42,0
27.5,20.0,12.0,8.0,2.34,1.19,0.34,0.4,43.64,14.0,80.0,22.0,35.0,527.0,08-27 01:58:43,0
27.5,20.0,12.0,8.0,2.54,0.8,0.49,0.31,43.61,14.0,80.0,23.0,36.0,529.0,08-27 01:58:44,0
