NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.1,20.0,12.0,6.0,2.8,0.8,0.6,0.46,46.24,80.0,69.0,22.0,35.0,527.0,09-20 19:32:47,0
27.1,20.0,12.0,8.0,2.13,0.94,0.62,0.49,46.21,80.0,72.0,23.0,35.0,524.0,09-20 19:32:48,0
27.04,20.0,12.0,9.0,2.26,1.19,0.37,0.64,46.25,80.0,72.0,23.0,35.0,520.0,09-20 19:32:49,0
27.0,20.0,12.0,8.0,2.25,0.96,0.64,0.52,46.24,80.0,72.0,23.0,36.0,527.0,09-20 19:32:50,0
27.0,20.0,13.0,7.0,2.3,1.15,0.4,0.61,46.28,80.0,72.0,22.0,35.0,523.0,09-20 19:32:51,0
27.01,20.0,12.0,9.0,2.61,0.79,0.56,0.57,46.26,80.0,72.0,23.0,36.0,517.0,09-20 19:32:52,0
27.1,20.0,12.0,7.0,2.07,1.04,0.53,0.5,46.19,80.0,72.0,23.0,36.0,519.0,09-20 19:32:53,0
27.06,19.0,12.0,10.0,2.3,1.16,0.43,0.67,46.17,80.0,72.0,22.0,36.0,513.0,09-20 19:32:54,0
27.0,19.0,12.0,9.0,2.62,0.8,0.57,0.51,46.15,80.0,72.0,22.0,35.0,527.0,09-20 19:32:55,0
27.0,20.0,11.0,8.0,2.01,1.04,0.51,0.53,46.12,80.0,72.0,22.0,36.0,513.0,09-20 19:32:56,0
27.0,20.0,12.0,8.0,2.42,1.1,0.43,0.68,46.11,80.0,72.0,23.0,36.0,518.0,09-20 19:32:57,0
27.1,20.0,12.0,8.0,2.53,0.82,0.64,0.5,46.05,80.0,72.0,22.0,36.0,514.0,09-20 19:32:58,0
27.1,20.0,11.0,8.0,2.05,1.15,0.48,0.52,46.08,80.0,72.0,23.0,35.0,530.0,09-20 19:32:59,0
27.1,21.0,12.0,9.0,2.46,1.01,0.49,0.66,46.16,80.0,72.0,22.0,35.0,517.0,09-20 19:33:00,0
27.1,20.0,12.0,10.0,2.41,0.89,0.64,0.48,46.15,80.0,72.0,23.0,36.0,518.0,09-20 19:33:01,0
27.1,20.0,12.0,7.0,2.04,1.27,0.43,0.58,46.14,80.0,72.0,22.0,36.0,526.0,09-20 19:33:02,0
27.0,21.0,11.0,7.0,2.58,0.87,0.48,0.63,46.05,80.0,72.0,22.0,35.0,529.0,09-20 19:33:03,0
27.0,20.0,11.0,7.0,2.2,0.92,0.6,0.49,45.86,80.0,72.0,23.0,36.0,530.0,09-20 19:33:04,0
27.0,20.0,12.0,9.0,2.2,1.25,0.38,0.61,45.84,80.0,72.0,23.0,36.0,522.0,09-20 19:33:05,0
27.0,21.0,12.0,9.0,2.61,0.81,0.52,0.59,45.82,80.0,72.0,22.0,36.0,513.0,09-20 19:33:06,0
27.0,20.0,12.0,7.0,2.16,0.99,0.61,0.52,45.83,80.0,72.0,22.0,36.0,530.0,09-20 19:33:07,0
27.0,20.0,12.0,8.0,2.27,1.2,0.42,0.64,45.83,80.0,72.0,22.0,35.0,514.0,09-20 19:33:08,0
27.0,19.0,13.0,8.0,2.58,0.79,0.55,0.56,45.93,80.0,72.0,22.0,35.0,511.0,09-20 19:33:09,0
27.1,20.0,11.0,8.0,2.08,1.09,0.57,0.52,46.05,80.0,72.0,23.0,35.0,512.0,09-20 19:33:10,0
27.1,19.0,11.0,7.0,2.17,1.35,0.4,0.61,45.97,80.0,72.0,23.0,35.0,521.0,09-20 19:33:11,0
27.1,19.0,12.0,9.0,2.33,0.91,0.64,0.5,45.94,80.0,72.0,23.0,35.0,521.0,09-20 19:33:12,0
27.02,20.0,12.0,7.0,2.08,1.21,0.42,0.6,45.87,80.0,72.0,23.0,36.0,515.0,09-20 19:33:13,0
27.0,19.0,12.0,8.0,2.54,0.97,0.47,0.65,45.8,80.0,72.0,23.0,35.0,522.0,09-20 19:33:14,0
27.1,20.0,11.0,9.0,2.32,0.91,0.64,0.49,45.82,80.0,72.0,22.0,35.0,513.0,09-20 19:33:15,0
27.1,20.0,12.0,8.0,2.17,1.24,0.37,0.59,45.86,80.0,72.0,23.0,35.0,513.0,09-20 19:33:16,0
27.1,20.0,12.0,6.0,2.62,0.81,0.54,0.59,45.82,80.0,72.0,22.0,35.0,530.0,09-20 19:33:17,0
27.1,20.0,13.0,7.0,2.16,0.98,0.57,0.49,45.77,80.0,72.0,23.0,35.0,521.0,09-20 19:33:18,0
27.1,20.0,11.0,8.0,2.19,1.22,0.41,0.63,45.63,80.0,72.0,22.0,36.0,523.0,09-20 19:33:19,0
27.1,20.0,12.0,9.0,2.61,0.81,0.54,0.55,45.58,80.0,72.0,22.0,36.0,523.0,09-20 19:33:20,0
27.1,19.0,12.0,8.0,2.07,1.09,0.54,0.52,45.5,80.0,72.0,22.0,36.0,511.0,09-20 19:33:21,0
27.1,20.0,12.0,9.0,2.26,1.16,0.35,0.64,45.55,80.0,72.0,23.0,35.0,514.0,09-20 19:33:22,0
27.06,20.0,12.0,8.0,2.64,0.84,0.59,0.55,45.63,80.0,72.0,23.0,36.0,519.0,09-20 19:33:23,0
27.0,19.0,12.0,7.0,2.03,1.08,0.52,0.53,45.7,80.0,72.0,23.0,36.0,520.0,09-20 19:33:24,0
27.08,20.0,12.0,8.0,2.4,1.08,0.41,0.64,45.77,80.0,72.0,23.0,35.0,523.0,09-20 19:33:25,0
27.1,19.0,11.0,8.0,2.51,0.81,0.64,0.5,45.76,80.0,72.0,23.0,36.0,512.0,09-20 19:33:26,0
27.1,20.0,12.0,7.0,2.04,1.16,0.48,0.56,45.74,80.0,72.0,23.0,35.0,519.0,09-20 19:33:27,0
27.07,20.0,12.0,7.0,2.41,0.99,0.46,0.66,45.87,80.0,72.0,22.0,35.0,514.0,09-20 19:33:28,0
27.0,20.0,12.0,8.0,2.36,0.86,0.61,0.48,46.01,80.0,72.0,22.0,36.0,527.0,09-20 19:33:29,0
27.07,20.0,13.0,10.0,2.06,1.23,0.42,0.58,45.99,80.0,72.0,22.0,36.0,523.0,09-20 19:33:30,0
27.1,19.0,12.0,7.0,2.52,0.9,0.49,0.67,45.93,80.0,72.0,23.0,35.0,528.0,09-20 19:33:31,0
27.01,20.0,11.0,9.0,2.3,0.94,0.6,0.48,45.83,80.0,72.0,23.0,36.0,514.0,09-20 19:33:32,0
27.02,20.0,12.0,8.0,2.12,1.27,0.41,0.62,45.9,80.0,72.0,23.0,36.0,528.0,09-20 19:33:33,0
27.1,20.0,11.0,8.0,2.64,0.82,0.52,0.6,45.83,80.0,72.0,23.0,36.0,518.0,09-20 19:33:34,0
27.1,21.0,11.0,10.0,2.11,0.91,0.62,0.49,45.78,80.0,72.0,23.0,35.0,523.0,09-20 19:33:35,0
27.1,21.0,12.0,7.0,2.21,1.2,0.38,0.59,45.71,80.0,72.0,23.0,35.0,528.0,09-20 19:33:36,0
27.1,20.0,12.0,8.0,2.56,0.79,0.57,0.57,45.66,80.0,72.0,22.0,36.0,522.0,09-20 19:33:37,0
27.1,20.0,12.0,7.0,2.1,1.03,0.57,0.49,45.67,80.0,72.0,22.0,35.0,512.0,09-20 19:33:38,0
27.1,21.0,12.0,8.0,2.26,1.17,0.4,0.63,45.63,80.0,72.0,23.0,35.0,524.0,09-20 19:33:39,0
27.14,20.0,12.0,8.0,2.62,0.81,0.59,0.52,45.82,80.0,72.0,22.0,35.0,530.0,09-20 19:33:40,0
27.2,20.0,12.0,8.0,2.03,1.1,0.52,0.52,45.8,80.0,72.0,22.0,36.0,524.0,09-20 19:33:41,0
27.2,19.0,12.0,8.0,2.15,1.2,0.3,0.61,45.81,80.0,72.0,23.0,36.0,520.0,09-20 19:33:42,0
27.22,20.0,12.0,8.0,2.21,0.94,0.64,0.49,45.82,80.0,72.0,23.0,36.0,521.0,09-20 19:33:43,0
27.4,20.0,12.0,8.0,2.15,1.22,0.35,0.6,45.81,80.0,72.0,22.0,35.0,525.0,09-20 19:33:44,0
27.4,19.0,12.0,8.0,2.64,0.88,0.55,0.59,45.87,80.0,72.0,23.0,36.0,526.0,09-20 19:33:45,0
27.4,20.0,11.0,9.0,2.11,0.96,0.63,0.5,45.9,80.0,72.0,22.0,36.0,520.0,09-20 19:33:46,0
27.33,20.0,12.0,7.0,2.27,1.23,0.41,0.6,45.91,80.0,72.0,22.0,36.0,516.0,09-20 19:33:47,0
27.3,19.0,12.0,8.0,2.61,0.77,0.59,0.57,45.82,80.0,72.0,23.0,35.0,527.0,09-20 19:33:48,0
27.3,20.0,12.0,9.0,2.06,1.09,0.6,0.5,45.73,80.0,72.0,22.0,36.0,528.0,09-20 19:33:49,0
27.3,20.0,12.0,8.0,2.27,1.17,0.44,0.63,45.68,80.0,72.0,23.0,36.0,529.0,09-20 19:33:50,0
27.3,20.0,11.0,8.0,2.59,0.88,0.65,0.53,45.68,80.0,72.0,23.0,36.0,515.0,09-20 19:33:51,0
27.3,19.0,12.0,8.0,2.0,1.19,0.51,0.55,45.69,80.0,72.0,23.0,36.0,520.0,09-20 19:33:52,0
27.3,20.0,12.0,7.0,2.43,1.05,0.49,0.65,45.7,80.0,69.0,23.0,35.0,514.0,09-20 19:33:53,0
27.3,20.0,12.0,10.0,2.44,0.91,0.71,0.49,45.86,80.0,72.0,22.0,36.0,522.0,09-20 19:33:54,0
27.3,21.0,11.0,7.0,2.08,1.24,0.49,0.57,45.88,80.0,72.0,22.0,35.0,530.0,09-20 19:33:55,0
27.3,21.0,13.0,8.0,2.42,0.99,0.55,0.65,45.87,80.0,72.0,23.0,35.0,512.0,09-20 19:33:56,0
27.3,20.0,12.0,8.0,2.32,1.0,0.72,0.48,45.95,80.0,72.0,22.0,36.0,526.0,09-20 19:33:57,0
27.3,20.0,12.0,7.0,2.08,1.35,0.49,0.61,45.87,80.0,72.0,23.0,36.0,516.0,09-20 19:33:58,0
27.37,20.0,12.0,8.0,2.59,0.97,0.57,0.62,45.76,80.0,72.0,23.0,36.0,516.0,09-20 19:33:59,0
27.4,20.0,12.0,8.0,2.12,1.07,0.72,0.49,45.76,80.0,72.0,23.0,36.0,526.0,09-20 19:34:00,0
27.4,20.0,12.0,7.0,2.22,1.31,0.47,0.63,45.76,80.0,72.0,22.0,36.0,514.0,09-20 19:34:01,0
27.36,19.0,12.0,8.0,2.61,0.86,0.64,0.59,45.71,80.0,72.0,23.0,36.0,513.0,09-20 19:34:02,0
