NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.9,20.0,12.0,8.0,3.15,2.35,0.66,0.95,42.39,77.0,82.0,22.0,36.0,513.0,09-20 10:41:30,0
27.9,20.0,12.0,8.0,2.53,1.69,0.84,0.61,42.41,77.0,82.0,23.0,36.0,526.0,09-20 10:41:31,0
27.92,20.0,11.0,9.0,3.2,2.27,0.72,0.94,42.46,77.0,82.0,23.0,35.0,511.0,09-20 10:41:32,0
28.0,20.0,12.0,9.0,3.75,1.6,1.03,0.85,42.4,77.0,82.0,22.0,35.0,518.0,09-20 10:41:33,0
27.96,19.0,11.0,8.0,2.99,2.01,0.99,0.74,42.34,77.0,82.0,23.0,36.0,518.0,09-20 10:41:34,0
27.9,20.0,12.0,9.0,3.34,2.11,0.73,0.96,42.3,77.0,82.0,22.0,36.0,519.0,09-20 10:41:35,0
27.87,20.0,13.0,7.0,3.9,1.6,0.93,0.9,42.34,77.0,82.0,22.0,35.0,524.0,09-20 10:41:36,0
27.8,20.0,13.0,9.0,2.83,2.24,0.76,0.83,42.33,77.0,82.0,23.0,35.0,530.0,09-20 10:41:37,0
27.7,20.0,12.0,9.0,3.67,1.9,0.85,0.96,42.32,77.0,82.0,23.0,35.0,520.0,09-20 10:41:38,0
27.66,20.0,12.0,8.0,3.26,1.77,1.06,0.72,42.3,77.0,82.0,23.0,35.0,512.0,09-20 10:41:39,0
27.6,20.0,12.0,8.0,2.93,2.27,0.72,0.89,42.36,77.0,82.0,23.0,36.0,523.0,09-20 10:41:40,0
27.6,19.0,12.0,8.0,3.76,1.74,0.92,0.92,42.34,77.0,82.0,23.0,35.0,520.0,09-20 10:41:41,0
27.6,20.0,11.0,9.0,3.17,1.86,1.03,0.73,42.29,77.0,82.0,23.0,36.0,514.0,09-20 10:41:42,0
27.5,19.0,12.0,8.0,3.08,2.27,0.72,0.91,42.29,77.0,82.0,23.0,36.0,514.0,09-20 10:41:43,0
27.5,19.0,12.0,8.0,3.78,1.68,0.99,0.88,42.25,77.0,82.0,23.0,35.0,512.0,09-20 10:41:44,0
27.5,20.0,12.0,8.0,2.93,2.02,0.97,0.74,42.24,77.0,82.0,22.0,36.0,521.0,09-20 10:41:45,0
27.43,19.0,11.0,8.0,3.26,2.14,0.7,0.97,42.24,77.0,82.0,23.0,36.0,523.0,09-20 10:41:46,0
27.4,20.0,12.0,9.0,3.72,1.62,1.04,0.81,42.17,77.0,82.0,23.0,35.0,529.0,09-20 10:41:47,0
27.4,21.0,12.0,8.0,2.88,2.08,0.92,0.77,42.15,77.0,82.0,23.0,36.0,530.0,09-20 10:41:48,0
27.4,20.0,12.0,9.0,3.42,2.07,0.72,0.98,42.15,77.0,82.0,22.0,36.0,524.0,09-20 10:41:49,0
27.4,20.0,12.0,8.0,3.68,1.62,1.1,0.79,42.16,77.0,82.0,23.0,36.0,529.0,09-20 10:41:50,0
27.36,20.0,12.0,8.0,2.82,2.17,0.88,0.79,42.17,77.0,82.0,23.0,35.0,518.0,09-20 10:41:51,0
27.3,21.0,12.0,8.0,3.54,1.98,0.78,0.98,42.16,77.0,82.0,23.0,36.0,527.0,09-20 10:41:52,0
27.3,19.0,13.0,9.0,3.5,1.69,1.11,0.74,42.15,77.0,82.0,23.0,36.0,522.0,09-20 10:41:53,0
27.3,20.0,11.0,9.0,2.79,2.24,0.76,0.81,42.15,77.0,82.0,23.0,36.0,517.0,09-20 10:41:54,0
27.3,20.0,12.0,8.0,3.61,1.91,0.81,0.97,42.15,77.0,82.0,23.0,36.0,522.0,09-20 10:41:55,0
27.3,19.0,12.0,7.0,3.3,1.74,1.06,0.72,42.12,77.0,82.0,22.0,35.0,515.0,09-20 10:41:56,0
27.3,20.0,12.0,8.0,2.99,2.27,0.78,0.88,42.14,77.0,82.0,23.0,35.0,523.0,09-20 10:41:57,0
27.3,21.0,12.0,6.0,3.7,1.73,0.91,0.92,42.17,77.0,82.0,23.0,36.0,520.0,09-20 10:41:58,0
27.3,20.0,12.0,9.0,3.11,1.87,1.02,0.72,42.17,77.0,82.0,22.0,36.0,521.0,09-20 10:41:59,0
27.2,20.0,11.0,9.0,3.08,2.3,0.73,0.92,42.1,77.0,82.0,23.0,35.0,525.0,09-20 10:42:00,0
27.22,20.0,13.0,9.0,3.74,1.71,0.95,0.86,42.1,77.0,82.0,22.0,35.0,527.0,09-20 10:42:01,0
27.3,20.0,12.0,10.0,2.8,2.2,0.79,0.8,42.07,77.0,82.0,22.0,35.0,512.0,09-20 10:42:02,0
27.3,19.0,12.0,8.0,3.44,1.97,0.79,0.97,42.11,77.0,82.0,22.0,36.0,522.0,09-20 10:42:03,0
27.3,20.0,12.0,8.0,3.54,1.66,1.08,0.75,42.22,77.0,82.0,22.0,35.0,525.0,09-20 10:42:04,0
27.22,20.0,12.0,7.0,2.87,2.13,0.78,0.8,42.27,77.0,82.0,23.0,35.0,529.0,09-20 10:42:05,0
27.19,20.0,12.0,8.0,3.54,1.87,0.82,0.96,42.23,77.0,82.0,22.0,36.0,515.0,09-20 10:42:06,0
27.1,19.0,12.0,9.0,3.31,1.76,1.04,0.72,42.17,77.0,82.0,22.0,35.0,517.0,09-20 10:42:07,0
27.1,20.0,12.0,9.0,2.96,2.27,0.75,0.83,42.13,77.0,82.0,23.0,35.0,512.0,09-20 10:42:08,0
27.1,20.0,12.0,8.0,3.59,1.7,0.89,0.92,42.13,77.0,82.0,22.0,36.0,530.0,09-20 10:42:09,0
27.1,20.0,12.0,8.0,3.19,1.82,1.02,0.72,42.11,77.0,82.0,22.0,35.0,522.0,09-20 10:42:10,0
27.1,21.0,12.0,7.0,3.02,2.24,0.71,0.9,42.11,77.0,82.0,23.0,35.0,520.0,09-20 10:42:11,0
27.1,20.0,12.0,9.0,3.77,1.71,0.95,0.87,42.11,77.0,82.0,23.0,36.0,513.0,09-20 10:42:12,0
27.1,20.0,12.0,8.0,2.98,1.91,1.0,0.71,42.16,77.0,82.0,22.0,35.0,527.0,09-20 10:42:13,0
27.1,20.0,11.0,8.0,3.09,2.2,0.69,0.93,42.25,77.0,82.0,22.0,36.0,518.0,09-20 10:42:14,0
27.1,20.0,12.0,8.0,3.71,1.67,0.97,0.86,42.25,77.0,82.0,22.0,36.0,524.0,09-20 10:42:15,0
27.1,19.0,12.0,7.0,2.94,2.03,0.93,0.73,42.25,77.0,82.0,22.0,35.0,517.0,09-20 10:42:16,0
