NTC,PM10,PM2.5,PM1.0,CT1,CT2,CT3,CT4,value_TGmx,X_Tmax,Y_Tmax,ex_temperature,ex_humidity,ex_illuminance,collection_datetime,tagging_state
27.0,20.0,12.0,7.0,3.22,1.38,0.74,0.54,45.99,130.0,39.0,23.0,35.0,511.0,09-20 16:23:14,0
27.0,19.0,12.0,8.0,2.86,2.05,0.49,0.65,45.97,130.0,39.0,23.0,35.0,519.0,09-20 16:23:15,0
27.0,21.0,12.0,7.0,3.77,1.69,0.53,0.77,45.93,130.0,39.0,23.0,35.0,529.0,09-20 16:23:16,0
27.08,20.0,12.0,8.0,3.47,1.58,0.82,0.55,45.75,130.0,39.0,22.0,35.0,529.0,09-20 16:23:17,0
27.1,19.0,12.0,7.0,3.11,2.07,0.48,0.7,45.7,130.0,39.0,22.0,36.0,523.0,09-20 16:23:18,0
27.1,20.0,13.0,8.0,3.88,1.57,0.63,0.74,45.66,130.0,39.0,22.0,35.0,514.0,09-20 16:23:19,0
27.1,21.0,12.0,9.0,3.25,1.72,0.84,0.54,45.55,130.0,39.0,23.0,36.0,518.0,09-20 16:23:20,0
27.1,20.0,12.0,8.0,3.2,2.03,0.46,0.73,45.51,130.0,39.0,23.0,36.0,511.0,09-20 16:23:21,0
27.03,20.0,12.0,8.0,3.93,1.53,0.71,0.73,45.49,130.0,39.0,22.0,36.0,514.0,09-20 16:23:22,0
27.0,20.0,12.0,7.0,3.16,1.82,0.73,0.54,45.5,130.0,39.0,22.0,36.0,517.0,09-20 16:23:23,0
27.1,20.0,12.0,8.0,3.24,2.1,0.44,0.76,45.47,130.0,39.0,23.0,35.0,528.0,09-20 16:23:24,0
27.08,20.0,12.0,8.0,3.88,1.49,0.71,0.67,45.44,130.0,39.0,22.0,35.0,522.0,09-20 16:23:25,0
27.0,19.0,12.0,8.0,3.09,1.8,0.66,0.57,45.42,130.0,39.0,22.0,36.0,515.0,09-20 16:23:26,0
27.0,19.0,12.0,8.0,3.4,1.94,0.47,0.78,45.47,130.0,39.0,23.0,36.0,512.0,09-20 16:23:27,0
27.0,20.0,12.0,8.0,3.85,1.41,0.75,0.57,45.41,130.0,39.0,22.0,35.0,517.0,09-20 16:23:28,0
27.09,20.0,12.0,7.0,2.94,1.94,0.64,0.6,45.38,130.0,39.0,22.0,36.0,524.0,09-20 16:23:29,0
27.1,20.0,12.0,8.0,3.58,1.9,0.48,0.79,45.38,130.0,39.0,22.0,35.0,516.0,09-20 16:23:30,0
27.1,20.0,12.0,8.0,3.64,1.47,0.8,0.58,45.44,130.0,39.0,23.0,36.0,518.0,09-20 16:23:31,0
27.04,20.0,12.0,8.0,2.99,2.01,0.54,0.62,45.4,130.0,39.0,23.0,35.0,514.0,09-20 16:23:32,0
27.0,20.0,12.0,8.0,3.61,1.72,0.52,0.8,45.33,130.0,39.0,22.0,36.0,528.0,09-20 16:23:33,0
27.08,19.0,13.0,8.0,3.56,1.54,0.78,0.55,45.32,130.0,39.0,23.0,36.0,517.0,09-20 16:23:34,0
27.1,20.0,12.0,9.0,2.99,2.07,0.48,0.67,45.34,130.0,39.0,22.0,35.0,512.0,09-20 16:23:35,0
27.1,20.0,13.0,8.0,3.86,1.63,0.58,0.75,45.34,130.0,39.0,22.0,36.0,520.0,09-20 16:23:36,0
27.1,19.0,12.0,8.0,3.39,1.6,0.78,0.54,45.26,130.0,39.0,23.0,36.0,522.0,09-20 16:23:37,0
27.1,20.0,13.0,8.0,3.07,2.08,0.47,0.69,45.23,130.0,39.0,22.0,36.0,515.0,09-20 16:23:38,0
27.1,20.0,12.0,8.0,3.93,1.57,0.64,0.74,45.29,130.0,39.0,22.0,35.0,516.0,09-20 16:23:39,0
27.1,20.0,12.0,8.0,3.24,1.74,0.76,0.54,45.35,130.0,39.0,23.0,36.0,525.0,09-20 16:23:40,0
27.1,20.0,11.0,9.0,3.27,2.0,0.43,0.77,45.34,130.0,39.0,23.0,35.0,515.0,09-20 16:23:41,0
27.1,19.0,12.0,8.0,3.92,1.45,0.68,0.66,45.32,130.0,39.0,22.0,36.0,511.0,09-20 16:23:42,0
27.1,21.0,12.0,8.0,3.12,1.82,0.72,0.55,45.3,130.0,39.0,23.0,35.0,525.0,09-20 16:23:43,0
27.1,21.0,12.0,10.0,3.4,2.0,0.44,0.78,45.32,130.0,39.0,22.0,35.0,522.0,09-20 16:23:44,0
27.1,20.0,12.0,8.0,3.83,1.44,0.77,0.63,45.31,130.0,39.0,23.0,36.0,511.0,09-20 16:23:45,0
27.1,20.0,13.0,7.0,3.12,1.72,0.75,0.51,46.56,91.0,63.0,22.0,35.0,522.0,09-20 16:23:46,0
27.1,20.0,12.0,6.0,3.65,1.67,0.62,0.74,47.5,91.0,62.0,22.0,35.0,526.0,09-20 16:23:47,0
27.1,20.0,12.0,9.0,3.47,1.6,0.78,0.53,48.62,91.0,62.0,22.0,35.0,512.0,09-20 16:23:48,0
27.1,20.0,13.0,8.0,3.03,2.11,0.46,0.71,49.29,91.0,62.0,23.0,36.0,517.0,09-20 16:23:49,0
27.1,20.0,12.0,8.0,3.86,1.57,0.61,0.72,49.73,90.0,61.0,23.0,36.0,526.0,09-20 16:23:50,0
27.19,19.0,11.0,8.0,3.3,1.62,0.79,0.52,49.96,90.0,61.0,22.0,35.0,526.0,09-20 16:23:51,0
27.2,20.0,12.0,8.0,3.1,2.02,0.43,0.71,50.29,90.0,61.0,22.0,35.0,530.0,09-20 16:23:52,0
27.2,21.0,12.0,7.0,3.84,1.5,0.68,0.69,50.79,90.0,61.0,23.0,35.0,519.0,09-20 16:23:53,0
27.16,20.0,12.0,8.0,3.13,1.81,0.73,0.55,51.04,90.0,61.0,22.0,36.0,511.0,09-20 16:23:54,0
27.1,20.0,11.0,8.0,3.36,1.99,0.42,0.77,51.29,89.0,60.0,23.0,36.0,526.0,09-20 16:23:55,0
27.18,20.0,12.0,8.0,3.9,1.41,0.74,0.66,51.48,90.0,60.0,23.0,35.0,527.0,09-20 16:23:56,0
27.2,21.0,12.0,8.0,3.03,1.84,0.68,0.54,51.96,89.0,61.0,23.0,36.0,519.0,09-20 16:23:57,0
27.2,20.0,12.0,8.0,3.38,1.88,0.47,0.78,52.3,90.0,61.0,22.0,36.0,525.0,09-20 16:23:58,0
27.17,20.0,13.0,10.0,3.78,1.47,0.78,0.59,52.7,90.0,60.0,23.0,35.0,517.0,09-20 16:23:59,0
